,num,forpet_hash,shop_name,match
1,3447,3430f3f0d77edab2e151bd4f27b5e587833ea495245311e73efb8aad07143dd8,카페데코믹스대학로점,not info
2,3451,0cb39f732954f13b3575f8059169811bdca3c52235b1afe2c704baa19309a692,에덴미어캣프랜즈,not info
3,3453,7a0b9f61b9b78775bcb74126c9c48ae0b88935f7a00935ec7cbe43e5661d648e,테이블에이본점,not info
4,3454,d8e48e7554b4c962de2a355340e0183a9398b4e31652f67a09f672412bbc15ee,오늘도고양이,not info
5,3455,3f490aad814478147f3db31f796db2e89e91b001a8e38df59e18f5876d15e80e,고양이다락방신촌점,not info
6,3459,2b1dea119b6d8f3dcaf3b09c38683d6f9d877e16b80deff224f1c106379cda2c,고양이다락방홍대점,not info
7,3460,03691d30b5d16f56dafd980876d732b33d998ee10f303ee7f15c022df246b416,청춘고양이카페합정점,not info
8,3461,f10bf4091cb25027f07d853222ff854c7735a3ccedc9fb16c1e5e7049a9f8b79,연남동고양이,not info
9,3463,e73ef8b17a85c7598e80e33cb0c5ddbe54874c58539f32996605db3a99d460fc,청춘고양이카페상수점,not info
10,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,not info
11,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,not info
12,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,not info
13,3467,c85eb990dd11016ab18cb12b2cba60fde44e43988f4154eaef030f993f0ce167,마오,not info
14,3470,cdaff1df34f80d5bcb8f6ac259d83ea056b840c4ab0cfd318e305d39a997137d,저기고양이별타고간다,not info
15,3471,f5bde2995a49e73965f4184acdd417b96a569ef4f38dc961fd74814e0d9055da,우주로캣,not info
16,3474,4572a40fa2aab0fd50586f2c926ea187142737320df318376c9f10b6a6da8ace,카페데코믹스홍대점,not info
17,3475,36c15d7260b46dce36af50a5c1ece86e714eff901022f6fc52440fef900a889d,카페테이블a홍대정문점,not info
18,3477,3a38bd94d6147fd288f52879e56bc61f66ed1505da7ae5cc872167e684385599,미어캣족장,not info
19,3479,a9a9de90119791fbcc5e370b6c238680b640091a8648f1ba39771aaa61ef3ef3,에덴미어캣프랜즈,not info
20,3481,1efede1d8080f4220446299ea5a33486ac8c646858c0a56ced7ed41997606ec1,짧냥이네,not info
21,3483,6dd9acaca78b8e6c29400c6aec345fb900ea2b3cabb4b3bb4b5d52599864a3dc,달콤한고양이대치점,not info
22,3485,b41f4f2c87f073257c7d777701205e216f19bc7e215df64fab58b6c31e0c1d49,카페드코믹스신림점,not info
23,3487,b0b538615e9f1d395df9a1204210db7dad88f37b88889e54439922ac5b8b059a,고양이랑,not info
24,3489,feb62a678c39948338627aa4b8846a630aa63ed6586bdf190e5069ae7f01aeef,냥아치카페,not info
25,3490,0feb4590b7ec693e4deaf2834b4f87d6fe40cc8e8491425ad011aca88a3065a9,꽁냥꽁냥,not info
26,3491,f1c9c5cdcc2d566d56f283ffaa4bb5260b0f02f39e7566c957a80015461eb341,냥냥펀치고양이카페,not info
27,3492,443275665bc5bd5f420ca9c86f6f5d1ea9214538ce601ae304bf3e01ed15a6f6,꿈냥꿈냥고양이다방,not info
28,3494,a711ea9cb08e0d088b1943090930538b9dd47332d38d961e53461ede54e3714b,고양이카페38.5,not info
29,3495,6fe67d15f6975b044333b666733924fc50e2a48a3ee164a033388b6b3e5c9c89,캣카페니즈,not info
30,3496,3da1b34670e4ed90244afdc6e0de63c895648af84125a57e4a2a045fc3a7ba79,낭만고양이,not info
31,3497,f658035274576110b6440f47779c69732af8abfe5d34ff84c743064990e9d71e,커피볶는고양이본사직영점,not info
32,3498,cc923601fa433d6e811478853bcbec2866df86f3c1a0ca75199d0335bcdc1d14,룸블리,not info
33,3501,f9c85469a9a67c70a27a35ee3b30b81c08827d684dc7ae7c2a63177384cd8159,쿠모네코,not info
34,3502,4c9a9037331b169a20bfa97661165a05e0f52a1d2120d5972197dd5fc481f3e7,고양이정원,not info
35,3503,5bf8808e948d94bf36788d7619177f4e75c5503f6fe51cf1b70fc2572ea590ce,고양이숲,not info
36,3514,c5cc1a9a91e1abeb8b519df7066ab2d05e327f7af487bc6cd374f7ea1926ee9f,벅구네냥냥펀치,not info
37,3515,4eda7f7d8b6fa089e7b7d7a91b61eeac5b42a779e271bbcdb623d5b6fa454cc3,양이양이고양이카페,not info
38,3515,4eda7f7d8b6fa089e7b7d7a91b61eeac5b42a779e271bbcdb623d5b6fa454cc3,양이양이고양이카페,not info
39,3515,4eda7f7d8b6fa089e7b7d7a91b61eeac5b42a779e271bbcdb623d5b6fa454cc3,양이양이고양이카페,not info
40,3515,4eda7f7d8b6fa089e7b7d7a91b61eeac5b42a779e271bbcdb623d5b6fa454cc3,양이양이고양이카페,not info
41,3518,f20b6b542c87aea83479a652ff9cf646f5ac32242fdb408f9b986296dab9783f,말랑캣,not info
42,3521,a083d6e80d1587d5e3453c80dc0b5a98b82c19e99b648d3fb27c5459b55f22f7,냥냥커피,not info
43,3523,f35a04ace2b8d8b3c6987226f575e7907c96b1eccc025fbb69f1cf4dc97df899,캣썸플레이스,not info
44,3524,4bd0b3c3c8f88078af08a245e1a81fc29540b63aa03048a061d299529c24ee58,루하,not info
45,3525,b4a5ac1fb7b5b69dcd8e64dbc11e2d2523124013c2d9ac4c7ebd6a96e810eff2,뮤뮤,not info
46,3529,8afba63bdaae633ee843df41db51c679168f48b81ab7cda31317b2859cb1f6b6,별난고양이,not info
47,3534,cea00d803cba24cb31ed30c1ab9b957ae389dd2450949dd9cfa7a4537d7ba8be,행복한집사,not info
48,3537,7f8164ccd75560783f6de8a71a9c10e074ea0a86cdbebb10f1e181409857d801,아이러브고냥이,not info
49,3538,ec030812906103d832959d96cd606b209574714f1b68f7bb7e2095e7f20614bc,묘랑고양이카페,not info
50,3539,9555b775af9b3b0d3f262630a5cf816064ec5a4ec0732380419ebee4e5fe9d39,탱고캣김포점,not info
51,3540,73b66926221e79107f9209076e7b50017fb70974cbe58fae493f2bac19a2a452,고양이다방,not info
52,3541,f6c353f46202db0e1f8b294aeb0b4f0d8b08bd66eea2bfafb9634ffb22cf40a5,묘한녀석들,not info
53,3543,946c5f0d514c074f203e0d7a9dbd7bc4d48de535d5f77ced776e5130510330ac,꼬냥이카페,not info
54,3545,94036dc1945034deea3f9c9587637b8eeff63f06198844f0fa1d3a0125b6edfb,냐옹냐옹고양이카페,not info
55,3546,af69f7ec39c65faff2cf54927735f7e732a9b91f48d67cf53714ae72c5f81de6,데이즈,not info
56,3548,4d8ca4260fbc3edebcfd8f6c9e32c2f4f4106b541b1f43136ed0d13d04942d6a,언제나고양이,not info
57,3549,6069331a1da5fa3ca95fc48171f750bec46c0a72bc17efaf42df17cdf9340877,언제나고양이,not info
58,3550,5dabe557981e153b64fbd32dd6f904c6e37de4d1287e37a186ef33848df0d275,고양이들의수다,not info
59,3552,608c7c0beed0ddbf3adf4a934da0ac2b59cc50f32e8fa00a7687d10cdd0e91b0,카페83,not info
60,3553,5a22506c98af1b76bdf38f85244926276fddaed2f67bf57611ac3cd9eae11f8a,야옹야옹캣카페,not info
61,3553,5a22506c98af1b76bdf38f85244926276fddaed2f67bf57611ac3cd9eae11f8a,야옹야옹캣카페,not info
62,3553,5a22506c98af1b76bdf38f85244926276fddaed2f67bf57611ac3cd9eae11f8a,야옹야옹캣카페,not info
63,3555,a7e58e05dee4026dd66ae2cf337b35954376685bba52eb9f97c36a8a46f85153,물만난고양이낚시카페,not info
