,num,forpet_hash,shop_name,shop_address,address,total_score,review_num,match
1,786,8518f2dc232361594b07fca79167e1338be024420221a5d98711b6f4f49630b7,제리쿡,"['달서구', '성당동', '442-12']",대구광역시 달서구 성당동,5.0,2,match_dong
2,787,4cc9321732bc137d8ce93f6094d7ee84f61209731535b175aa5977239055f64d,펫마트서대구점,"['남구', '대명동', '1116-2']",대구광역시 남구 대명11동 1116-2,4.1,35,match_gu
3,788,342310e0820e29e86df609e342e6180d0468376423fb3111b8565939fa10c6d8,개다방,"['남구', '대명동', '337-2']",대구광역시 중구 대신동 115-1번지 66호,0,0,not_match
4,794,dada752056c7e404074afb6ce8de8c06155c8d45887467a68192eeb60c585cd9,더펫샵이곡점다온,"['달서구', '이곡동', '1250-15']",이곡동 1250-14번지 1층 달서구 대구광역시 KR,0,0,match_dong
5,798,ec0096a9651a4ab3b5a264f0e6ea216f18090a40bf6db1be5293773f429ca103,클라우드애견카페,"['북구', '동천동', '908-5']",대구광역시 달서구 대곡동 1038-4,4.1,36,not_match
6,799,5fa9707a9eececd37c60e2e399d312136d66a7d6414058296730bc00fa6f5422,강아지천국,"['북구', '읍내동', '1341']",대구광역시 북구 관음동,0,0,match_gu
7,800,738159930bebfa750f42b69a3fa9e4b6a9bec659ea19204b5cf939b1537ab65b,개맛나,"['수성구', '두산동', '157-1']",대구광역시 수성구 수성동1가 528-10,0,0,match_gu
8,804,46ec11bab0e8c669c2861a4eb9eceb7fbb27adf8c1478b53c1e0000ae7fd36ba,폴리파크파동점,"['수성구', '파동', '45-4']",파동 45-5번지 1층 수성구 대구광역시 KR,0,0,match_dong
9,807,f79a97fef96100b9a73c94f23fd765a8aca17b8b73de743864475d748d7e33f2,딩독,"['북구', '태전동', '945-1']",경상북도 경산시 옥실길 46 KR,5.0,1,not_match
10,810,94cbd523f0fb83b30fb208eb3702ce60481c6d9ed10e170ced7cf244ff54131c,사랑스럽개,"['수성구', '범물동', '1374-15']",대구광역시 수성구 범물2동 1374-15,0,0,match_gu
11,819,a79cec7eb93599701a4b146fa8864a22388100d086e6d1d0da83a57e7f5b6489,하이클래스,"['달서구', '신당동', '1782-1']",대구광역시 달서구 신당동 1723-13,4.5,2,match_dong
12,819,a79cec7eb93599701a4b146fa8864a22388100d086e6d1d0da83a57e7f5b6489,하이클래스,"['달서구', '신당동', '1782-1']",대구광역시 달서구 월성동 818번지 301호,0,0,match_gu
13,820,b181633b2d677ffca55c50709ba1f21a6b87b5070bb9ea22b6ec58e543744578,펫월드,"['달성군', '화원읍', '구라리', '1734-16']",대구광역시 달서구 장기동 131-1번지 1호,0,0,not_match
14,820,b181633b2d677ffca55c50709ba1f21a6b87b5070bb9ea22b6ec58e543744578,펫월드,"['달성군', '화원읍', '구라리', '1734-16']",경상북도 경산시 중방동 105-14,0,0,not_match
15,820,b181633b2d677ffca55c50709ba1f21a6b87b5070bb9ea22b6ec58e543744578,펫월드,"['달성군', '화원읍', '구라리', '1734-16']",대구광역시 북구 검단동 573,4.0,56,not_match
16,821,b364e47ab86eb7fbcf4db2884b034d794858189515194d771da22a87932a7165,장보는강아지와고양이대구화원점,"['달성군', '화원읍', '명곡리', '244-4']",대구광역시 달성군 화원읍 명천로 214,0,0,match_dong
17,824,62bc4a8f0ed2de20dc1e53d07c56469828544242f52a781dc1d3a7f0687aad9a,펫마트테크노폴리스점,"['달성군', '현풍읍', '중리', '509']",대구광역시 달성군 현풍면 테크노대로 24,3.9,11,match_gu
18,825,c2c45019eefcbcd0ec7c38e07a887f3464d21dc0525cd35122380ae6a6853c70,똥강아지,"['달성군', '옥포읍', '강림리', '1130']",대구광역시 달서구 진천동 251-39,0,0,not_match
19,828,30a216aabb7254c705f40277ffaaf041a03bf580b43b565031ff27a4dfa97342,펫38도씨,"['중구', '운남동', '22-4']",인천광역시 중구 운남동 운중로 99,4.4,11,match_dong
20,830,47796332749c6ed3d300783f34e8de1afd60093e86c9f058108eff057b6f2265,나는고양이,"['중구', '송학동3가', '7-34']",인천광역시 중구 송학동3가,0,0,match_dong
21,837,14930af9a8714ca31c1bc158639ce56c14591070aa2aef30fb81103b8ada1a4e,자몽이네,"['동구', '송림동', '97-24']",무악동 46-263번지 무악동 종로구 서울특별시 KR,0,0,not_match
22,839,c91789ad8b955ba0e381f3759aafea02ff14abc22adacd0f5ffb14e3bbf71ef4,아이벤코리아,"['서구', '원창동', '393-168']",인천광역시 남동구 구월1동 성리로 10,0,0,not_match
23,840,6b305463d22618e15c7f4860c7cddedd1ef3205c1474a12619e11dd6e093a089,멍블리,"['미추홀구', '숭의동', '68-10']",부평동 798-32번지 2층 부평구 인천광역시 KR,0,0,not_match
24,841,edb6ba0c658793f46005601cc19eb96e2427fc5b8d6a47e5f98fcc060f93c73a,미니펫,"['미추홀구', '숭의동', '207-19']",경기도 부천시 원미구 중동 1031-1,4.2,31,not_match
25,841,edb6ba0c658793f46005601cc19eb96e2427fc5b8d6a47e5f98fcc060f93c73a,미니펫,"['미추홀구', '숭의동', '207-19']",석남동 572번지 서구 인천광역시 KR,0,0,not_match
26,841,edb6ba0c658793f46005601cc19eb96e2427fc5b8d6a47e5f98fcc060f93c73a,미니펫,"['미추홀구', '숭의동', '207-19']",신현동 293-5번지 신현동 1층 서구 인천광역시 KR,0,0,not_match
27,841,edb6ba0c658793f46005601cc19eb96e2427fc5b8d6a47e5f98fcc060f93c73a,미니펫,"['미추홀구', '숭의동', '207-19']",삼산동 53-4번지 104호 부평구 인천광역시 KR,0,0,not_match
28,841,edb6ba0c658793f46005601cc19eb96e2427fc5b8d6a47e5f98fcc060f93c73a,미니펫,"['미추홀구', '숭의동', '207-19']",서울특별시 강남구 역삼동 논현로106길 8,4.3,26,not_match
29,846,0f2406117781f5730b79c4cb4744e72fb664315ae1a61f261346c5b58b4ccffa,우리동네개밥하우스,"['미추홀구', '용현동', '492-11']",인천광역시 남구 용현동 492 11번지,0,0,match_dong
30,850,f77979d02e6b9dbd821327b852ec56738378c78593eb61defd6c926d769a419d,뽀떼,"['서구', '석남동', '655-33']","KR 인천광역시 서구 북항로45번길 47, A동 1층",0,0,match_gu
31,850,f77979d02e6b9dbd821327b852ec56738378c78593eb61defd6c926d769a419d,뽀떼,"['서구', '석남동', '655-33']",당하동 1081-8번지 104호 서구 인천광역시 KR,0,0,match_gu
32,853,c3e84403bdb8c9eaa35e6f7872921f9cca8032b92445af7b3ceea9474cf8537d,펫502,"['서구', '석남동', '223-205']",인천광역시 중구 율목동 53-1번지 1층,0,0,not_match
33,856,2733fac270ab0dbd96c6c740ce3c7a1e1414e9c7a96463916e98f8391229c6ab,펫홈,"['미추홀구', '주안동', '1471-11']",1471-17 남구 인천광역시 KR,4.1,36,not_match
34,858,aa886303fba6c358ec7b18587d623adb2516649e850f35e57557187de9e98ae6,펫랜드,"['미추홀구', '도화동', '391-14']",구월동 1121번지 1층 5호 호 7호 남동구 인천광역시 KR,0,0,not_match
35,858,aa886303fba6c358ec7b18587d623adb2516649e850f35e57557187de9e98ae6,펫랜드,"['미추홀구', '도화동', '391-14']",약대동 176-3번지 1층 부천시 경기도 KR,0,0,not_match
36,858,aa886303fba6c358ec7b18587d623adb2516649e850f35e57557187de9e98ae6,펫랜드,"['미추홀구', '도화동', '391-14']",반송동 42-8번지 107호 PL아파트 ZA 화성시 경기도 KR,0,0,not_match
37,862,80d0f1f0b9ce1892b2ce94939f347217f0ed30731c40218f8be65e13d1dfd4d7,개고몰,"['서구', '청라동', '105-96']",작전동 910-11번지 1층 계양구 인천광역시 KR,0,0,not_match
38,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",인천광역시 부평구 부평동 546-64,4.5,4,not_match
39,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",내발산동 671-31번지 1층 강서구 서울특별시 KR,0,0,not_match
40,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",서울특별시 강남구 청담동 11,0,0,not_match
41,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",서울특별시 도봉구 창동 657-143,5.0,2,not_match
42,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",보광동 91-1번지 용산구 서울특별시 KR,0,0,not_match
43,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",경기도 시흥시 대야동 501-18번지 KR 1층 102호,0,0,not_match
44,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",풍산동 550-3번지 103호 하남시 경기도 KR,0,0,not_match
45,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",용현동 266-8번지 상가 3호 의정부시 경기도 KR,0,0,not_match
46,864,f59e984a39be17eeef644671db095332f915df8553c2a49926156ecf91c4712c,우리집강아지,"['미추홀구', '주안동', '22-36']",금촌동 984번지 상가동 204호 새꽃마을주공뜨란채3단지아파트 파주시 경기도 KR,0,0,not_match
47,866,ea42e39a95e60d91754082815d2618744ec3b31a160e8a86941937bb0ea1a84f,개샵,"['미추홀구', '주안동', '197-1']",응암동 733-15번지 103호 은평구 서울특별시 KR,0,0,not_match
48,867,b30ead7f5c1ba3f27e58757b8f0a173c6ab0d813d6dc03e61bf2534b935ae019,강사모백화점,"['미추홀구', '주안동', '1436-17']",인천광역시 남구 용현동 565-7,3.5,2,not_match
49,869,d2822dc0f53087dffbd13d8ccfbd1224060eba1060a2017e26667e887ec28e9e,애견용품할인매장,"['서구', '석남동', '457-6']",인천광역시 서구 석남1동 457-6,3.0,1,match_gu
50,875,d64513ad3eb5ff9dd5303769c1564f667766f1f2c3d3499b8eeb40ab15a7cafd,로마쌀롱,"['부평구', '십정동', '362-3']",십정동 360-32번지 1동 301호 미래슈타인빌 부평구 인천광역시 KR,5.0,1,match_dong
51,878,a3a893fb42a9a918bccce769d1f64d3e07d7b140b1419522ac4a8f8c8e23db3e,개판양이판,"['미추홀구', '주안동', '1571']",인천광역시 남구 주안동 인하로 381,0,0,match_dong
52,880,9187654b3eb547366523f5d158ac06a34807aa48f03450bbd50ebb62eefd4a3a,페티랑,"['연수구', '동춘동', '800-2']",인천광역시 연수구 동춘동 청량로86번길 14-2,0,0,match_dong
53,882,c3d5d80c8f796ab5692a70791d25eeffe4d966d0deb8d62639828fde750e8a4d,모모하우스,"['연수구', '선학동', '368']",인천광역시 남동구 논현동 561-5번지 견우프라자 104호,0,0,not_match
54,883,0c49bc7c02384a0c9954f2f4f72a293bd9da3289c630d2bd14402f68fa6918a8,멍쿡,"['연수구', '송도동', '22-21']",연수동 571-4번지 102호 연수구 인천광역시 KR,0,0,match_gu
55,893,f79966b0dcdadb086ca5ee17ff9c092b830fde5750250fa9fe63b0f13e374b0a,펫프리아,"['연수구', '옥련동', '411']",인천광역시 연수구 옥련동,0,0,match_dong
56,894,69c6f48d80b77154f8f1d59b8dae3171d11473add04af8473a42f08184c2d20f,땡칠이닷컴,"['연수구', '연수동', '547-9']",인천광역시 연수동,0,0,match_dong
57,897,6d54e1de371447f73d2b177c486ebbfd96919cf81ab7e7b9218da2be72f90caf,호산펫,"['남동구', '구월동', '1092-21']",인천광역시 남동구 구월3동 1092-21,0,0,match_gu
58,899,d25c38915e033129cebdc93f1521cc1ddff4a7f5c4c9b3c8a080f6b96da2b3a0,플레로마,"['연수구', '연수동', '538']",범박동 215-2번지 라루채 1층 부천시 경기도 KR,0,0,not_match
59,901,6b3c0580fe31e2393123d1f204f947594040b310c7120385313bd8da0fa8ac2f,피터펫,"['남동구', '고잔동', '708-5']",인천광역시 연수구 송도동 23-5,0,0,not_match
60,907,cf19775e7608c0a099da106d9dec0b175e1ad9ba7cd1cbaf984360aaed4538d7,냠냠,"['남동구', '구월동', '440-3']",구월동 1486번지 108동 106호 구월아시아드선수촌1단지 남동구 인천광역시 KR,0,0,match_dong
61,907,cf19775e7608c0a099da106d9dec0b175e1ad9ba7cd1cbaf984360aaed4538d7,냠냠,"['남동구', '구월동', '440-3']",인천광역시 남동구 논현동 429-11,4.0,1,match_gu
62,907,cf19775e7608c0a099da106d9dec0b175e1ad9ba7cd1cbaf984360aaed4538d7,냠냠,"['남동구', '구월동', '440-3']","85, Seonsuchongongwon-ro, 남동구 인천광역시",0,0,match_gu
63,907,cf19775e7608c0a099da106d9dec0b175e1ad9ba7cd1cbaf984360aaed4538d7,냠냠,"['남동구', '구월동', '440-3']",인천광역시 남동구 구월1동 Seongri-ro,0,0,match_gu
64,909,13811703669e7d7fbf418106525e0cfa8e1eb08174da75d85795113b9f66b9fb,다소다,"['남동구', '구월동', '1494-2']",인천광역시 남동구 구월동 1176번지 1층,0,0,match_dong
65,914,74bdf56e1776e13c30f4f19364a296b5f6b1526a7ad6b74922a0409b3786c40a,펫마루,"['시흥시', '정왕동', '2450-3']",경기도 시흥시 경기도 시흥시 배곧전원로 40-49 1층,4.3,63,match_gu
66,914,74bdf56e1776e13c30f4f19364a296b5f6b1526a7ad6b74922a0409b3786c40a,펫마루,"['시흥시', '정왕동', '2450-3']",소하동 1282-3번지 1층 광명시 경기도 KR,4.2,5,not_match
67,915,40e2b94c1e0c1c72d5b052699884bdb1a236030d3cbfd63fc4499c79f98f7570,모던펫,"['남동구', '구월동', '1529']",인천광역시 남동구 구월동,4.5,2,match_dong
68,918,252fd96e1f214c9e3a347df598d4ec4f350cb1545fefec27154bf0e789bfe4ec,다독,"['남동구', '만수동', '1043-7']",만수동 1043번지 만수주공10단지아파트 상가 106호 남동구 인천광역시 KR,0,0,match_dong
69,919,bb5da1b5dcea1e4d87891cfcb46433a83ed3a85ce3add17b1262605cbf1438d9,마이비펫,"['남동구', '만수동', '853-39']",KR 인천광역시 남동구 간석동 916-23번지 1층 중마이비펫,0,0,match_gu
70,922,1850dd0ad9334c3c377ed5437310f13b6223a000cb4c34578d5266120601de7f,캔디펫,"['남동구', '구월동', '23']",하계동 273번지 하계6단지아파트 내임대상가지하층 16호 노원구 서울특별시 KR,0,0,not_match
71,923,7c0c4a101f2849a4df7181ba4adace549cfcb764d3187be25b6792c2fa4b3b79,준하우스,"['남동구', '구월동', '1217-8']",부평동 224-1번지 지하층 C동 47호 부평역지하상가 부평구 인천광역시 KR,0,0,not_match
72,934,3a1ad8af906a1d8b2f2a52b875221af53e0f3a2b9006248c5375e69825e8ac9c,빙고펫,"['부평구', '갈산동', '151-3']",번지 지하층 나동 7374 KR 인천광역시 부평구 부평동 126-10 호 중앙지하상가,0,0,match_gu
73,935,679e3fe3ff207d08e177e74cfd4165c1098ad45b6065fb8cdce61db8d18cc790,로또애견용품,"['부평구', '부평동', '274-8']",주안동 1469-22번지 1층 남구 인천광역시 KR,0,0,not_match
74,944,2aa80424de6618bde8280c7898f5ce77635702895d727eeb5243a4bc4093b938,허니펫,"['남동구', '간석동', '91-14']",서울특별시 중랑구 묵동 182-21,0,0,not_match
75,945,f3e4a020c5d6ee1efaea8f0ce1086f5008c98f97cb5dad788adf443942c07064,왈가닥펫,"['남동구', '구월동', '1491-3']",KR 인천광역시 부평구 광장로 16 부평민자역사 지하 2층 25~26호,0,0,not_match
76,946,95f396353af3c65b7352c362c6d6c426c44155e40b1a3224f066a42ab6211a02,굿모닝펫,"['시흥시', '신천동', '586-106']",경기도 광명시 노온사동 216-1번지 KR,0,0,not_match
