,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
30,155,2dd65f109db6d15b347355776c5095947f5d38ab8ce7b488e754cc2ebf415b0e,디어마이펫,"['중랑구', '면목동', '624-17']",면목동 624-17번지 1층 중랑구 서울특별시 KR,1,0,0,match_all
31,157,058968003973cd3116b1236d9127e06fd6210acd544651a4ae51b65117d089f0,된장펫,"['중랑구', '묵동', '153-1']",서울특별시 중랑구 묵동 153-1,1,0,0,match_all
32,158,18856a5699be2cb4dd87cc16a6a944e335db83006e69ab5ab603ee76e9e0d8c5,남대문애견용품,"['중랑구', '중화동', '312-34']",중화동 312-34번지 중랑구 서울특별시 KR,1,0,0,match_all
33,163,49fc635789a60778f09259c32d26cd3cd3895dbafcb52849e069cccc2018bb31,러블리펫,"['중랑구', '묵동', '122-188']",묵동 122-188번지 중랑구 서울특별시 KR,1,0,0,match_all
34,164,44eb21612c837c48ce6e3871530cd2f2bdfdcb0cb6f36f3eb8383fa589fdda0f,강사모펫,"['중랑구', '중화동', '207-6']",중화동 207-6번지 1층 영해빌딩 중랑구 서울특별시 KR,1,0,0,match_all
35,170,9037f40efda6b8dcfac9fa9a0c501bbff9f5d5058e1602fa9eadf748c8bcad2d,구뜨,"['중랑구', '묵동', '158-20']",묵동 158-20번지 5층 중랑구 서울특별시 KR,1,0,0,match_all
36,171,2a7e4bc130dde107b27cb3cf8c7c81234387ad471a06e8a1e0401c86be1ac479,피마트,"['중랑구', '중화동', '309-86']",중화동 309-86번지 중랑구 서울특별시 KR,1,0,0,match_all
37,173,b2e01176cc6d2ae382b8599a8be57ea2d7be60ec02d3ee416686e9182464861f,꾸러미세상,"['중랑구', '상봉동', '489-7']",서울특별시 중랑구 상봉동 489-7,1,0,0,match_all
38,179,5b094709dd18960fc48737abfee1594a6d982666aa10d96ae92acca017701042,쿨한강아지,"['중랑구', '망우동', '464-28']",서울특별시 중랑구 망우동 464-28번지 1층,1,0,0,match_all
39,184,4c240d81f946d429d16be4ef8e899f1efe0c3fc59179c8133d02e26ecd9f0af0,피마트석관점,"['성북구', '석관동', '174-17']",석관동 174-17번지 1층 석관동 성북구 서울특별시 KR,1,0,0,match_all
40,185,2e458c32ea79c26cbe4564bc884bc6f896798945484a038806784c3a4c0e3654,펫수라간,"['성북구', '장위동', '214-31']",장위동 214-31번지 성북구 서울특별시 KR,1,0,0,match_all
41,189,beb2eec5f7d5d2aac2ef37c17330c38f71d0fad439f37d9bd767ca4d900b4b45,아마존애견용품할인마트,"['구리시', '교문동', '270-2']",경기도 구리시 교문동 270-2,0,, 별표 5개 ,m
43,189,beb2eec5f7d5d2aac2ef37c17330c38f71d0fad439f37d9bd767ca4d900b4b45,아마존애견용품할인마트,"['구리시', '교문동', '270-2']",경기도 구리시 교문동 270-2,1,, 별표 5개 ,a
45,201,4e54e7314d1008e028ff9fbd4b434198a836cd35d843cb20d4616dba1a791605,장보는강아지와고양이화계점,"['강북구', '수유동', '400-30']",수유동 400-30번지 1층 새마을금고 강북구 서울특별시 KR,0,"다양한 상품을 저렴하게 판매하고, 세일 상품도 다양합니다. 사장님이 개를 좋아하셔서 솔직하게 얘기해주시고 친절해요.", 별표 5개 ,m
