,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
34,3061,9aac8ab6b03a256f86c1328c4cfec536717e629395187f58609b2c09f307dc16,페로페라,"['고양시', '일산동구', '식사동', '1545-2']",경기도 고양시 일산동구 식사동 1545-2,1,넓어요~^^, 별표 5개 ,a
36,3061,9aac8ab6b03a256f86c1328c4cfec536717e629395187f58609b2c09f307dc16,페로페라,"['고양시', '일산동구', '식사동', '1545-2']",경기도 고양시 일산동구 식사동 1545-2,3,"결혼 축하드립니다!

강아지들 놀기 편하게 공간 넓고 테이블 수 적습니다.

리드줄 및 간식들을 판매하며 사람들 용으로도 간단한 요기와 음주가 가능합니다.

상주견들이 꽤 많른 편이며 장기 이용견 역시 상당 수라 놀이터 & 호텔 맡기기에 아주 좋습니다.

전 간혹 강아지가 아니라 제가 놀러 갑니다. ㅎ", 별표 5개 ,c
37,3061,9aac8ab6b03a256f86c1328c4cfec536717e629395187f58609b2c09f307dc16,페로페라,"['고양시', '일산동구', '식사동', '1545-2']",경기도 고양시 일산동구 식사동 1545-2,4,주인분도 좋으시고 강아지들도 너무 귀엽습니다. 깨끗하고 음료도 맛있어서 쉬다가기 정말 좋은 것 같습니다., 별표 5개 ,h
39,3079,e45ed15d8ec3f0033b8415cccd2516a8cd48c388c9436ba53f57b9ca2ac9806f,더공생,"['고양시', '일산서구', '덕이동', '263-19']",경기도 고양시 일산서구 덕이동 탄중로 111,0,, 별표 5개 ,m
41,3109,f9c7c66a30a2a0ac0f2f852f9e1af74ea19d85cfa51b652e8cce4d0c41696241,랑랑이네정원,"['남양주시', '와부읍', '월문리', '317-37']",경기도 남양주시 와부읍 월문리 5 KR 317-37,0,조용하고 한적한 진짜시골같은 분위기에요!!! 맛있는 커피와.함께 진짜 잔디마당에서 즐기는 체험!!!!! 강아지도 아주 신나게 뛰어다니면서 놀구 아주 좋아요, 별표 4개 ,m
43,3109,f9c7c66a30a2a0ac0f2f852f9e1af74ea19d85cfa51b652e8cce4d0c41696241,랑랑이네정원,"['남양주시', '와부읍', '월문리', '317-37']",경기도 남양주시 와부읍 월문리 5 KR 317-37,2,천연잔디정원이 아주 좋아요. 저희집 반려견의 최애장소입니다, 별표 5개 ,t
45,3112,721939c132040bd2c0084ae1787ed31419c937f7cd892222b4afe208f1dba681,에투알,"['화성시', '정남면', '발산리', '249-1']",정남면 발산리 245-2번지 1층 화성시 경기도 KR,0,첨엔 좋았는데.... 냄새나고... 화장실 냄새 엄청납니다..ㅠㅠ 못들어가요... 컬러가 참 예뻤는데 위생이 이젠 딱히 좋지는 않더라고요~ 인조잔디는... 놀고나면 엄청 쌔까매집니다.. 아무래도 찻길 옆이라...ㅠ음료는 참 맛있는데... 양이 넘 작고 비싸유... 근데 안다닌지 오래라 지금은 어떻게 바뀌었는지 모르겠네요~~, 별표 3개 ,m
38,3066,60b70c7b1a15b675c08ddac67aeb71e8a217ca2cd9013671c6463e696ce6c317,왈왈펫카페,"['고양시', '일산동구', '식사동', '1543']",경기도 고양시 일산동구 식사동 1543번지 1층 일부호,1,0,0,match_all
40,3079,e45ed15d8ec3f0033b8415cccd2516a8cd48c388c9436ba53f57b9ca2ac9806f,더공생,"['고양시', '일산서구', '덕이동', '263-19']",경기도 고양시 일산서구 덕이동 탄중로 111,1,, 별표 3개 ,a
42,3109,f9c7c66a30a2a0ac0f2f852f9e1af74ea19d85cfa51b652e8cce4d0c41696241,랑랑이네정원,"['남양주시', '와부읍', '월문리', '317-37']",경기도 남양주시 와부읍 월문리 5 KR 317-37,1,랑랑이 너무 사랑스럽고 아기자기하게 꾸며진 예쁜 정원에서 쉬면서 커피도 마시고 김치볶음밥도 먹고 강아지들은 뛰어놀고 참 좋아요, 별표 5개 ,a
44,3109,f9c7c66a30a2a0ac0f2f852f9e1af74ea19d85cfa51b652e8cce4d0c41696241,랑랑이네정원,"['남양주시', '와부읍', '월문리', '317-37']",경기도 남양주시 와부읍 월문리 5 KR 317-37,3,"실내는 괜찮은데, 실외가 많이 좁아요", 별표 3개 ,c
46,3112,721939c132040bd2c0084ae1787ed31419c937f7cd892222b4afe208f1dba681,에투알,"['화성시', '정남면', '발산리', '249-1']",정남면 발산리 245-2번지 1층 화성시 경기도 KR,1,"시설은 깔끔하고 좋아요.사장님도 친절하시구... 가끔 믹스견 무시하며, 품종견인 본인 개랑 못놀게 하는 어이없는 견주들이 있어서 그렇지...에투알 애견까페는 개린이 친구들 뛰어놀기 너무 좋아요.", 별표 4개 ,a
48,3130,7f4d9fd09249af9ce932fd7e3d543e89566244174ad50bd8155fb43d734eaef1,스타독스,"['파주시', '탄현면', '법흥리', '227-12']",경기도 파주시 탄현면 법흥리 225-2,0,강아지도 많고 관리도 잘되어있어요 ㅎ 수영장도 있구요 사람도 강아지도 5천원입니당ㅋ, 별표 4개 ,m
50,3130,7f4d9fd09249af9ce932fd7e3d543e89566244174ad50bd8155fb43d734eaef1,스타독스,"['파주시', '탄현면', '법흥리', '227-12']",경기도 파주시 탄현면 법흥리 225-2,2,"놀이터 넓고 수영장도 크고  입장료만 내면 음식도 싸갈수있고 배달도 시켜먹을수 있네요
자주 갈듯요", 별표 4개 ,t
47,3112,721939c132040bd2c0084ae1787ed31419c937f7cd892222b4afe208f1dba681,에투알,"['화성시', '정남면', '발산리', '249-1']",정남면 발산리 245-2번지 1층 화성시 경기도 KR,2,인조잔디에 정신없는 카페..., 별표 2개 ,t
49,3130,7f4d9fd09249af9ce932fd7e3d543e89566244174ad50bd8155fb43d734eaef1,스타독스,"['파주시', '탄현면', '법흥리', '227-12']",경기도 파주시 탄현면 법흥리 225-2,1,그냥 애들 뛰어 놀기 좋은곳 이에요, 별표 3개 ,a
51,3130,7f4d9fd09249af9ce932fd7e3d543e89566244174ad50bd8155fb43d734eaef1,스타독스,"['파주시', '탄현면', '법흥리', '227-12']",경기도 파주시 탄현면 법흥리 225-2,3,가성비 최고의 애견놀이터, 별표 5개 ,c
52,3130,7f4d9fd09249af9ce932fd7e3d543e89566244174ad50bd8155fb43d734eaef1,스타독스,"['파주시', '탄현면', '법흥리', '227-12']",경기도 파주시 탄현면 법흥리 225-2,4,내 생애 최고의 반려견놀이터. 두번말해 무엇하리., 별표 5개 ,h
54,3156,b135aa853c93f47701ba0852eab74830a8089670c17f432697530c3e320ea2c4,에비뉴엘파크,"['김포시', '구래동', '6882-15']",구래동 6882-15번지 8층 803호 김포시 경기도 KR,0,별 한개도 아까워요. 애들이 여기에서 하루 자고왔는데 뭘 그렇게 먹였는지 배가 빵빵해져왔고요. 그렇기만 하면 다행이지 밤새 토하고 설사하고 그러네요. 뭘 얼마나 먹여야하는지 이런걸 다 알려드렸는데 그냥 맘대로 준거죠 뭐 ;;;, 별표 1개 ,m
56,3170,c2ba4bd717d86daceaeb61426d470b2b903622d8b08d5f0125f9edf3e5c3a72b,퍼피쿵,"['춘천시', '퇴계동', '802-5']",강원도 춘천시 퇴계동 802-5번지,1,, 별표 5개 ,a
58,3171,d64426d0d278cdcd1944834e757554a78c9b74a5944a58afa9ab3a6303cd2403,히포코코,"['춘천시', '소양로3가', '183']",강원도 춘천시 소양로3가 183,1,강아지 너무너무 귀엽습니다, 별표 5개 ,a
60,3171,d64426d0d278cdcd1944834e757554a78c9b74a5944a58afa9ab3a6303cd2403,히포코코,"['춘천시', '소양로3가', '183']",강원도 춘천시 소양로3가 183,3,, 별표 5개 ,c
53,3140,40954751a18bb0e9ee44c2414dd0dc0f0ebd92e34f4b293b5d96d029ac1c19ec,봉구랜드,"['파주시', '문산읍', '선유리', '737-1']",문산읍 선유리 737-1번지 101호 파주시 경기도 KR,1,0,0,match_all
55,3170,c2ba4bd717d86daceaeb61426d470b2b903622d8b08d5f0125f9edf3e5c3a72b,퍼피쿵,"['춘천시', '퇴계동', '802-5']",강원도 춘천시 퇴계동 802-5번지,0,, 별표 1개 ,m
57,3171,d64426d0d278cdcd1944834e757554a78c9b74a5944a58afa9ab3a6303cd2403,히포코코,"['춘천시', '소양로3가', '183']",강원도 춘천시 소양로3가 183,0,ㅂㅈㄱㅈㄱㅈ, 별표 5개 ,m
59,3171,d64426d0d278cdcd1944834e757554a78c9b74a5944a58afa9ab3a6303cd2403,히포코코,"['춘천시', '소양로3가', '183']",강원도 춘천시 소양로3가 183,2,강아지고양이넘나귀여워, 별표 5개 ,t
61,3171,d64426d0d278cdcd1944834e757554a78c9b74a5944a58afa9ab3a6303cd2403,히포코코,"['춘천시', '소양로3가', '183']",강원도 춘천시 소양로3가 183,4,, 별표 5개 ,h
63,3171,d64426d0d278cdcd1944834e757554a78c9b74a5944a58afa9ab3a6303cd2403,히포코코,"['춘천시', '소양로3가', '183']",강원도 춘천시 소양로3가 183,5,, 별표 5개 ,_
65,3196,1e46237dbb5fa49f82ec21a68b811f4e6c9713f983a9ceab234349789b77c210,도그라운드,"['강릉시', '옥천동', '281-4']",옥천동 281-4번지 강릉시 강원도 KR,0,"강아지들이 너무나 사람을 좋아하구요.
사장님께서 시간때가 맞으면 간식도 무료로 주십니다. 무엇보다 개성이 넘치는 강아지들이 너무나 많아서 좋았어요. 아쉬운점은 강아지들 이름을 알려주는 안내 책자가 없는게 아쉽네요..", 별표 5개 ,m
67,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,0,"메니저님이  느~긋한 성격이라
호텔 아이들 걱정 없으실 듯 ㅎ
시설도 너~무 깨끗!
냄새도 안남!
호텔...내가 들어가서 자고 싶음 ㅋ
겁쟁이, 장난꾸러기, 입질. 강한짖음
등등...각각 분리해서 봐 주심.
신기한게...참 부지런하다는 생각?...
여튼...지금 계시는 메니저님 오래
계셨으면 함!", 별표 5개 ,m
69,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,2,"한번이용했는데 괜찬은거같아요 미용하는곳이 볼수있는 오픈된공간이 아니라서 좀 불안하기도하지만 다음에 또이용할려구요 서비스 커피,과자도있어요ㅎㅎ", 별표 5개 ,t
62,3174,8c65a11aac38d881bbe4f7c4a8005e5f1c6e2060d5e730bf47c4631261a9f918,들어오시개,"['양평군', '용문면', '마룡리', '216-1']",용문면 마룡리 216-1번지 1층 양평군 경기도 KR,0,"월요일휴무
입장료없음
떡볶이 맛남
개들이 많아 사회성키우기 좋음", 별표 5개 ,m
64,3174,8c65a11aac38d881bbe4f7c4a8005e5f1c6e2060d5e730bf47c4631261a9f918,들어오시개,"['양평군', '용문면', '마룡리', '216-1']",용문면 마룡리 216-1번지 1층 양평군 경기도 KR,1,"애견카페이고 말라뮤트랑 골든리트리버 대형견 2마리, 대부분이 중소형견이고 대략 13마리 정도, 고양이도 몇 마리 있고 염소랑 애완용 돼지도 1마리씩 있어요
1인당 음료 1개씩은 시켜야 하고...
아메리카노가 6천원이고 대부분 7천원 선", 별표 3개 ,a
66,3196,1e46237dbb5fa49f82ec21a68b811f4e6c9713f983a9ceab234349789b77c210,도그라운드,"['강릉시', '옥천동', '281-4']",옥천동 281-4번지 강릉시 강원도 KR,1,15kg 중형견 데려갔는데 입구에 들어서자마자 들어오면 안 된다고 남자분이 소리를 치셨어요. 거리가 멀어서 그랬겠죠... 잠깐 문 앞에 달려 나오셔서 설명 주셨으면 돌아서는 기분이 안 상했을텐데 많이 아쉽네요. 문전박대라는 말이 생각났습니다. 소형견주 아니면 가지마세요., 별표 2개 ,a
68,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,1,"청주에서  좋다 할수 있는곳이죠  호텔링 하는곳도  아이들에 맞추어  설계되고 크고 보이게 통유리로 제작을 하고 바닦은온돌 시스템이 갖추어 진곳이죠  잘 짜여진 스케줄로 아이들을 위한 시스템과 깔끔함이 아주 최고 인듯 
그리고 10세 미만 아이들은 출입제한이 이루어져 있다죠 
애견들은 어린아이들에게 민감하게 느끼는부분을 잘 캐취하신듯 한곳입니다", 별표 5개 ,a
70,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,3,크고 짖는개가 별로없고 주차공간이 잘되있음, 별표 5개 ,c
71,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,4,완전좋음, 별표 5개 ,h
73,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,5,, 별표 5개 ,_
75,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,6,, 별표 4개 ,a
77,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,7,, 별표 5개 ,l
79,3224,b4c57e7e79231877ebe20355a62bae00f9e9a36bdcd11b5466aecfc30ccfe9dd,애견호텔1번가,"['청주시', '흥덕구', '비하동', '279']",흥덕구 비하동 279번지 청주시 충청북도 KR,8,, 별표 4개 ,l
72,3226,87319e065a764a716f2215d9718e15afc81c16e50a80b5853437d5e174a64c1f,헤이독,"['청주시', '상당구', '남문로2가', '68']",충청북도 청주시 상당구 남문로2가 성안로 50,0,가격은 너무 비싸지도 않고 싸지도 않아요. 많은 개들과 교감을 나눌수 있어서 좋았어요. 그런데 개들이 다들 너무 피곤해하는 것 같아요. 바닥이 너무 차가워서 그런가 사람이 앉으면 올라와서 자려고 모여듭니다. 휴식을 잘 취하지 못해 그런가 다들 힘이 없어 보이는게 안쓰럽더군요., 별표 3개 ,m
74,3226,87319e065a764a716f2215d9718e15afc81c16e50a80b5853437d5e174a64c1f,헤이독,"['청주시', '상당구', '남문로2가', '68']",충청북도 청주시 상당구 남문로2가 성안로 50,1,"멍멍이 좋아하는 아이가기좋고 
강아지 친구만들기 좋은곳", 별표 5개 ,a
76,3226,87319e065a764a716f2215d9718e15afc81c16e50a80b5853437d5e174a64c1f,헤이독,"['청주시', '상당구', '남문로2가', '68']",충청북도 청주시 상당구 남문로2가 성안로 50,2,남자친구와 왔었던 좋은 애견카페입니다!! 얘기도 나누고 게임기로 같이 게임도 하고 음료도 마실 수 있고 강아지들과 놀 수 있는 애견카페입니다, 별표 4개 ,t
78,3226,87319e065a764a716f2215d9718e15afc81c16e50a80b5853437d5e174a64c1f,헤이독,"['청주시', '상당구', '남문로2가', '68']",충청북도 청주시 상당구 남문로2가 성안로 50,3,애들과 함께 갔는데 강아지들이 친근하게 굴어서 좋아 합니다. 바닥이 맨 대리석 바닥이라 좀 많이 찬것이 흠. 그래서 인지 강아지가 담요를 펴 놓으면 잘 안기네요. 실내가 좀 추운감이 있어요., 별표 4개 ,c
80,3226,87319e065a764a716f2215d9718e15afc81c16e50a80b5853437d5e174a64c1f,헤이독,"['청주시', '상당구', '남문로2가', '68']",충청북도 청주시 상당구 남문로2가 성안로 50,4,아이들과 반려견들이 교감하며 놀수있어서 너무좋았어요~^^!, 별표 5개 ,h
