,num,forpet_hash,shop_name,match
1,3000,9bf7deedfd3073347a165c703e0e2b05b6038f2cbed5c402130c574b458e99c9,모모의산책,not info
2,3003,addbb9f1fe335058a4417a7d0ccb7cf7c652abca56623a38c92490fa2acc155d,똑똑애견카페,not info
3,3004,3c86087c6e9a4842763f747a3651a011f1e45fcbb669d1b685883816b5a5bd6d,키워보리,not info
4,3010,6caa044a63caa3270fb71a3b76884b2d0b83360e69897c26d41b799e9c4efae6,이리WANG,not info
5,3013,721ecf75d1930ab337d8b9e8008c01f54a6ea55cd6f3175a4710e27d3202983a,댕댕월드,not info
6,3020,547e029776cad33b3caff120cc7da3fbe48e4f4d2727616f20d5790dd633ad95,반달언니네,not info
7,3023,3e3433729a274c463c319fc0ef1e2a570cbde2bcbd4fa2c133a500ece3d0da40,포포즈펫카페,not info
8,3027,dfe4babd5cbe9e248fa7b00488d790b8b786273f316d4a4dccebc29e73c7db76,코코리애견호텔,not info
9,3030,8200bdb1fcbd6f749d3e8d685b11d69c7ca40ee16103f7d21022e681338b6971,별애견카페,not info
10,3030,8200bdb1fcbd6f749d3e8d685b11d69c7ca40ee16103f7d21022e681338b6971,별애견카페,not info
11,3034,c46ef94d652e0214e921b1398a9dacde863a1861722d54a9b149a5cdc0a0abba,개통령,not info
12,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,도그카페,not info
13,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,도그카페,not info
14,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,도그카페,not info
15,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,도그카페,not info
16,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,도그카페,not info
17,3039,11c5c592c85603939df336cbee66d425f85cceeee985271561015a18c9e76e89,보니타디안산점,not info
18,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,가나애견카페,not info
19,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,가나애견카페,not info
20,3050,da520ca0d708a9e68606db52d6d4661d529e6afbaf61f84a6e19f9dbf6e8673f,쓰담쓰담애견샵,not info
21,3053,da51ee8558090c4be4f9c64aca20792d40614739d2d57baeb72eab0a9e1baf9b,개토피아,not info
22,3054,e35f07618c83186d3947d05aefdffda6d0bfe9c101b865be6c37d1713595b8a1,트라이앵글,not info
23,3055,bedeb236e53762293555eb181a7d24fa8599928d817c6e8a69bf827581f86a2c,올원도그카페&샵,not info
24,3056,474af64d36c6dc69b14a0463a0f5da2c72dc6c25c5172030d40cfdaa602e3f57,림스포도기,not info
25,3059,12160dae8eaea810944f766c05d79622230e4692752c78ead174895c1c899d6b,아임독,not info
26,3061,9aac8ab6b03a256f86c1328c4cfec536717e629395187f58609b2c09f307dc16,페로페라,not info
27,3062,603a2fee5b361037774f7f35b94306013428acdbb698fbc7eafe26650582463f,개들의수다,not info
28,3063,f72aa8fd8e69e466322b054a932b1cb5d31b00e973294801346d8ed35739e792,왈왈이애견카페웨스턴돔점,not info
29,3064,ba92e3e857b8d54af2bb7fe5e7edd9570dee8b04a4dc9ce8719b9536ac5cb258,아이러브퍼피일산점,not info
30,3064,ba92e3e857b8d54af2bb7fe5e7edd9570dee8b04a4dc9ce8719b9536ac5cb258,아이러브퍼피일산점,not info
31,3065,d0f08dee14d89a83f785b571bcd4005848e8d5f011d566c7da31aaf787cc76d1,몽몽이펍앤카페호수공원점,not info
32,3067,f06d28071c4e540c48450f82eb8c3d8c5bb106252356cf23ab513f3d196a120b,강아지의꿈,not info
33,3069,7cbe632edf53a0240c4688b04d0c5d3b2be312c704f86b484e49b622a5283eaa,커피앤캣일산라페스타점,not info
34,3070,fc404c654b601afad4f130570c17bb835e4ea9ba10ef87eeffcce97530379074,카페나비야,not info
35,3071,b94a27d39f6df1f2ea829df5aa6118906d91c1b3d82f83abeb4f0d913c0a8e7e,왈왈이일산점,not info
36,3072,242fcb5be637eb15f786d5e3e622c175fb5d12bf17673c86c0cfcb44fdad4b20,개스타하우스,not info
37,3073,cf29448e1683a6758d77c7a2c8c4af1e7228ac58111148c67106e39eb751fb3d,도그시티,not info
38,3074,6feda832f7ca7e85d2cb36d5494616dc9f45c921746c23084c284b04865f4d29,코카랑,not info
39,3075,22577d136378ee2025f530f63e153c8f095e1875f6b516e01f3eb6e3b1626fb7,멍스푼,not info
40,3076,fb48b619cadfa710054b472b69c6078ab8b32a171534de9b9aec32c29aa87cde,아가펫2호점,not info
41,3077,10c1c593f8cda05ea1a4db72bab553afd8b60f9cf08194258a8bb147057684c0,도그홀리데이,not info
42,3078,53598fa24b11209f0d35118c8b18a94ea4a3f363501e581c7e024f10c4f207a9,왈왈펫카페일산제니스점,not info
43,3081,82480d677894e224b19dabc829bd873307ef7fd61aede272a2ed648d774a351d,비숑숑,not info
44,3084,83417be7ff33b9ae1cf0eceb3466955e1711637e6b2620f2c5a02cc7aef162d3,아이러브퍼피김포본점,not info
45,3086,2b3a31c4fc074143d8d0d3c863b670749cd3dc794cbe1a4103dbb81c24bd8745,애지중지,not info
46,3087,d738cd52530f30d9f1ab44673cc3f5b2a19a6c46a50383ce7ac50c32c8132352,개다방,not info
47,3089,08c0a4fadecd1fd021d1237ef7465b8c52c0f53639d3b0c342b502da1512f244,개다방,not info
48,3094,531625b4f67223ba3ea9bb35276a9e70b48bc20cfb61c2525101dfb0306e84f8,봉봉,not info
49,3095,75c8a3bdc0676c7f1d5e36c376819a513f3f8638d47350a8d2a980c28213ce60,도그맥스,not info
50,3096,715e2bdf2777b0818ac21be8828964efaf2394da7d82a1932ec229419aa49037,퍼피야드,not info
51,3097,8f4bae7ed237ea17540b059b4ccdc0f1f90a4c00baf251386fd8fc1d715bb1d1,흙묻은강아지,not info
52,3101,7923aced518dd0c08afccfdbbabfc65c9123d86bc3c5217106990e287efed5d4,캠핑이즈,not info
53,3102,57f9e1cc0a52e070baab2171653ce1da68df1fd4f77597a53c26483a79ca5a83,카페더펫샵,not info
54,3104,a4772b857780f894c055f73dac181f0b23d422fab9235c1767c7c9811b6d9792,메리의뜰,not info
55,3105,f17b59312d98c05641a73dd3ab37c8219eebf850bd6b532603ad7b5d4bff22b1,케니독,not info
56,3106,9bb2236752a0b979b032551c55d4ba3aa7c43ec0d609ff6553d4918fdfdbc055,플래티넘스푼,not info
57,3107,a5664950a44a511c25c99f62028faf7f091c557a6dc4b4a5564aa00c45c647f6,카페에이,not info
58,3111,28e9d261e3c57eb59700eb9020e0e8dad315ad416c550f542d74872ad19f59c7,드림독,not info
59,3113,5d2f3ef043a1fe64fdacd09f667f41e946cbd89b71a77c371699736143543238,커피볶는강아지minipia,not info
60,3114,f1c28285e0509c4f6f1687af8bc32a31e4efe1b22f1e91df313f331200d245ee,개뻔뻔애견카페,not info
61,3115,0301f954937fe9b198e232e90a1f1288d0af4d917d672d79b2f3510caf2d0640,하이디펫,not info
62,3117,cefcf67940f7c61f3bf9a30b1cf506700eee0d6b3e2e8b62880b88f02d71f28c,숲속애견랜드,not info
63,3118,c11b6cf8ecb7149a35771f6edf6919194308b1fa1096e4072cb4d2c21c15bce5,리모찌마을,not info
64,3119,d3c840d79062055623985688da0b2f8ff1f6c8a1f258c2624e1ef0609edbec10,개버랜드,not info
65,3120,43d982971c0e1b5ca6ac0c36f7e02fd2e9293acf0299c13906e3f4039360dcd3,펫앤스토리,not info
66,3123,ccc4b29af6b0e3789dcf1ed3fff970aecdb11cba505a104c57d46a70176e90ba,자두야놀자,not info
67,3127,beecc1c31878dc849787d048baf8765a04648b71d75ab3bb5236f32bf6e825a6,메리몽,not info
68,3128,75376e4713709e8cc688aa1096b3cde4844932ad2ad7db2b1f570f3f9ffb86bd,개런티,not info
69,3129,2c73418f4c97d8305a7c3ba338f230c7e048e0906eb8344f5eafbff683dc2a7b,해피곰패밀리,not info
70,3132,7104caf6638d5dfeef3d89d5dfd17e9676ed767dd3479e02fec6e73800a3edab,리드펫,not info
71,3133,c8aab9c2b1208dd0742a158d48e456ea086159dac06e79586575c6b4ff417829,독신남,not info
72,3137,f5dd40d2740788b2a254d09f7c44b5a7ade21a100dd93b1e8b26ab09d343e2b0,애견까페중독,not info
73,3138,71cf0e454bbe430438767f6a6186ff6eb292bf937a4b5326c8a3cddb5e302f29,바오컴퍼니,not info
74,3139,58c170202c824da8ce2937b07f2c399eeb285d1c0373499001dadfc6783afb6f,퍼피앤커피하우스,not info
75,3141,2f19acffd9fd4a1f9a93d5aaa0541531a2832ae35cce35a5467dc40c614005ef,에스테르,not info
76,3142,1c14b052b22107297efb9f838c038dec32a175ea85bfd6f3c29abc3274c05773,펫클럽이천1호점,not info
77,3144,17357b0696cee8e1e281f7f364cca902ecb29d9cc6f3f59a3cc6fa1b051d2850,왈왈,not info
78,3145,07dca2a807ec3c2e89c12f66d7d7c58f93907197701c4da98a85281e080c14fc,도그피아애견훈련학교,not info
79,3146,5fb7b79e537e063204bf3028390e6a4038c69125562da3c7633891a296e390f5,레이지독,not info
80,3147,a6ec0a097f2eec64ac3f2e1dd5b0b5cb5c3e266eec60c85a2a33fbc1b7f2ec61,엘독,not info
81,3148,1d2623e1f2a709cbabe7738fd32a677f1ea3cdff929ba34a5f64e8497e5b9ece,카페마리,not info
82,3149,4969f081cd8b72c899d9d17477bfc0b0c5186372bd988ec0fe6296dd29d0e07a,플러피펍,not info
83,3150,fe175f7546976037d3598e5c50b1e4666a311dade22b61b632fa7032fcd9cddc,카페수리,not info
84,3151,2b4be29b9ef047ca17fb1f576602457d4153a031b559a9157ebff5493bdaaf34,봉주르봉구,not info
85,3153,9d1a89f77fc3588e9fb3d5521ce1f0204f7ab37338790b70e1e164cfe72181e3,사랑애견카페분양,not info
86,3154,fb8d107876635ab18203f3918d84e3aab2fcf20ca37ade176389139cfc788447,서당개애견카페,not info
87,3155,bf2dc53f18ba51a7bdfc2113bbdc4cdfe94e7fecada40a68c67afd454843de17,잭슨이네개스트하우스,not info
88,3157,fe138a56c4b68bb460de01e1be29aa9027b4852bec2a2a163d4411fd70365535,멍블리,not info
89,3157,fe138a56c4b68bb460de01e1be29aa9027b4852bec2a2a163d4411fd70365535,멍블리,not info
90,3158,b93b18879c6e5e9f149eb93d7499b6be9e96bd03b56783341893b1e9bfda6613,하우스오브바두기,not info
91,3159,5155056013edecfc1b2cc6744ebcea37387edb095d99fc43469f9cac36291039,안냥하시개,not info
92,3160,958e859d26f0c507ca6fad5f061ae290834ad6a6d25dd3d61a23195b28dda23d,사랑이네애견카페,not info
93,3162,2be36ac68f4e26189786cc9857619fd403f006c0d281de4b123e0b958953619f,그루몽,not info
94,3167,cc71fd2f6bb8193976303bc9ef0c23a88d9d668a98d82c07e3325257e1f6ade1,구름위에태양,not info
95,3169,9528746b4645b86c5c9d6f6a4c3e44c05152cd8ad2fbceb8bfe362a6b50169a7,리아트카페,not info
96,3172,47c5575c982cec8a2906feef0c7f17e98e8e2131bf3f04a2d1af5fe8df4b9e92,야호야펫,not info
97,3173,c6f2c12b127ba121465223564c24143500d520a88c40a51652bffc4836f174dc,메르헨146,not info
98,3175,f1f34b89fee2ba10ad1f4c96c6f8c56d97af407dfdcecf966c7c8bc9d7488e25,문리버펫,not info
99,3177,703e43cb65d45084d7fa20c0edcec7f51924688d5becf134a750818f1d70489b,겨울이머무는집,not info
100,3178,7b018e38bbe87fbca5f51e95c7bd48c76fdaf3a3b578f9f70143394d22079987,예쁜강아지,not info
101,3179,f38b5bc973ce0c57714a9456bb1f15f3ffe2adf661cdc342a4652081791250b5,공주애견,not info
102,3180,de81c0f3176b42bfc7f76db4ee39ab79f9ae09c238b1695714176812ed07a134,왈왈이,not info
103,3181,81f49f9967a1961b54e9d740a1fd055b30f8047a8f55e639e9703e12a43e932c,플레이도기,not info
104,3182,b001fb0d91235788938018ec285ee8f96ae22cd4f801d47a3c1dba3f607e3e0a,왈왈이무실점,not info
105,3183,dbc8aad2276d1a77272b59d9c89719b8a0b29b27fe1dd3242ead52d22884bfa3,와와도그카페,not info
106,3184,5d6d82c6c090623aa23ce6f4ffdd7580fbfc677d71a3983ea93a78ee21adca44,개스트하우스,not info
107,3186,bbb9e0a71ef842a09149db509c41ca45497bf7b18aaa389eaaed5dcde04bd51f,왈왈이단구점,not info
108,3187,e4f82082a3d894dacdfe5f3f59ba4891e0587a32431fec755e4278e71bca1564,펫타운펫카페,not info
