,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
14,1062,f5ec311463c24f28ac8b54b313b934119ecf20ae38839a0f4f15a6a8dc935716,동몽식탁,"['광산구', '쌍암동', '664-5']",번지 1동 664-5 KR 광주광역시 광산구 쌍암동 몽식탁가,1,0,0,match_all
15,1063,5ad284fda6fd6ba3757850e8e0b273a92a5a99543e03cefc33dfb1a145f357e7,펫홀릭,"['광산구', '하남동', '701']",광주광역시 광산구 하남동 701 하남동 701번지 광산구 광주광역시 KR 62336,1,0,0,match_all
16,1067,9df7cc44361f31d15f783af677cdaa57fc084d6a2bd6e75cf5399733c11ebbe3,멍멍이매점,"['동구', '성남동', '501-34']",성남동 501-34번지 동구 대전광역시 KR,1,0,0,match_all
17,1068,a00bed21755c4e549c6cca98cc1d166493b3a273663a5606243b4a894ab19fe0,펫도매유통,"['동구', '효동', '290-3']",대전광역시 동구 효동 290-3,0,가격저렴반려견용품.좋아요, 별표 5개 ,m
19,1068,a00bed21755c4e549c6cca98cc1d166493b3a273663a5606243b4a894ab19fe0,펫도매유통,"['동구', '효동', '290-3']",대전광역시 동구 효동 290-3,1,좋아요, 별표 5개 ,a
21,1068,a00bed21755c4e549c6cca98cc1d166493b3a273663a5606243b4a894ab19fe0,펫도매유통,"['동구', '효동', '290-3']",대전광역시 동구 효동 290-3,2,좋아요반려견용품  사료동원 서울우유, 별표 5개 ,t
23,1068,a00bed21755c4e549c6cca98cc1d166493b3a273663a5606243b4a894ab19fe0,펫도매유통,"['동구', '효동', '290-3']",대전광역시 동구 효동 290-3,3,좋아요 여기만 가요, 별표 5개 ,c
25,1070,32114073b670e4375ca235b8006101320eeb769526d6d5efaa8cb57320a6dae4,펫마트대전점,"['대덕구', '오정동', '483-3']",대전광역시 대덕구 오정동 483-3,0,창고형  애견용품점입니다. 넓은 주차장   넓은 매장이라 다양한 종류의  용품이  진열되어있습니다. 특히나 직원 모두 하나같이  동물들에 대한 애정이 많으신거 같아요!    애기 이름이 어떻게 돼요?라든지  몇개월 됐어요등 관심을  가져주시고 적게 사더라도   뭐라도 하나씩 덤으로 주시려고 하니   포인트도 적립해주고!  정말 직원들땜  멀어도  여기서  구매합니다, 별표 4개 ,m
27,1068,a00bed21755c4e549c6cca98cc1d166493b3a273663a5606243b4a894ab19fe0,펫도매유통,"['동구', '효동', '290-3']",대전광역시 동구 효동 290-3,5,저렴상품다양  주차불편, 별표 4개 ,_
29,1068,a00bed21755c4e549c6cca98cc1d166493b3a273663a5606243b4a894ab19fe0,펫도매유통,"['동구', '효동', '290-3']",대전광역시 동구 효동 290-3,6,, 별표 3개 ,a
24,1069,20548574602b787646ac67e1d40a44eadebfe18a578a0be99384a2c4320d7db9,루이비독,"['동구', '자양동', '190-3']",대전광역시 동구 자양동 190-3,1,0,0,match_all
26,1070,32114073b670e4375ca235b8006101320eeb769526d6d5efaa8cb57320a6dae4,펫마트대전점,"['대덕구', '오정동', '483-3']",대전광역시 대덕구 오정동 483-3,1,"고맙고,
감사합니다.
우리, 강아지, 화엄이가 아주 좋아하고,
행복해 하는 것 같아,
저도 너무 좋습니다...🙏", 별표 5개 ,a
28,1070,32114073b670e4375ca235b8006101320eeb769526d6d5efaa8cb57320a6dae4,펫마트대전점,"['대덕구', '오정동', '483-3']",대전광역시 대덕구 오정동 483-3,2,인터넷하고 금액차이도 별로 없고 많은 제품을 직접 보고 살수 있어서 좋았습니다., 별표 5개 ,t
30,1070,32114073b670e4375ca235b8006101320eeb769526d6d5efaa8cb57320a6dae4,펫마트대전점,"['대덕구', '오정동', '483-3']",대전광역시 대덕구 오정동 483-3,3,주차장도 넓고 매장도크고 친절하시고 가격도 좋아요, 별표 4개 ,c
32,1070,32114073b670e4375ca235b8006101320eeb769526d6d5efaa8cb57320a6dae4,펫마트대전점,"['대덕구', '오정동', '483-3']",대전광역시 대덕구 오정동 483-3,4,다들친절하구 넘좋아요, 별표 5개 ,h
34,1119,6f6bb097ca65a14ca768514420490af3c69c8f731a2badee239239669e789418,펀들,"['유성구', '관평동', '1359']",대전광역시 유성구 관평동 1359,0,"멍뭉이들 간식이 영양가득 좋쿠.잘먹고.
 야채습식사료먹고 건강해졌어요..
멍뭉이 가방도 튼튼하고 좋음..", 별표 5개 ,m
36,1126,bf5a636b1d7ff45871d9816c87f8a31518cc712ad45fb0a5caf01ce3391c22a4,펫마트서동점,"['중구', '서동', '43-13']",울산광역시 중구 서동 43-13,1,다양한 펫용품을 저렴하게 구입할 수 있어서 편해요, 별표 5개 ,a
38,1070,32114073b670e4375ca235b8006101320eeb769526d6d5efaa8cb57320a6dae4,펫마트대전점,"['대덕구', '오정동', '483-3']",대전광역시 대덕구 오정동 483-3,7,여기 잘주  이용합니다 . 애들간식도  많이사고 그리고  너무 친철합니다 .주차장도 넓어서 좋아요, 별표 4개 ,l
40,1070,32114073b670e4375ca235b8006101320eeb769526d6d5efaa8cb57320a6dae4,펫마트대전점,"['대덕구', '오정동', '483-3']",대전광역시 대덕구 오정동 483-3,8,서비스도 많이주고 직원분들도 친절합니다 매번 가네요, 별표 5개 ,l
33,1072,20a11f57087ca7339031d6f6b66d4940527357fbf9e50a9556026df5a20a061c,엉클스캣,"['중구', '유천동', '297-47']",유천동 297-47번지 1층 101호 중구 대전광역시 KR,1,0,0,match_all
35,1126,bf5a636b1d7ff45871d9816c87f8a31518cc712ad45fb0a5caf01ce3391c22a4,펫마트서동점,"['중구', '서동', '43-13']",울산광역시 중구 서동 43-13,0,아저씨 친절함 물건 다양함, 별표 5개 ,m
37,1126,bf5a636b1d7ff45871d9816c87f8a31518cc712ad45fb0a5caf01ce3391c22a4,펫마트서동점,"['중구', '서동', '43-13']",울산광역시 중구 서동 43-13,2,친절하고 물건이 다양했음, 별표 5개 ,t
39,1126,bf5a636b1d7ff45871d9816c87f8a31518cc712ad45fb0a5caf01ce3391c22a4,펫마트서동점,"['중구', '서동', '43-13']",울산광역시 중구 서동 43-13,3,애들한테 잘 대해주시고 친절하고 물품도 많고 조아요!, 별표 5개 ,c
41,1126,bf5a636b1d7ff45871d9816c87f8a31518cc712ad45fb0a5caf01ce3391c22a4,펫마트서동점,"['중구', '서동', '43-13']",울산광역시 중구 서동 43-13,4,"아지 용품이 종류별로 잘 분류가 되어있어 찾기 쉽고,좋아요!^^", 별표 4개 ,h
43,1180,a9b844858b1caf0b72666d9cd684625408b8a1006491902ee8723721c89feb6a,펫클럽서수원점,"['수원시', '권선구', '고색동', '886-207']",경기도 수원시 권선구 고색동 서부로 1616,0,애견카페도 있고 식품 용품들이 다 있어서 좋아요. 애견카페지만 차분해서 시간보내기도 좋답니다., 별표 4개 ,m
45,1126,bf5a636b1d7ff45871d9816c87f8a31518cc712ad45fb0a5caf01ce3391c22a4,펫마트서동점,"['중구', '서동', '43-13']",울산광역시 중구 서동 43-13,6,종류많아요, 별표 3개 ,a
47,1317,f7004eaf454a47fe1d75f9de67960767e486536094ac9968daff265eea726b02,안양펫애견용품할인마트,"['안양시', '동안구', '호계동', '934-26']",경기도 안양시 동안구 호계동 934-26,0,"사장님 좋으시고 저렴 한편 이에요.
갈때마다 예쁜 아가들이 있어서 한참 구경하다가 와요", 별표 4개 ,m
49,1346,76de6dabed2b9fcb691edb7ca6a30eb77b392ce4e1f1769a1713ab26a87485e3,펫마트부천점,"['부천시', '원미동', '134-3']",경기도 부천시 원미구 원미동 134-3,1,비싸지 않은 가격에  왠만한거 다 있는거 같아요 자주 이용합니다^^, 별표 5개 ,a
42,1128,cd7a6948e741faed18fa71d333cbef6ebe55b3155796d78d208bf7ecab90a609,크리점빵,"['중구', '유곡동', '486-5']",울산광역시 중구 유곡동 486-5번지 1층 101호,1,0,0,match_all
44,1180,a9b844858b1caf0b72666d9cd684625408b8a1006491902ee8723721c89feb6a,펫클럽서수원점,"['수원시', '권선구', '고색동', '886-207']",경기도 수원시 권선구 고색동 서부로 1616,1,주차장넓은 애견카페  애완용품과 카페가 같이 있어서 좋아요^^, 별표 5개 ,a
46,1180,a9b844858b1caf0b72666d9cd684625408b8a1006491902ee8723721c89feb6a,펫클럽서수원점,"['수원시', '권선구', '고색동', '886-207']",경기도 수원시 권선구 고색동 서부로 1616,2,좋은데 사람 거의 없을때는 카페쪽으로 안오셔서 상주견들이 똥싸고 먹어도 안치우네요..먹는거 발견해서 제가 치웠습니다..., 별표 3개 ,t
48,1346,76de6dabed2b9fcb691edb7ca6a30eb77b392ce4e1f1769a1713ab26a87485e3,펫마트부천점,"['부천시', '원미동', '134-3']",경기도 부천시 원미구 원미동 134-3,0,종류도 많고 괜찮습니다, 별표 4개 ,m
50,1346,76de6dabed2b9fcb691edb7ca6a30eb77b392ce4e1f1769a1713ab26a87485e3,펫마트부천점,"['부천시', '원미동', '134-3']",경기도 부천시 원미구 원미동 134-3,2,친절하고 좋아요, 별표 3개 ,t
51,1346,76de6dabed2b9fcb691edb7ca6a30eb77b392ce4e1f1769a1713ab26a87485e3,펫마트부천점,"['부천시', '원미동', '134-3']",경기도 부천시 원미구 원미동 134-3,3,"왜 별점이 한개인가 궁금해서 봤는데, 저 위치에 있습니다. 국민은행 옆에", 별표 3개 ,c
52,1346,76de6dabed2b9fcb691edb7ca6a30eb77b392ce4e1f1769a1713ab26a87485e3,펫마트부천점,"['부천시', '원미동', '134-3']",경기도 부천시 원미구 원미동 134-3,4,지도 표시지점에 없음., 별표 1개 ,h
54,1383,df5c4891cc2b82dc79a08dfe6341bd6460d9921e222c43dc32134f1a28e06059,펫마트평택점,"['평택시', '합정동', '911-5']",경기도 평택시 합정동 911-5,0,용품도 많고 좋은제품에 잘해주셔요~~~, 별표 5개 ,m
56,1346,76de6dabed2b9fcb691edb7ca6a30eb77b392ce4e1f1769a1713ab26a87485e3,펫마트부천점,"['부천시', '원미동', '134-3']",경기도 부천시 원미구 원미동 134-3,6,, 별표 5개 ,a
58,1482,b4cdc283dbf2cbd9d94f44e39ff1c324be101cf7e5003ee1a1455ee4de26d39c,게코스토리,"['고양시', '덕양구', '화정동', '966-2']",경기도 고양시 덕양구 화정동 우정 프라자 207,0,사장님 친절하시고 공간도 깔끔함, 별표 4개 ,m
60,1482,b4cdc283dbf2cbd9d94f44e39ff1c324be101cf7e5003ee1a1455ee4de26d39c,게코스토리,"['고양시', '덕양구', '화정동', '966-2']",경기도 고양시 덕양구 화정동 우정 프라자 207,2,릴리 한국원탑 ㄱ, 별표 5개 ,t
53,1349,5331199f67c3f9493271413953f0b927e6e388e77c8c5f8d8fef3c3cd0380a17,퍼피즘,"['부천시', '심곡본동', '687-27']",심곡본동 687-27번지 101호 대창스페이스빌 부천시 경기도 KR,1,0,0,match_all
55,1383,df5c4891cc2b82dc79a08dfe6341bd6460d9921e222c43dc32134f1a28e06059,펫마트평택점,"['평택시', '합정동', '911-5']",경기도 평택시 합정동 911-5,1,평택에서 가본곳중엔 저렴하고 물건도 많았어욤~종종 애용합니다, 별표 5개 ,a
57,1383,df5c4891cc2b82dc79a08dfe6341bd6460d9921e222c43dc32134f1a28e06059,펫마트평택점,"['평택시', '합정동', '911-5']",경기도 평택시 합정동 911-5,2,상품다양하고  세일하는 제품이 쓸만합니다, 별표 4개 ,t
59,1482,b4cdc283dbf2cbd9d94f44e39ff1c324be101cf7e5003ee1a1455ee4de26d39c,게코스토리,"['고양시', '덕양구', '화정동', '966-2']",경기도 고양시 덕양구 화정동 우정 프라자 207,1,좋아요..흥미롭습니다., 별표 5개 ,a
61,1482,b4cdc283dbf2cbd9d94f44e39ff1c324be101cf7e5003ee1a1455ee4de26d39c,게코스토리,"['고양시', '덕양구', '화정동', '966-2']",경기도 고양시 덕양구 화정동 우정 프라자 207,3,여기 진짜 파충류많고 설명도 잘해주셔요! 마음같으면 100점만점에 100점을 주고 싶어요!!, 별표 5개 ,c
62,1482,b4cdc283dbf2cbd9d94f44e39ff1c324be101cf7e5003ee1a1455ee4de26d39c,게코스토리,"['고양시', '덕양구', '화정동', '966-2']",경기도 고양시 덕양구 화정동 우정 프라자 207,4,잘 키우고 있습니다, 별표 5개 ,h
64,1487,0816457489c45ca2f32fd980c207e1de663da7110b502f7aa0b29926092adfb1,펫츠홈삼송점,"['고양시', '덕양구', '신원동', '642-3']",경기도 고양시 덕양구 신원동 642-3 KR 펫츠홈 1층,0,"사장님 친절하시고 가격도 좋아요 :)
늘 진정성있게 상담해주셔서 감사해요~", 별표 5개 ,m
66,1482,b4cdc283dbf2cbd9d94f44e39ff1c324be101cf7e5003ee1a1455ee4de26d39c,게코스토리,"['고양시', '덕양구', '화정동', '966-2']",경기도 고양시 덕양구 화정동 우정 프라자 207,6,직원들과 사장님이 친절하시고 좋은가격에 다양한 생물과 용품을 취급합니다, 별표 5개 ,a
68,1482,b4cdc283dbf2cbd9d94f44e39ff1c324be101cf7e5003ee1a1455ee4de26d39c,게코스토리,"['고양시', '덕양구', '화정동', '966-2']",경기도 고양시 덕양구 화정동 우정 프라자 207,7,가게 관리가 잘되어 전혀 냄새도 나지 않아요. 친절하게 설명을 잘 해 주셔서 초심자도 괜칞아요., 별표 5개 ,l
70,1546,af0ce7f138b33b7d82e89011d4fa37e26b0d370bb34c577561dcced9ba50b927,현대가축약품,"['고양시', '일산서구', '일산동', '573']",경기도 고양시 일산서구 일산동 573,0,, 별표 4개 ,m
63,1484,8a434ee381584796500001ab57bc296fa3446c903970683d6f2536017887c1b2,바비펫샵,"['고양시', '덕양구', '행신동', '1078']",덕양구 행신동 1078번지 행신프라자 1층 105호 고양시 경기도 KR,1,0,0,match_all
65,1487,0816457489c45ca2f32fd980c207e1de663da7110b502f7aa0b29926092adfb1,펫츠홈삼송점,"['고양시', '덕양구', '신원동', '642-3']",경기도 고양시 덕양구 신원동 642-3 KR 펫츠홈 1층,1,사장님 친절하시고 좋아요, 별표 5개 ,a
67,1487,0816457489c45ca2f32fd980c207e1de663da7110b502f7aa0b29926092adfb1,펫츠홈삼송점,"['고양시', '덕양구', '신원동', '642-3']",경기도 고양시 덕양구 신원동 642-3 KR 펫츠홈 1층,2,나쁘지않아요, 별표 3개 ,t
69,1487,0816457489c45ca2f32fd980c207e1de663da7110b502f7aa0b29926092adfb1,펫츠홈삼송점,"['고양시', '덕양구', '신원동', '642-3']",경기도 고양시 덕양구 신원동 642-3 KR 펫츠홈 1층,3,, 별표 4개 ,c
71,1550,c165511e575a4389442c7f7b327aab25f8e13e73c5d9ba883384311de909299a,굿애견용품할인매장,"['고양시', '일산서구', '탄현동', '4-1']",경기도 고양시 일산서구 탄현동 고봉로 419,0,요즘 뜨고 있는 애견용품점 분위기에 발맞춰 잘 꾸며진 매장입니다. 대체로 만족합니다. ^^, 별표 4개 ,m
73,1550,c165511e575a4389442c7f7b327aab25f8e13e73c5d9ba883384311de909299a,굿애견용품할인매장,"['고양시', '일산서구', '탄현동', '4-1']",경기도 고양시 일산서구 탄현동 고봉로 419,2,"애견용품 싸게너무 잘샀어요!!
사장님도 친절하세요~~^^", 별표 5개 ,t
75,1487,0816457489c45ca2f32fd980c207e1de663da7110b502f7aa0b29926092adfb1,펫츠홈삼송점,"['고양시', '덕양구', '신원동', '642-3']",경기도 고양시 덕양구 신원동 642-3 KR 펫츠홈 1층,6,, 별표 5개 ,a
72,1550,c165511e575a4389442c7f7b327aab25f8e13e73c5d9ba883384311de909299a,굿애견용품할인매장,"['고양시', '일산서구', '탄현동', '4-1']",경기도 고양시 일산서구 탄현동 고봉로 419,1,깨끗하고 정리정돈이잘되있어 물건찾기좋아요^^가성비가좋아요ㅗ, 별표 5개 ,a
74,1550,c165511e575a4389442c7f7b327aab25f8e13e73c5d9ba883384311de909299a,굿애견용품할인매장,"['고양시', '일산서구', '탄현동', '4-1']",경기도 고양시 일산서구 탄현동 고봉로 419,3,깨끗하고 친절!하며 저렴하며 다양해요^~^, 별표 5개 ,c
76,1550,c165511e575a4389442c7f7b327aab25f8e13e73c5d9ba883384311de909299a,굿애견용품할인매장,"['고양시', '일산서구', '탄현동', '4-1']",경기도 고양시 일산서구 탄현동 고봉로 419,4,"친전하심!!!
다른분올린 사진 안맞는데?", 별표 5개 ,h
78,1562,aa2e89f9e2fa5713e80b069b3e0e0c80dc07a4b9b2ce8910c836e3ff3d9e1070,이즈마인,"['고양시', '일산동구', '문봉동', '205-2']",경기도 고양시 일산동구 문봉동 205-2,0,맛있습니다, 별표 5개 ,m
80,1603,be1cfd6a9e52ba1003da08d17e8efb5c7dcf2bc7175b56b6f9d3014beb011cff,펫클럽진건점,"['남양주시', '진건읍', '진관리', '835-1']",진건읍 진관리 835-1번지 남양주시 경기도 KR,0,행사가많아서좋아요~^^, 별표 4개 ,m
82,1603,be1cfd6a9e52ba1003da08d17e8efb5c7dcf2bc7175b56b6f9d3014beb011cff,펫클럽진건점,"['남양주시', '진건읍', '진관리', '835-1']",진건읍 진관리 835-1번지 남양주시 경기도 KR,2,쵝오!, 별표 5개 ,t
84,1550,c165511e575a4389442c7f7b327aab25f8e13e73c5d9ba883384311de909299a,굿애견용품할인매장,"['고양시', '일산서구', '탄현동', '4-1']",경기도 고양시 일산서구 탄현동 고봉로 419,8,물건값이 비싼 편이다, 별표 2개 ,l
77,1556,7f03fbe38d1be2bc36ddba23163c21f2f99feba17067b0c87b52289b660a23b3,포아트,"['고양시', '일산서구', '일산동', '957-3']",일산서구 일산동 957-3번지 212호 풍원리빙프라자 고양시 경기도 KR,1,0,0,match_all
79,1562,aa2e89f9e2fa5713e80b069b3e0e0c80dc07a4b9b2ce8910c836e3ff3d9e1070,이즈마인,"['고양시', '일산동구', '문봉동', '205-2']",경기도 고양시 일산동구 문봉동 205-2,1,, 별표 3개 ,a
81,1603,be1cfd6a9e52ba1003da08d17e8efb5c7dcf2bc7175b56b6f9d3014beb011cff,펫클럽진건점,"['남양주시', '진건읍', '진관리', '835-1']",진건읍 진관리 835-1번지 남양주시 경기도 KR,1,물건도  많고 친절하였음, 별표 3개 ,a
83,1603,be1cfd6a9e52ba1003da08d17e8efb5c7dcf2bc7175b56b6f9d3014beb011cff,펫클럽진건점,"['남양주시', '진건읍', '진관리', '835-1']",진건읍 진관리 835-1번지 남양주시 경기도 KR,3,자주가요., 별표 4개 ,c
85,1603,be1cfd6a9e52ba1003da08d17e8efb5c7dcf2bc7175b56b6f9d3014beb011cff,펫클럽진건점,"['남양주시', '진건읍', '진관리', '835-1']",진건읍 진관리 835-1번지 남양주시 경기도 KR,4,남양주.애견 백화점, 별표 5개 ,h
87,1618,6e0796de2bc92ba89a6a8fd41f4b690ae710141388fa17bc1db3ab2589fdd8e7,펫앤수,"['남양주시', '화도읍', '답내리', '541-1']",경기도 남양주시 화도읍 답내리,0,, 별표 3개 ,m
89,1646,e2f9222faf4a884adbd769ee332394ce97e2ac4d46f12ec5f723b916415cd219,한라동물약품,"['남양주시', '진접읍', '부평리', '600-5']",경기도 남양주시 진접읍 부평리 600-5,1,자랑심함, 별표 2개 ,a
91,1671,15207847d8748ed0ef3b2e891e55023fb22ea682b969e7373aebd04867d62423,장보는강아지와고양이하남점,"['하남시', '덕풍동', '226-12']",경기도 하남시 덕풍동 226-12,0,주차도 편리하고 집사들이 쇼핑하기에 너무나도 좋습니다. 댕댕이들이 좋아할만한 영양 간식도 어마어마 하구요. 무엇보다 덤으로 서비스 제품도 주시고 자주 이용하고 있습니다:)), 별표 5개 ,m
93,1723,c10b91d659ddd9fa22a23089885f2ce198678df7f80cbafd2cb6396a73918233,멍뭉이밥,"['용인시', '수지구', '동천동', '503']",경기도 용인시 수지구 동천동 동천로 226,1,외관은 시골 같아도 들어가면 모든게 다 있는 가게입니다. 사료나 간식은 물론 개나 고양이 반려동물 관련 각종 용품들이 즐비하죠. 사장님 사모님도 동물을 잘 이해해서 어떤 품종인지 어느 크기인지에 따라 추천해주는 상품들이 딱 맞아듭니다. 주로 먹을 사료랑 간간히 먹을 별미 사료 추천도 좋고요. 손도 크신건지 처음 가면 막 샘플 퍼주심. 여기 나름 오래된 애견사료 전문샵인데 저번에 보니까 차떼기 수준으로 물건 사가기도 하던데 약간 도매도 하나봐요. 멀리서도 좋다고 찾아오는 손님도 있는 것 같습니다., 별표 5개 ,a
86,1616,50a68a9f21d88fd4fcd84e40731d9c01058c4e5f0526b4fc4fc41510c27592f4,티에스아이,"['남양주시', '와부읍', '율석리', '275-13']",경기도 남양주시 와부읍 율석리 275-13,1,0,0,match_all
88,1646,e2f9222faf4a884adbd769ee332394ce97e2ac4d46f12ec5f723b916415cd219,한라동물약품,"['남양주시', '진접읍', '부평리', '600-5']",경기도 남양주시 진접읍 부평리 600-5,0,주인분이 친절하고 가장가까운 동물약품점이에요., 별표 4개 ,m
90,1646,e2f9222faf4a884adbd769ee332394ce97e2ac4d46f12ec5f723b916415cd219,한라동물약품,"['남양주시', '진접읍', '부평리', '600-5']",경기도 남양주시 진접읍 부평리 600-5,2,참 친절해어, 별표 5개 ,t
92,1723,c10b91d659ddd9fa22a23089885f2ce198678df7f80cbafd2cb6396a73918233,멍뭉이밥,"['용인시', '수지구', '동천동', '503']",경기도 용인시 수지구 동천동 동천로 226,0,"사료샘플,간식도 서비스로 챙겨주시고 친절해요.", 별표 4개 ,m
94,1723,c10b91d659ddd9fa22a23089885f2ce198678df7f80cbafd2cb6396a73918233,멍뭉이밥,"['용인시', '수지구', '동천동', '503']",경기도 용인시 수지구 동천동 동천로 226,2,친절한 주인아주머니와품질좋고 다양한 멍뭉이 먹을거리가 많이있어요.서비스로 각종 간식들도 챙겨주시는 센스.강츄합니다., 별표 5개 ,t
95,1736,9676a2a465abc32f20cedae5c6b9d771e8566d341983d2a63de406c4690d41ad,말론샵,"['파주시', '탄현면', '법흥리', '1652-503']",경기도 파주시 탄현면 법흥리 1652-503,0,"Cafe Hek은 헤이리에 위치한 애견동반카페입니다. 애견을 위한 용품도 판매하고 있으며, 커피와 차 종류 및 간단한 식사와 가벼운 알콜 음료도 제공됩니다. 음식 가격은 헤이리인 만큼 조금 비싼편이며, 반려견과 헤이리를 산책한 후 카페에서 휴식을 가지면 좋을것 같네요. 애견이 수컷일 경우는 매너벨트를 하면 목줄없이 카페를 돌아다닐 수 있어요. 만약, 반려견이 소형견이면 카페가 보기보다는 작고, 카페안에 대형견과 같은 공간에…", 별표 4개 ,m
96,1736,9676a2a465abc32f20cedae5c6b9d771e8566d341983d2a63de406c4690d41ad,말론샵,"['파주시', '탄현면', '법흥리', '1652-503']",경기도 파주시 탄현면 법흥리 1652-503,1,깨끗하고 친절한 애견동반 카페....헤이리를 거의 매주 가는데 이제 자주 가게 될 것 같아요!, 별표 5개 ,a
98,1723,c10b91d659ddd9fa22a23089885f2ce198678df7f80cbafd2cb6396a73918233,멍뭉이밥,"['용인시', '수지구', '동천동', '503']",경기도 용인시 수지구 동천동 동천로 226,5,, 별표 5개 ,_
100,1723,c10b91d659ddd9fa22a23089885f2ce198678df7f80cbafd2cb6396a73918233,멍뭉이밥,"['용인시', '수지구', '동천동', '503']",경기도 용인시 수지구 동천동 동천로 226,6,, 별표 1개 ,a
97,1736,9676a2a465abc32f20cedae5c6b9d771e8566d341983d2a63de406c4690d41ad,말론샵,"['파주시', '탄현면', '법흥리', '1652-503']",경기도 파주시 탄현면 법흥리 1652-503,2,"애견카페로 알고 정말 멀리서 찾아감.
주인 이라는 직원.  들어 가면서부터 주의사항 교육. 자기들 규칙에 복종을 강요한다.  피곤하고 짜증나서 기대가 실망을 품고 나왔다.  음료비싸고. 기대이하
.", 별표 1개 ,t
99,1736,9676a2a465abc32f20cedae5c6b9d771e8566d341983d2a63de406c4690d41ad,말론샵,"['파주시', '탄현면', '법흥리', '1652-503']",경기도 파주시 탄현면 법흥리 1652-503,3,아이스아메리카노 8500원. 강아지만 아니었다면 안감, 별표 4개 ,c
101,1736,9676a2a465abc32f20cedae5c6b9d771e8566d341983d2a63de406c4690d41ad,말론샵,"['파주시', '탄현면', '법흥리', '1652-503']",경기도 파주시 탄현면 법흥리 1652-503,4,넓고 조용한 카페와 헤이리 외곽에 있어 산도 있고 만족, 별표 4개 ,h
103,1759,a10434208b9ea3f11598fe8c3ff8e00c82fefb4493ecf847b1951a957ad533f4,애견방,"['이천시', '장호원읍', '진암리', '5-5']",경기도 이천시 장호원읍 진암리 5-5,0,, 별표 1개 ,m
105,1736,9676a2a465abc32f20cedae5c6b9d771e8566d341983d2a63de406c4690d41ad,말론샵,"['파주시', '탄현면', '법흥리', '1652-503']",경기도 파주시 탄현면 법흥리 1652-503,6,"애견동반가능한 친절하고, 멋지고 맛좋은 음료를 파는 카페입니다 가면 아주 기분이 좋아지네요 베리굿입니다", 별표 4개 ,a
107,1800,79db47fe8cab9dfa1d3c3dd323c1d6acc913966d7e7a0c6d56f832d9b53d8da5,행복한강아지,"['광주시', '초월읍', '도평리', '212-3']",경기도 광주시 초월읍 도평리 212-3,1,좋아요 친절하세요 미용도 넘예쁘게 잘해요, 별표 5개 ,a
