,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
21,96,43298edcb862f4a188f76f05957c8cfedc61d0df0cba8a661c3d2eddeb453b88,갤럭시펫애완동물용품점,"['강남구', '논현동', '6-21']",서울특별시 강남구 삼성1동 봉은사로104길 10,0,품목도 많고  선택지가 많아 좋아요, 별표 5개 ,x
22,96,43298edcb862f4a188f76f05957c8cfedc61d0df0cba8a661c3d2eddeb453b88,모두펫애완동물전문점,"['강남구', '논현동', '6-21']",서울특별시 송파구 잠실동 204-9,0,예쁜 강아지 고양이가 많고 깨끗하게 관리되어있습니다, 별표 5개 ,x
23,96,43298edcb862f4a188f76f05957c8cfedc61d0df0cba8a661c3d2eddeb453b88,해피애견타운애완동물전문점,"['강남구', '논현동', '6-21']",서울특별시 송파구 송파동 해피애견타운 1층,0,"사장님~ 오늘 본점에서 분양받은 손님이에요
강아지를 처음 키워보는 거라 인터넷으로 강아지 분양부터 어떻게 키워야 하는지 인터넷으로 많이 검색해 봤는데...
오늘 분양하면서 사장님이 친절히 이것저것 알려주셔서 감사합니다. 특히 강아지가 아직 어려 아프면 어떻하나 걱정을 많이 했는데 아플때 나타나는 증상이나 집에서 간단히 할 수 있는 대처법등 많이 알려주셔서 오늘 분양받은 아이 질 키울 수 있을거 같아요~ 친절히 알려주셔서…", 별표 5개 ,x
24,97,7d9a870244299dfe91af9020e3acd48da1cdeb0d26f64c39d96b5aab0f3a8f9e,현대백화점압구정본점백화점,"['강남구', '압구정동', '429']",서울특별시 강남구 압구정동 압구정로 165,0,"여러분께 돈까스 폭격기로써 소신발언 하겠습니다
지하 푸드코트 모모야 돈까스 지립니다
지금까지 먹었던 그 어떤 돈까스보다 맛있었습니다 
맛있단말도 부족하네요
i’m speechless 천국이 있다면 여기인가 싶네요
적당히 잘튀겨진 바삭한 튀김을 한입베어물자 조금씩 배어나오는 육즙
그리고 세상 어느 고기보다 보드라운 식감
고기를 씹은건지 구름을 씹은건지 헷갈렸습니다...
이 나라가 허락한 유일한 마약이 있다면 그건 바로 모모야 돈까스일것입니다
고기 염지를 어떤방법으로 한것인지 정말 궁금하네요...
지구 맨틀 두께로 배터지게 먹고 기분좋게 집으로 복귀
모모야 돈까스 행님들 감사합니다!", 별표 5개 ,x
25,108,471a58aad87b5e4deb5a5c3f62d3139b45796795fb9c17d4b4f75792f6d428aa,가교상사자동차,"['광진구', '자양동', '635-20']",서울특별시 성동구 용답동 238-4,1,0,0,x
26,108,471a58aad87b5e4deb5a5c3f62d3139b45796795fb9c17d4b4f75792f6d428aa,유드림상사,"['광진구', '자양동', '635-20']",개포동 13-3번지 대청타워 1214호 강남구 서울특별시 KR,1,0,0,x
27,108,471a58aad87b5e4deb5a5c3f62d3139b45796795fb9c17d4b4f75792f6d428aa,국도상사중고차대리점,"['광진구', '자양동', '635-20']",서울특별시 성동구 용답동 234,1,0,0,x
28,111,fa76269d146cd37bca099775b387c6e5792b9ffec559fe6a02566f8594530f28,브라더펫,"['광진구', '구의동', '202-5']",구의동 202-5번지 1층 임애빌딩 광진구 서울특별시 KR,1,0,0,x
29,113,3ca9afe4296e02f9ed087629db3c5b9b834a08ef3769e650d9b576b66687eb11,몰리스펫샵애완동물전문점,"['광진구', '자양동', '227-7']",경기도 고양시 덕양구 창릉동 고양대로 1955 스타필드 고양점,0,, 별표 5개 ,x
30,118,6fe45248213bede193a89efcfdbb72734ca7c81096451cd29b5eef36674e7744,도그버디,"['광진구', '군자동', '65-3']",군자동 65-3번지 1층 광진구 서울특별시 KR,1,0,0,x
31,118,6fe45248213bede193a89efcfdbb72734ca7c81096451cd29b5eef36674e7744,도그버디건대,"['광진구', '군자동', '65-3']",서울특별시 광진구 화양동 47-1,1,0,0,x
32,127,35a70c6a82c584abe03edaab61459eb9d736da3145ab5e4455a1009464d9564f,아미애견용품,"['동대문구', '답십리동', '907-4']",답십리동 907-4번지 동대문구 서울특별시 KR,1,0,0,x
33,135,ca4eb24817eabd60af3aba0a0ebd395487715f7eb874e727f83301f702f696da,애완동물용품점,"['강남구', '삼성동', '92-3']",서울특별시 강남구 92-3 리젠시타운B단지 2동 105호,1,0,0,x
34,139,93299c42397dde939154d414b1b5b8c8510b47aca526ad178e272e4763ed13ab,해피도그애견미용실동물관련업,"['동대문구', '청량리동', '30-1']",서울특별시 동대문구 청량리동 30-1,0,견주가 볼수있게 미용실이 유리로 되어 있어요.우리  망고도 다른데 보다 스트레스 덜 받은거 같아요., 별표 5개 ,x
35,140,7eac27a956c675b666d72dc61ac9cfdf8aa0624760ac948426df8b03a39c9453,와와펫애완동물용품점,"['동대문구', '청량리동', '520-26']",서울특별시 동대문구 청량리동 520-20,0,물건도 다양하게 많이 있고 사장님이 친절해서 좋아요, 별표 5개 ,x
36,143,7afd1be954693b3c77e97b1747ab071022dfe1d3daf44e0269cc55c1c64e4122,롯데월드타워아쿠아리움수족관,"['송파구', '신천동', '29']",Seoul Songpa-gu 잠실6동,0,"진짜 다양하네요
세시간이 어떻게 지나간지 모르게 훅지나갔어요
귀여미들이 엄청많아요 
생태설명 진행 시간이 있거든요? 시간 알아보고 가시면 동물들과 아쿠아리스트 분들과의 아기자기한 모습도 볼 수 있어서 좋아요!!!
안에서 사진도 많이 찍고 꿀같은 곳", 별표 5개 ,x
37,147,a349b1424d38a604a0550e4b742e65911891de3427eb5f37d94ef55aed7225a4,천호동노랑강아지애완동물용품점,"['강동구', '천호동', '325-5']",서울특별시 강동구 천호동 노랑강아지,0,오픈미용실 스트레스 받지않고 예쁘게  미용하는 가위컷전문 미용실, 별표 5개 ,x
38,147,a349b1424d38a604a0550e4b742e65911891de3427eb5f37d94ef55aed7225a4,씨티독도심속의강아지카페,"['강동구', '천호동', '325-5']",서울특별시 강동구 성내동 50-16,0,"대형견이 많으나 사람을 따르진 않고 자고있거나 누워있는 애들 위주로 아이들이 다가가기 좋음
간식을 따로팔지 않아 개들이 손님에게 다가오지 않으나 규모에비해 일하는 사람이 많아서 깨끗한편이며, 애들과 함께갈경우 돈이 덜들고 애들에게 손이 덜가서 좋음
아무래도 시내에 위치하다보니 본인 애완견 사회성키우기 위해 방문하기 좋으며 방문견에대해 직원들이 계속적으로 신경써주는 모습이 많아 애완견의 사회성을 위해 방문하기 좋은 애견카페임", 별표 4개 ,x
39,147,a349b1424d38a604a0550e4b742e65911891de3427eb5f37d94ef55aed7225a4,강동시동물의료센터동물병원,"['강동구', '천호동', '325-5']",서울특별시 강동구 성내동 천호대로 1122,0,"다른 곳을 추천합니다. 혹은 다니고 있으시다면 다른 병원도 가보시길 추천드려요. 
여러 정황상 진료 신뢰성에 의심이 가는 곳입니다.", 별표 1개 ,x
40,147,a349b1424d38a604a0550e4b742e65911891de3427eb5f37d94ef55aed7225a4,세종동물병원동물병원,"['강동구', '천호동', '325-5']",서울특별시 강동구 천호동 397-27,1,0,0,x
41,147,a349b1424d38a604a0550e4b742e65911891de3427eb5f37d94ef55aed7225a4,러브펫멀티펫샵애완동물용품점,"['강동구', '천호동', '325-5']",서울특별시 강동구 길동 395-2번지 102호,1,0,0,x
42,147,a349b1424d38a604a0550e4b742e65911891de3427eb5f37d94ef55aed7225a4,쥬라기동물병원동물병원,"['강동구', '천호동', '325-5']",서울특별시 강동구 천호동 333-38,0,"오래전이지만 저희집 반려견 두마리, 나이 들어 무지개 다리 건널 때까지 10년 가까이 여기에서 진료받았어요. 항상 정성스럽게 검사해주시고, 너무 비용이 많이 들지 않도록 고려해서 안내도 해주시고...정말 고마운 병원이었습니다.", 별표 5개 ,x
43,147,a349b1424d38a604a0550e4b742e65911891de3427eb5f37d94ef55aed7225a4,안단테동물병원동물병원,"['강동구', '천호동', '325-5']",서울특별시 강동구 천호동 30-5,0,착하고 친절하고 능력있는 선생님!, 별표 5개 ,x
44,150,5f0bdd21dbfb0a76af58a521ab5cb5adebe1d8517d4bd6fe966ef3cefae1caee,현대백화점천호점백화점,"['강동구', '천호동', '455-8']",서울특별시 강동구 천호대로 1005,0,"포피아(튀김), 팟타이, 푸팟퐁커리로 구성된 세트 주문. 튀김과 팟타이는 입맛을 다시며 맛있게 먹었습니다. 그런데 커리가 중간에 너무 일찍나온 바람에 7할이상은 식어버려 음식맛이 반감되어 좀 유감. 음식 제공이 시차를 잘 맞추어 제공되면 좋겠어요. 세트 서비스로 나온 모닝글로리는 작은양이 아닌데 다 먹었어요 감사~. 창가를 통해 보이는 뛰어난 한강변 조망이  우한독감으로 움추린 마음을 시원하게 열어줍니다.", 별표 3개 ,x
45,151,6c929073909a4e1b1925853821546fd0c1552dd749b6c4fdc248d637f9d29b01,펫클럽상점쇼핑,"['중랑구', '상봉동', '128-46']",경기도 남양주시 일패동,0,저렴한가격 사장님친절마인드 코펠최상급가격은 최저가, 별표 5개 ,x
46,161,32122142879ccac63506734ca8f348378dafcb511ad47c04e3910c518d8cb167,메가펫,"['중랑구', '면목동', '354-4']",면목동 354-4번지 중랑구 서울특별시 KR,1,0,0,x
47,165,5ceb49276661b486bec7bcc0d81011f01bee6141ff96e5783ab3bf4579f08ea0,도그버디,"['중랑구', '상봉동', '130-22']",망우동 490-20번지 중랑구 서울특별시 KR,1,0,0,x
48,167,4dc6110a780531502b4eb17c5d8d153bfd20431e9d409ff0e79ef3a92c7ae233,아마존애견용품할인마트애완동물용품점,"['중랑구', '신내동', '273-13']",경기도 구리시 교문동 270-2,0,, 별표 5개 ,x
49,167,4dc6110a780531502b4eb17c5d8d153bfd20431e9d409ff0e79ef3a92c7ae233,마트애견전문미용샵애완동물용품점,"['중랑구', '신내동', '273-13']",경기도 남양주시 와부읍 덕소리 501-3,1,0,0,x
50,167,4dc6110a780531502b4eb17c5d8d153bfd20431e9d409ff0e79ef3a92c7ae233,펫마트의정부점애완동물용품점,"['중랑구', '신내동', '273-13']",의정부동 378-5번지 1층 2호 의정부시 경기도 KR,1,0,0,x
51,167,4dc6110a780531502b4eb17c5d8d153bfd20431e9d409ff0e79ef3a92c7ae233,관양펫애견용품할인마트애완동물용품점,"['중랑구', '신내동', '273-13']",경기도 안양시 동안구 관악대로 400,0,"저렴한 가격에 다양한 종류의 애견용품이 있는 곳, 애견 용품 쇼핑이 편안하고 사장님이 친절 합니다. 
오래 된 곳인데 처음 들러보았습니다.", 별표 5개 ,x
52,177,047ef2c0e70fa89e893b0a06b403d919813c026d9381e3f283aceca8033c4d52,도그빠,"['중랑구', '중화동', '332-108']",상계동 766-1번지 2층 206호 미도상가 노원구 서울특별시 KR,1,0,0,x
53,181,410fdead172e7f9912cfcdb6c88999a35792b97b5ea4612d614bf1a7fcbe1650,럭키펫유통,"['노원구', '공릉동', '653-10']",서울특별시 동대문구 이문동,1,0,0,x
54,193,d0d8df2f7d8b5604fc1362753881e100acae37cb0a03722a413b02c491010c38,요미캣왕십리점애완동물전문점,"['구리시', '교문동', '731-16']","서울특별시 성동구 왕십리도선동 357 04707, KR",0,고양이 전문 분양입니다. 종류가 많이있네요.., 별표 3개 ,x
55,198,ffda64b89315fafd4abafa0ed0ae2e66f186e3e935a21b883034fcd4c3f28e36,앙팡애견백화점애완동물용품점,"['성북구', '길음동', '541-14']",서울특별시 성북구 장위동 238-201,0,, 별표 5개 ,x
56,211,01c18a8cc26bac5e157fa78ab70d5500315c28485e92d4629f5df23070e7a88a,애견용품할인마트,"['강북구', '미아동', '211-63']",수유동 440-22번지 대양빌딩 1층 강북구 서울특별시 KR,1,0,0,x
57,218,77b2507e0289197c2da5d7207222659b8bac2bc256bda07683ad4507eee6b455,크럼페와엘리스,"['강북구', '미아동', '461']",미아동 461번지 203동 102호 송천센트레빌 강북구 서울특별시 KR,1,0,0,x
58,219,da7df5ece6f74b1918c644be5c6e98032b26ff5671b72f60459d0e84ae9efdb6,펫츠파크애완동물용품점,"['강북구', '수유동', '725-3']",서울특별시 강북구 수유동 279-16,0,, 별표 5개 ,x
59,221,8c14bcfe6e8e9aff6c3ddd9992c4d919b13838bd6a63883aaf640a19c90b1f40,퍼피하우스애완동물용품점,"['강북구', '수유동', '178-25']",서울특별시 강북구 수유동 39-3,0,, 별표 3개 ,x
60,222,ffb26e8298eb4f99052c9ba6e0662a112893aea31810156acc0dacdbba3b73db,스프링펫,"['강북구', '수유동', '177-15']",서울특별시 동작구 상도동 324-68번지 1층,1,0,0,x
61,227,53773d2ff6e47dfe456e5c26a5da5f8093fc6c02343f16522b75e71243c88c24,몽블리애완동물전문점,"['도봉구', '창동', '481-2']",서울특별시 도봉구 481-2,0,"여기 예전 1년10개월전고물상 자리였는데  고물상은 없어지고 예쁜 건물이 떡하니  세워졌다
1층에는애견샵도있고", 별표 5개 ,x
62,229,0edaac9889f00c324fb3ebaed9b559e025a39a0888767ee6be205f4c13937e13,강아지풀애완동물용품점,"['도봉구', '창동', '350-1']",서울특별시 도봉구 창3동 562-3,1,0,0,x
63,231,f0f56d440af98760ab2b56778014cb4cb0b8104c33e87e78b4f0e6aad2b87522,애견용품할인마트,"['도봉구', '방학동', '664-12']",서울특별시 종로구 창신동 436-64번지,1,0,0,x
64,231,f0f56d440af98760ab2b56778014cb4cb0b8104c33e87e78b4f0e6aad2b87522,굿애견용품할인매장애완동물용품점,"['도봉구', '방학동', '664-12']",경기도 고양시 일산서구 탄현동 고봉로 419,0,요즘 뜨고 있는 애견용품점 분위기에 발맞춰 잘 꾸며진 매장입니다. 대체로 만족합니다. ^^, 별표 4개 ,x
65,234,3134645819086af94c863eb8a359db09523e101556b852301bca563889208aab,루루애견용품할인매장애완동물용품점,"['도봉구', '방학동', '652-20']",경기도 용인시 기흥구 신갈동 70-6,0,, 별표 4개 ,x
66,234,3134645819086af94c863eb8a359db09523e101556b852301bca563889208aab,애견용품할인매장,"['도봉구', '방학동', '652-20']",경기도 하남시 천현동 209-1번지,1,0,0,x
67,234,3134645819086af94c863eb8a359db09523e101556b852301bca563889208aab,애견용품할인매장,"['도봉구', '방학동', '652-20']",인천광역시 서구 석남1동 457-6,0,, 별표 3개 ,x
68,246,65a2cdd3d4a7876a30d3f218081ec26a1cb5908c49c523b55f3a2c9aaba0e235,스태프핫도그방학점핫도그전문레스토랑,"['도봉구', '방학동', '664-12']",서울특별시 도봉구 방학1동 703-64,0,"어디나 맛은 똑같지만, 사장님이 너무 좋으신지 알바는 여유로워 보임.", 별표 4개 ,x
69,254,89ca18b78fc3994f4f226c5d1671a0a38d9ca080f1ce42e47851488e9721efac,펫클럽,"['의정부시', '장암동', '99-15']",장암동 20-14번지 1층 108호 의정부시 경기도 KR,1,0,0,x
70,256,6cfee1968f37b659b2320f4d69e443d01d7f3aebf985a2af60f6adf64261b989,도그원동물의료센터동물병원,"['은평구', '갈현동', '431-5']",서울특별시 은평구 갈현1동 연서로29길,0,인플루엔자 접종때문에 애들데리고 갔는데요. 시설은 깔끔하네요 하긴 시설안좋은 병원은 없긴하죠. 한 아이가 눈이 안보여서 돌보기가 힘듭니다. 안아줘도 내려달라고 발버둥을 쳐요. 집에서 병원까지 힘들게 데리고 갔어요 병원에 도착했으니 아이를 내려줄려고 하는데 간호사가 안고있으라고 하네요. 왜죠??  아무 이유없이 그렇게 얘기를 하네요.납득이 가는 이유를 설명해줘야 되는거 아닌가요? 애들이 오줌쌀까봐요? 그럼 보호자 품에서 오줌싸는건 괜찮은건가요? 아마 이 후기를 보면 누군지 알겠죠? 병원이 거기 하난가요? 참 이해가 안되는 행동이였습니다. 주말을 시작하는 아침에 참 기분이 안좋더라고요., 별표 1개 ,x
71,258,b63c2aa37645f615122e56b1dbd2268fad5f335ba5fd49b642ffc5c76a084b8f,강아지와고양이나라수족관,"['은평구', '불광동', '286-19']",서울특별시 은평구 불광2동 286-19,0,냄새나고더러움, 별표 1개 ,x
72,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,봄이의애견용품샵,"['은평구', '대조동', '188-2']",신사동 41-16번지 은평구 서울특별시 KR,1,0,0,x
73,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,뷰티라인애견미용학원,"['은평구', '대조동', '188-2']",서울특별시 은평구 녹번동,1,0,0,x
74,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,고인걸애견미용전문샵,"['은평구', '대조동', '188-2']",불광동 281-18번지 은평구 서울특별시 KR,1,0,0,x
75,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,녹번동물병원동물병원,"['은평구', '대조동', '188-2']",서울특별시 은평구 녹번동 117-112,0,원장님 정말 과잉진료도 안하시고 적은비용으로 강아지 케어하게끔 더 생각해주시는 곳입니다. 친절함은 기본이구요~~ 예방접종일도 메세지 보내주셔서 잊지않게 해주세요. 그리고 요기 미용은 더더 맘에 듭니다. 가격도 다른곳보다 저렴한데 실력이 너무 좋으십니다. 할때마다 울 강쥐 너무 예뻐져요~~ 강아지 산책도 할수있는 길건너 혁신파크는 보너스~~, 별표 5개 ,x
76,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,미니펫,"['은평구', '대조동', '188-2']",서울특별시 은평구 응암1동 117-22,0,애견 미용실을 찾으려고 구글에서 검색하니 나오는곳이 응암동 미니펫을알려줘서 봤더니 사람들이 이구동성으로 정말좋은곳이라 해서 찾아보기로했는데 하루 이틀전에 예약을 해야 한다고합니다 어졋거나 예약하고 찾아갈것이니 우리 (개)박시아  이쁘고 멋있게 미용시켜주기를 기대합니다 참고로 우리집은 양주시람니다, 별표 5개 ,x
77,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,즐거운애견미용,"['은평구', '대조동', '188-2']",서교동 454-9번지 1층 마포구 서울특별시 KR,1,0,0,x
78,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,안나펫살롱,"['은평구', '대조동', '188-2']",경기도 고양시 덕양구 동산동,1,0,0,x
79,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,뉴욕동물병원동물병원,"['은평구', '대조동', '188-2']",서울특별시 마포구 서교동 395-44,0,선생님은 좋아요 근데 병원비랑 물건 값이 비싸요, 별표 3개 ,x
80,259,6cd5b90c64fd1c35e037460764a25e179b8005d69771c9350b5d3e2098f751eb,도그샵,"['은평구', '대조동', '188-2']",응암동 335-14번지 은평구 서울특별시 KR,1,0,0,x
81,262,66ddf968c6a6cf829d60092edff617680f506b0d0d0bdc540abb5cab079107fc,독바위지하철역,"['은평구', '불광동', '11-13']",서울특별시 불광동,0,연신내 갈 때. 관리를 잘 해주시는 역, 별표 5개 ,x
82,268,ae50ff32aeafbd21238d9ac030a66e8e1954cf7826d0ed68975647e487fa1e8e,도그버디,"['은평구', '대조동', '38-1']",경기도 가평군 북면 소법리 84번지 KR,0,, 별표 4개 ,x
83,291,149d75e3f6671ceb651077ceb815e74a3fd5aab8c8abe5e58842be8699d61ef5,하니펫,"['마포구', '망원동', '424-30']",장안구 파장동 575-20번지 2층 사무엘선교원 수원시 경기도 KR,1,0,0,x
84,304,d6fd264ca9c9a6808c499c4e01d8258210d7d6da16870f8556f17410af2a59bd,아베크인터내셔널,"['마포구', '합정동', '360-16']",합정동 360-16번지 403호 마포구 서울특별시 KR,1,0,0,x
85,305,155c05e838bdbb6c3283837c8a02c74dd0084a7e52e2f0e14faf40026a19b9ba,씨엘펫애견용품,"['마포구', '구수동', '57-2']",구수동 57-2번지 1층 마포구 서울특별시 KR,1,0,0,x
86,316,cd82125aabb6c18efbad0f98efeb903fded690ca86bdad754e03ae6430b2619f,해피팡팡,"['양천구', '목동', '940']",서울특별시 금천구 독산동 1009-73번지 1층,1,0,0,x
87,319,005ec8b9300e7c3b7ef1a6707ab84a33e12870949c4b40e758feae8ba371f736,양천동물병원동물병원,"['양천구', '신월2동', '500-1']",서울특별시 양천구 신월4동 444-11,0,매번 과잉진료 하는 느낌. 그렇다고 치료를 잘하는 것도 아니라 효과도 없음. 검사는 겁나 많이 시킴. 수의사의 센스와 능력이라고 부를 만한게 전혀 없음. 이 시대에 어떻게 이 직종에 머물고 있고 병원까지 차리게됐는지 궁금할 정도임. 불친절하면서 친절한 척해서 더 짜증남. 동네에서 그나마 큰 곳이라 갔지만 아예 발 안들일 걸 후회 중., 별표 1개 ,x
88,319,005ec8b9300e7c3b7ef1a6707ab84a33e12870949c4b40e758feae8ba371f736,혜인동물병원동물병원,"['양천구', '신월2동', '500-1']",서울특별시 양천구 목3동 613-8,0,"중성화수술했어요
원장님. 직원분 친절하시고 만족합니다.", 별표 5개 ,x
89,319,005ec8b9300e7c3b7ef1a6707ab84a33e12870949c4b40e758feae8ba371f736,고양이부엌음식점,"['양천구', '신월2동', '500-1']",서울특별시 양천구 목1동 목동동로 233-1,0,"매운맛에 고기랑 쫄면추가해서 먹었는데
많이 매운건 아니고 끝맛만 살짝 매운정도
고기추가가 추천이길래 해봤으나 대패삼겹같더라
난 추천안함.떡은 밀떡이라 좋으나  굳이 찾아가서
먹을맛은 아니고 그냥 근처에서 즉떡 먹고싶다면 가도되는정도.목동역 진미 떡볶이가 더 맛남!", 별표 4개 ,x
90,319,005ec8b9300e7c3b7ef1a6707ab84a33e12870949c4b40e758feae8ba371f736,하니동물병원동물병원,"['양천구', '신월2동', '500-1']",서울특별시 양천구 목동 783-2,0,과잉진료 없고 진료도 잘 보시는 것 같아요!, 별표 5개 ,x
91,319,005ec8b9300e7c3b7ef1a6707ab84a33e12870949c4b40e758feae8ba371f736,리베동물메디컬센터동물병원,"['양천구', '신월2동', '500-1']",서울특별시 양천구 목동 408-115번지 1층 서울 양천구 오목로 280 1층,0,"진짜 친절하시고, 애들도 슈슐잘해주세요", 별표 5개 ,x
