,num,forpet_hash,shop_name,shop_address,address,total_score,review_num,match
1,780,6ea0fc3daa907d9ee5e18a16d7f15476ab1f06818758b650b59f64fb95813cc2,영블리펫살롱,"['달서구', '두류동', '1298']",대구광역시 달서구 상인동 1431번지,0,0,x
2,781,170a72dc8d65106ff4b8a9150fcbf4e6cd0f3e27db9ae5a6be745c41b230dc14,펫마트칠곡점애완동물용품점,"['북구', '동변동', '686-2']",대구광역시 북구 태전동 149-3,4.2,24,x
3,790,c3b5903056e49e002488bafdce82f3eaf3351db6246b7335ce2fdfd6ae2a695e,도쿠도쿠,"['달서구', '성당동', '398-5']",대구광역시 달서구 감삼동 461번지 월드마크웨스트엔드 1층 103동 106호,0,0,x
4,795,5f098c07c9590d0b2600355e36d7b28aab6fae3e249b5ccd57a865669ba9079f,북구학정점편의점,"['북구', '학정동', '283-2']",대구광역시 북구 학정동 928-7,3.8,18,x
5,798,ec0096a9651a4ab3b5a264f0e6ea216f18090a40bf6db1be5293773f429ca103,멍뭉애견카페카페,"['북구', '동천동', '908-5']",대구광역시 달서구 두류3동 495-17,4.1,31,x
6,802,969159fb6a7bcb5c09ca98a874380a84a40a41d84db5ccae2fdcbeacb9f9f510,봉구의간식,"['수성구', '두산동', '124-5']",두산동 124-5번지 수성구 대구광역시 KR,3.0,1,x
7,809,e9937fcb2e2212b0900ffb20cfa11795a5db9d6e5815c727a3918f919820a19b,펫마트들안로점애완동물용품점,"['수성구', '노변동', '4-2']",대구광역시 수성구 수성동3가 330,0,0,x
8,809,e9937fcb2e2212b0900ffb20cfa11795a5db9d6e5815c727a3918f919820a19b,펫마트명덕점애완동물용품점,"['수성구', '노변동', '4-2']",대구광역시 중구 남산1동 2105-3,4.2,5,x
9,809,e9937fcb2e2212b0900ffb20cfa11795a5db9d6e5815c727a3918f919820a19b,펫마트서대구점애완동물용품점,"['수성구', '노변동', '4-2']",대구광역시 남구 대명11동 1116-2,4.1,35,x
10,809,e9937fcb2e2212b0900ffb20cfa11795a5db9d6e5815c727a3918f919820a19b,펫마트만촌점애완동물용품점,"['수성구', '노변동', '4-2']",대구광역시 수성구 만촌동 화랑로 134,0,0,x
11,812,34d0f4a1d6614a22d9e39ca3f5f2233af6efb93b3d239018dabe476518c9fec3,펫퍼폐업함,"['수성구', '시지동', '252-12']",대구광역시 동구 신암동 54-134,0,0,x
12,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,펫포레스트,"['중구', '신흥동1가', '1-10']",경기도 광주시 오포읍 오포안로,5.0,2,x
13,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,애견용품창고형할인매장애완동물용품점,"['중구', '신흥동1가', '1-10']",경기도 시흥시 정왕본동 2320-2,3.6,69,x
14,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,굿애견용품할인매장애완동물용품점,"['중구', '신흥동1가', '1-10']",경기도 고양시 일산서구 탄현동 고봉로 419,3.7,34,x
15,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,루루애견용품할인매장애완동물용품점,"['중구', '신흥동1가', '1-10']",경기도 용인시 기흥구 신갈동 70-6,4.0,1,x
16,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,좋은나라애견본부애완동물용품점,"['중구', '신흥동1가', '1-10']",서울특별시 성북구 장위동 173-119,0,0,x
17,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,애완용품고양이용품꾹꾹이네애완동물용품점,"['중구', '신흥동1가', '1-10']",천현동 98-2 하남시 경기도 KR,3.0,1,x
18,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,애견용품할인매장,"['중구', '신흥동1가', '1-10']",경기도 하남시 천현동 209-1번지,0,0,x
19,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,갤럭시펫애완동물용품점,"['중구', '신흥동1가', '1-10']",경기도 화성시 반월동 135-10,4.1,38,x
20,826,78d6f8dd00b60113ca6ca4e13bae32351c0cdaf1347e1ef62c8542424538004b,장보는강아지와고양이애완동물용품점,"['중구', '신흥동1가', '1-10']",경기도 수원시 장안구 파장동 266-8,3.9,10,x
21,830,47796332749c6ed3d300783f34e8de1afd60093e86c9f058108eff057b6f2265,고양이다락방명동점카페,"['중구', '송학동3가', '7-34']",서울특별시 중구 명동2가 명동8길 8 5,4.7,391,x
22,847,854d9eb3ddbc2ddfa47bc48733e11b3024aee103bf66e9dd4eb6536ed13d7e99,아지세상애견샵,"['미추홀구', '숭의동', '22-33']",주안동 197-1번지 1층 남구 인천광역시 KR,0,0,x
23,848,4643c64c872ad5d5ead10bfc5022cf82ec778e626b077457f95dfc9421e71d04,몰리스펫샵애완동물전문점,"['동구', '송림동', '296-2']",경기도 고양시 덕양구 창릉동 고양대로 1955 스타필드 고양점,5.0,1,x
24,855,ad27eefc8d398425f5d09a3bfd238a52456e70472f39ea13c4e9b24a53e4fe4e,동물사랑폐업함,"['미추홀구', '학익동', '598-15']",인천광역시 연수구 선학동,0,0,x
25,858,aa886303fba6c358ec7b18587d623adb2516649e850f35e57557187de9e98ae6,하비러브애견용품애완동물용품점,"['미추홀구', '도화동', '391-14']",인천광역시 남구 주안6동 920-8,0,0,x
26,858,aa886303fba6c358ec7b18587d623adb2516649e850f35e57557187de9e98ae6,임피리얼펫애견교배업소,"['미추홀구', '도화동', '391-14']",인천광역시 계양구 작전동 861,4.0,3,x
27,858,aa886303fba6c358ec7b18587d623adb2516649e850f35e57557187de9e98ae6,개버랜드,"['미추홀구', '도화동', '391-14']",인천 부평구 십정동 577-4,0,0,x
28,865,33805bdc75abe2ee7b3f878e60f846d5f69248822b33b9d533bad7701d6ec524,펫클럽,"['미추홀구', '주안동', '1505-2']",수석동 211-3번지 남양주시 경기도 KR,0,0,x
29,871,beb8ecb9c2bf8e22997e125877486f643a7f69282253088eafb75996edd5b657,꽃개,"['미추홀구', '문학동', '392-9']",문학동 392-9번지 남구 인천광역시 KR,0,0,x
30,881,e1484747c33d1fff8d427a5d1f54c7b1509628e6f15504fdb912c368b6060dc2,순이와새롬이애견미용,"['연수구', '연수동', '487-7']",인천광역시 연수구 청학동,5.0,1,x
31,881,e1484747c33d1fff8d427a5d1f54c7b1509628e6f15504fdb912c368b6060dc2,이현경애견미용전문학원,"['연수구', '연수동', '487-7']",청학동 495-4번지 2층 연수구 인천광역시 KR,0,0,x
32,881,e1484747c33d1fff8d427a5d1f54c7b1509628e6f15504fdb912c368b6060dc2,중앙애견미용애완동물용품점,"['연수구', '연수동', '487-7']",인천광역시 남구 주안6동 72-11,4.3,65,x
33,881,e1484747c33d1fff8d427a5d1f54c7b1509628e6f15504fdb912c368b6060dc2,에이스애견미용학원미용학원,"['연수구', '연수동', '487-7']",경기도 부천시 원미구 상동 412,0,0,x
34,881,e1484747c33d1fff8d427a5d1f54c7b1509628e6f15504fdb912c368b6060dc2,멍쮸,"['연수구', '연수동', '487-7']",인천광역시 연수구 연수동 507-27번지 101호,0,0,x
35,885,d4abf194e2fc7eb41e4038e49945d1db3b1db33de9edcbc520a2dfba3be5b403,이마트연수점대형슈퍼마켓,"['연수구', '동춘동', '926-9']",인천광역시 연수구 동춘동 926-9,4.1,298,x
36,895,a9ee8b018bde0ee089aad63c5e0ade141cfd7ff0d322c2333820b9826fd8108e,보듬동물병원동물병원,"['남동구', '구월3동', '1341-6']",인천광역시 남동구 서창동 663-1,0,0,x
37,895,a9ee8b018bde0ee089aad63c5e0ade141cfd7ff0d322c2333820b9826fd8108e,강아지와고양이나라동물병원동물병원,"['남동구', '구월3동', '1341-6']",인천광역시 남동구 간석1동 908,4.0,1,x
38,895,a9ee8b018bde0ee089aad63c5e0ade141cfd7ff0d322c2333820b9826fd8108e,인천논현고등학교고등학교임시휴업,"['남동구', '구월3동', '1341-6']",인천광역시 논현동 청능대로611번길 54,4.3,4,x
39,898,000c342d31d7c86e42bd9b1a79c6cc9be29915deba0d081c68ba706b00d53b05,송도현대프리미엄아울렛쇼핑몰,"['연수구', '송도동', '168-1']",인천광역시 연수구 송도1동 송도국제대로 123,4.2,88,x
40,903,bf6678142f660acbb8a82ad8a990f7c1b483fa2c63e601ba101fee131766eee4,꼬리치는강아지,"['남동구', '논현동', '733-3']",논현동 733-3번지 103호 남동구 인천광역시 KR,0,0,x
41,904,493143c198c27bb81f3ad9d2a19622b36c619ac465ae97d55433cc99f4604a3d,펫홈반려동물용품백화점,"['남동구', '구월동', '1205-1']",인천광역시 연수구 송도동 2-3,4.0,4,x
42,905,5188c1d9c0b88426bb2e40c1ec8c0fb3bae9d326d42aba09121bfacf5bed85ed,애견용품할인매장,"['남동구', '만수동', '886-33']",인천광역시 서구 석남1동 457-6,3.0,1,x
