,num,forpet_hash,shop_name,shop_address,address,total_score,review_num,match
1,3005,f18f26398481c8721cb19b2ac0e0ffd881b52f2cead8f14cc4478723e46489ae,퍼피해븐,"['천안시', '서북구', '두정동', '902']",충청남도 천안시 서북구 두정동 902,4.0,12,match_all
2,3008,a56a37eea768bf9e964f1afed3a602fcfde92537d7e16d254079c0c03f07eb06,작은벗,"['동두천시', '지행동', '721-4']",경기도 동두천시 지행동 721-4,0,0,match_all
3,3011,fbe9c04d561f30aeaeb51a2ef26bf5b203f247a563f0fa13ba98d4e4c29c6858,독도리,"['양주시', '은현면', '선암리', '217']",경기도 양주시 은현면 선암리 217 은현면 선암리 217번지 양주시 경기도 KR 11427,0,0,match_all
4,3012,eedfaebd5cf96a0a026c4368f2e8a28c17ed4a458e38b638f540d8f3a14f6f7e,퍼피애견하우스,"['양주시', '회정동', '421-25']",경기도 양주시 회정동 421-25,0,0,match_all
5,3014,1933e2d6a9d67e53d8f9e4d79737a872190f7b676c7115840d5c787701204068,땡큐로드,"['양주시', '광적면', '석우리', '441-7']",광적면 석우리 441-7번지 1층 양주시 경기도 KR,2.8,4,match_all
6,3015,cb0b01d169e5e5cefb36594a9da1512139d5b7e168e2dc4160cd48ed55640f08,개랑와바,"['포천시', '소흘읍', '이동교리', '214-6']",경기도 포천시 소흘읍 이동교리 214-6번지,0,0,match_all
7,3016,7c5a516e7bb9a503d4512f8b11ada1c2468b23b4c952e3c756796f4b5757ec66,너와함개냥,"['포천시', '군내면', '유교리', '288']",군내면 유교리 288번지 1층 1호 포천시 경기도 KR,5.0,1,match_all
8,3017,21c8b4a88136b356e3284adb2f3c1494490c5211d5bdcd66610835fc4ff69360,헤이커멍,"['포천시', '소흘읍', '이가팔리', '326']",경기도 포천시 소흘읍 이가팔리 326번지 B동 1층,0,0,match_all
9,3019,eed037298064f0875185489d263cbdb9fb0d74a7d41334fe21567e9c992667d5,퍼피플레이스,"['천안시', '서북구', '성정동', '1259']",서북구 성정동 1259번지 열린상가 1동 2층 201호 천안시 충청남도 KR,0,0,match_all
10,3021,0d96936b8051bdf593df72272384b791abcc658ce35844bd59c3e2d63452d8cb,아지아지,"['천안시', '서북구', '두정동', '628']",충청남도 천안시 서북구 두정동,4.0,1,match_all
11,3026,e33b7406f8733a21ad0d3ae156b54f4b661698de6ff98f069f394104980b504a,몽드드뚜뚜,"['포천시', '가산면', '가산리', '산', '22-1']",경기도 포천시 가산면 가산리 161-3,4.3,18,match_all
12,3029,b6241bcdd529656e78d392b0457aef25d39357b7cb02a80219cdcab3a5ec8324,굿초이스애견운동장,"['양주시', '백석읍', '기산리', '277-1']",백석읍 기산리 277-1번지 1층 양주시 경기도 KR,3.0,2,match_all
13,3031,9a99389c80bee25f9443375a7e7fc6b17eaff3285a3be703c2caa8633adc9ac6,바우밸리,"['안산시', '상록구', '월피동', '511-7']",경기도 안산시 상록구 월피동 511-6,0,0,match_all
14,3031,9a99389c80bee25f9443375a7e7fc6b17eaff3285a3be703c2caa8633adc9ac6,바우밸리,"['안산시', '상록구', '월피동', '511-7']",경기도 안산시 상록구 월피동 511-7,5.0,2,match_all
15,3032,10d9ee473f6cfcb02df7b07febf3c93a7a0971dd881fe0031a4f3c02ddc0d0d2,도그앤미,"['안산시', '상록구', '본오동', '870-9']",상록구 본오동 870-9번지 4층 안산시 경기도 KR,0,0,match_all
16,3033,d204e6ef33e6995dd00dcb548374722d1c115263731d2b2d3169f4ac38020e1f,헬로멍뭉,"['안산시', '상록구', '본오동', '871-11']",경기도 안산시 상록구 본오동 871-11번지 2층 203호,0,0,match_all
17,3035,2d5ed4bc8316eb2bfc5bccf687fc9ce8339a5cd14a550acaf22669ebea0f5163,에반스힐,"['안산시', '상록구', '본오동', '948-18']",경기도 안산시 상록구 본오동 948-18번지 홈네스트빌 201호,0,0,match_all
18,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,도그카페,"['안산시', '상록구', '부곡동', '666-5']",상록구 부곡동 666-4번지 2층 201호 부곡웨스턴빌딩 안산시 경기도 KR,0,0,match_all
19,3037,581d4f508f48051b4dcb907a7ae93d0af8d3c64815a86b72bd845dfb878d5c89,도그러브,"['안산시', '상록구', '월피동', '461-8']",상록구 월피동 461-8번지 3층 안산시 경기도 KR,0,0,match_all
20,3040,5189916981b1588b3e00bb40167a7e6c4bc9e84e38c6244561e45b48cfba2875,라쿤빌리지,"['안산시', '단원구', '고잔동', '775-3']",경기도 안산시 단원구 고잔동 775-3번지 KR 로진프라자 206호,0,0,match_all
21,3041,61e3e12eb3737bf8af1223ce14569c84fa585916ed1defff2895cbfc64ee3138,피플앤독,"['안산시', '단원구', '고잔동', '772-1']",경기도 안산시 단원구 고잔동 772-1,0,0,match_all
22,3042,87cba6753698b7c8b9e791bbff6a391642bf941651f6c799325f40995fea2278,스윗펫하우스,"['안산시', '단원구', '고잔동', '768']",단원구 고잔동 768번지 516호 월드타운 안산시 경기도 KR,0,0,match_all
23,3045,6e441dcad65346a0d2cdc19737749ba500fb54f94d3a41da6b77cbe320d395e5,오르치그로치,"['안산시', '단원구', '고잔동', '539-3']",단원구 고잔동 539-3번지 301호 신광프라자 안산시 경기도 KR,0,0,match_all
24,3046,d49abfb86df0866a6b80ba100fd853345f1a8069a9287bff21f8c6d3fcf3e06a,개간지애견카페,"['안산시', '단원구', '선부동', '1070-11']",단원구 선부동 1070-11번지 304호 동양빌딩 안산시 경기도 KR,4.7,3,match_all
25,3048,f9feafa67a173e9754c4b2209d7f9c502c3abc8ebf7a32402d51b8186a50359f,러브댓도그,"['시흥시', '능곡동', '511']",능곡동 511번지 2층 시흥시 경기도 KR,0,0,match_all
26,3051,d1768201b00b9c9876c67edf7b6c69aeb4559692d5e04c708abb783b1460fb74,피터팻츠,"['고양시', '덕양구', '주교동', '1309']",경기도 고양시 덕양구 주교동 대주로 358-78,4.5,98,match_all
27,3052,af252378e335686dd9274571aa077c509615cfe8c6e505501aa841fbcb8ec0cb,우프우프,"['고양시', '덕양구', '화정동', '978']",경기도 고양시 덕양구 화정동,4.0,1,match_all
28,3057,64ea7693655ca2f274a49e56874405295fe629c2efad4a179b8903321674d5c0,안녕아가,"['고양시', '일산동구', '백석동', '1330']",일산동구 백석동 1330번지 1층 131호 브라운스톤일산오피스텔 고양시 경기도 KR,3.4,5,match_all
29,3058,fc4aa1b6e678be804a992622ae3c5b73e255c7c22e6582202f8dc5eb1183e70d,멍멍멍,"['고양시', '일산동구', '백석동', '1245-4']",경기도 고양시 일산동구 백석동 1245-4,0,0,match_all
30,3060,04759ab375fb7ff5cab1e35ecdb7a7aedcd10d6bb404099ebffd223727e57d92,개있소,"['고양시', '일산동구', '백석동', '1331']",경기도 고양시 일산동구 백석동,0,0,match_all
31,3061,9aac8ab6b03a256f86c1328c4cfec536717e629395187f58609b2c09f307dc16,페로페라,"['고양시', '일산동구', '식사동', '1545-2']",경기도 고양시 일산동구 식사동 1545-2,4.1,21,match_all
32,3066,60b70c7b1a15b675c08ddac67aeb71e8a217ca2cd9013671c6463e696ce6c317,왈왈펫카페,"['고양시', '일산동구', '식사동', '1543']",경기도 고양시 일산동구 식사동 1543번지 1층 일부호,0,0,match_all
33,3068,315ed35e56e1c252e116066a818be207cf2133bc9c8e5b5fbcbf72e4a46c24ba,착한퍼피,"['고양시', '일산동구', '장항동', '763']",일산동구 장항동 763번지 J동 303호 일산라페스타 고양시 경기도 KR,0,0,match_all
34,3079,e45ed15d8ec3f0033b8415cccd2516a8cd48c388c9436ba53f57b9ca2ac9806f,더공생,"['고양시', '일산서구', '덕이동', '263-19']",경기도 고양시 일산서구 덕이동 탄중로 111,4.3,3,match_all
35,3082,cf4bb0967301b28bfc96a704a81d4d18d5fbeb10b6185c7563c5d8582c0eb04b,놀러오개,"['파주시', '야당동', '1074']",야당동 1074번지 4동 405호 파주시 경기도 KR,0,0,match_all
36,3083,387435433fdf265b8fcf9cf95cfee1a4f3859d4f16ac9e6618a9388089676274,헬로퍼피,"['파주시', '야당동', '1076']",야당동 1076번지 3층 303호 에펠타워 파주시 경기도 KR,0,0,match_all
37,3086,2b3a31c4fc074143d8d0d3c863b670749cd3dc794cbe1a4103dbb81c24bd8745,애지중지,"['파주시', '목동동', '931-1']",목동동 931-1번지 201호 라온프라자 파주시 경기도 KR,3.0,1,match_all
38,3087,d738cd52530f30d9f1ab44673cc3f5b2a19a6c46a50383ce7ac50c32c8132352,개다방,"['파주시', '동패동', '1695-3']",동패동 1695-3번지 301호 미소시티 파주시 경기도 KR,0,0,match_all
39,3090,623b8c8118d5edde10a87f8ad93f505c6c2d6666984ee1d3a238c289a7bb1ecb,탑플라이트,"['파주시', '당하동', '658-1']",당하동 658-1번지 파주시 경기도 KR,5.0,2,match_all
40,3092,bfe0c611ce3db2bb2d2045250414b024d4bda641a53b58deb516ee09c5071e1f,애견카페왕,"['남양주시', '일패동', '65-27']",일패동 65-27번지 남양주시 경기도 KR,2.0,2,match_all
41,3099,f7be4df3a61ca8ef039d5f6475c4ea1c3415a410aab697a77e7db5e44bed187f,개스트하우스,"['남양주시', '화도읍', '가곡리', '95-5']",화도읍 가곡리 95-5번지 1층 남양주시 경기도 KR,3.0,1,match_all
42,3100,11848878fb81bf8a8bf6ad64b2d532beff13f2cf954421a64af4378be441a906,쥬쁠레,"['남양주시', '와부읍', '도곡리', '600-8']",와부읍 도곡리 600-8번지 남양주시 경기도 KR,2.0,2,match_all
43,3108,5937f1f96941c76b1d13514f622e1a96ccd208719435fe2f6f3d51b8ce05bca9,다가온애견카페,"['남양주시', '화도읍', '창현리', '436-2']",경기도 남양주시 화도읍 창현리 436-2,2.3,3,match_all
44,3109,f9c7c66a30a2a0ac0f2f852f9e1af74ea19d85cfa51b652e8cce4d0c41696241,랑랑이네정원,"['남양주시', '와부읍', '월문리', '317-37']",경기도 남양주시 와부읍 월문리 5 KR 317-37,4.6,7,match_all
45,3112,721939c132040bd2c0084ae1787ed31419c937f7cd892222b4afe208f1dba681,에투알,"['화성시', '정남면', '발산리', '249-1']",정남면 발산리 245-2번지 1층 화성시 경기도 KR,3.8,5,match_all
46,3121,d803327ae917ebaecad10d180287c0271bc4297a7d8641068078ea4fbacf251a,모모펫살롱,"['용인시', '처인구', '양지면', '양지리', '428']",경기도 용인시 처인구 양지면 양지로 197 KR momo pet salon,0,0,match_all
47,3124,28721ffef5032e19ced1ad0c6c3e96b2517971ae76388af56a9f6f77ecb7b17b,5032애견카페,"['용인시', '처인구', '원삼면', '좌항리', '15-1']",처인구 원삼면 좌항리 15-1번지 1층 용인시 경기도 KR,0,0,match_all
48,3125,8ce83f16c6ea49d80cc4936f5c94b343ead8ca65724b9daf9aaf5902a9ad4fe9,딩글애견카페,"['용인시', '처인구', '포곡읍', '금어리', '60']",경기도 용인시 처인구 포곡읍 금어로 629,0,0,match_all
49,3126,ce9250d56d56c9ade37fa548d3f906ba71b338157edc10ed5fd9f13a17dfb99d,어몽더독,"['용인시', '처인구', '백암면', '가좌리', '183-1']",경기도 용인시 처인구 백암면 가좌리 183-1 KR,0,0,match_all
50,3130,7f4d9fd09249af9ce932fd7e3d543e89566244174ad50bd8155fb43d734eaef1,스타독스,"['파주시', '탄현면', '법흥리', '227-12']",경기도 파주시 탄현면 법흥리 225-2,4.6,30,match_all
51,3140,40954751a18bb0e9ee44c2414dd0dc0f0ebd92e34f4b293b5d96d029ac1c19ec,봉구랜드,"['파주시', '문산읍', '선유리', '737-1']",문산읍 선유리 737-1번지 101호 파주시 경기도 KR,0,0,match_all
52,3143,20910f059f7a62178193aa7816cd9e7d2e202597a9225791cb3befc4d9b9fced,도그리움,"['이천시', '모가면', '서경리', '414-5']",경기도 이천시 모가면 서경리 414-5번지 KR,5.0,1,match_all
53,3156,b135aa853c93f47701ba0852eab74830a8089670c17f432697530c3e320ea2c4,에비뉴엘파크,"['김포시', '구래동', '6882-15']",구래동 6882-15번지 8층 803호 김포시 경기도 KR,3.0,2,match_all
54,3161,86410d584e6546b2d313865adeafc87936a74ecc6791a25a36114480af564140,아리댕댕,"['화성시', '향남읍', '발안리', '39-2']",경기도 화성시 향남읍 발안리 39-2번지 KR 제암빌딩 2층,5.0,2,match_all
55,3163,4bf5756bfde01daaa30bc315956a949fbf985441043a378a9a64c1120c01b614,댕댕라운지,"['화성시', '장안면', '독정리', '947-2']",경기도 화성시 장안면 독정리 947-2번지 KR,0,0,match_all
56,3164,0f02c94e4e7cbab2f9022a94a9b69b1b25dcd36fe6d9a5f32dc42f4fa5dbd87d,굿보이도그,"['화성시', '향남읍', '행정리', '420-14']",향남읍 행정리 420-14번지 화성시 경기도 KR,5.0,1,match_all
57,3168,d7519bbfe1125f17aaf3faccba7416c29aea24cbba215fdc9b25769136ace4d2,카페독스,"['철원군', '동송읍', '이평리', '851-28']",강원도 철원군 동송읍 이평리 851-28,0,0,match_all
58,3170,c2ba4bd717d86daceaeb61426d470b2b903622d8b08d5f0125f9edf3e5c3a72b,퍼피쿵,"['춘천시', '퇴계동', '802-5']",강원도 춘천시 퇴계동 802-5번지,3.5,4,match_all
59,3171,d64426d0d278cdcd1944834e757554a78c9b74a5944a58afa9ab3a6303cd2403,히포코코,"['춘천시', '소양로3가', '183']",강원도 춘천시 소양로3가 183,4.5,10,match_all
60,3174,8c65a11aac38d881bbe4f7c4a8005e5f1c6e2060d5e730bf47c4631261a9f918,들어오시개,"['양평군', '용문면', '마룡리', '216-1']",용문면 마룡리 216-1번지 1층 양평군 경기도 KR,4.3,3,match_all
61,3176,461144851a29a6016b278a9a8cb9005cac004af1c3fc839a0d94499815106a7d,카페원빈,"['양평군', '청운면', '가현리', '24-3']",경기도 양평군 청운면 가현리 24-3 KR,0,0,match_all
62,3185,70d855bea9f572861f3031fc3733438c6969c8a8bcd4ac5ce1fa6c0c344c5046,멍스테이션,"['원주시', '호저면', '만종리', '284']",강원도 원주시 호저면 만종리 5 KR 284번지 원주시 강원도 KR 26349,5.0,1,match_all
63,3191,50cf4233be37e3c4e7059ad2473c218a4e2a1d9c17f29400345115ff254d9948,애견프라자,"['원주시', '개운동', '394-33']",강원도 원주시 개운동 394-33,0,0,match_all
64,3192,be84b8b18ae1dd6b96ba025abda337ae16eeba557c9cf361d8773c521add0d5d,리버티벨수,"['원주시', '무실동', '1726-6']",무실동 1726-6번지 1층 109호 원주시 강원도 KR,0,0,match_all
65,3194,840fb557bd0755511628e7d4b4fce97b4ec5e30d3dba41f8efd10f1864e0f5e3,개버랜드,"['강릉시', '구정면', '여찬리', '649']",구정면 여찬리 649번지 1층 강릉시 강원도 KR,3.0,1,match_all
