,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
26,3458,c2b708f797c9e4c776a3b722d25028a064fdad662aea6e4d212629d1d80eec26,샹그리라,"['광진구', '화양동', '90-4']",서울특별시 광진구 화양동 90-4,8,"너무귀엽자너ㅠㅠ 고양이들! 새침한맛이있네요
스핑크스도 첨보는사람한테 안아달라고하구ㅠㅠ 20마리 정도있는거같은데 눈호강지대로합니다", 별표 4개 ,l
19,3462,5bf068bed003218ac67dd7a9937a92ff5192a08b4e0636ee523f62d5137cfe3c,카페펫크루,"['마포구', '서교동', '342-3']",서교동 342-3번지 2층 마포구 서울특별시 KR,0,엄마고양이 아빠고양이 애교 엄청많고 냥냥거리는데 사장님 겁나 불친절함 왜 손님없는지 알겠음 이거안돼 저거안돼 고양이 걱정되서 그런거 알겠는데 고양이가 먼저와서 비비고 올라타도 내려놓으라고 압박줌 일부러 올린것도 아닌데 억울.. 장난감 잠깐 내려놓고 고양이 쓰다듬어도 장난감 다시 넣어놓으라고 압박줌 어쩌라는건지 모르겠음 다신 안갈듯, 별표 2개 ,m
21,3473,adc417cb9ba4a26c1339b9a50307d2954c28e257c71161eca2e6e16d0e00df08,하늘을걷는고양이카페,"['동작구', '사당동', '139-21']",서울특별시 동작구 사당동 139-21,0,진짜..청소를 대체 언제 한건지 고양이 털 뭉치째 날아다니고 사람 머리카락도 엄청 많이 떨어져있고 담요라고 밑에 깔아둔건 언제 빨았는지 이상한 것들 많이 묻어서 더럽기 짝이 없다. 고양이 장난감도 없고 물어보니 사서 놀아주라 그러고.. 고양이 털 모질도 안 좋아서 애들 제대로 관리해주나 싶다. 그 와중에 입장료는 다른 캣카페처럼 9천원이니 날강도 같다. 박스 같은 쓰레기나 저렇게 두고..캣카페 가서 사진 1장만 찍은 적은 처음임. 손님이 줄어서 정신 좀 차리고 청소하고 관리해야겠다., 별표 1개 ,m
23,3473,adc417cb9ba4a26c1339b9a50307d2954c28e257c71161eca2e6e16d0e00df08,하늘을걷는고양이카페,"['동작구', '사당동', '139-21']",서울특별시 동작구 사당동 139-21,2,"주말 낮에는 안가봤지만 주말, 평일 저녁은 사람 없어서 좋음..", 별표 4개 ,t
25,3473,adc417cb9ba4a26c1339b9a50307d2954c28e257c71161eca2e6e16d0e00df08,하늘을걷는고양이카페,"['동작구', '사당동', '139-21']",서울특별시 동작구 사당동 139-21,3,고양이 장난감 대여를 문의했더니 판매한다고 한다. 고양이 카페를 왜 가는가...키우지도 않는 고양이와 잠시 좋은시간 보내기 위함인데 장난감은 사서 모하나 ㅡㅡ, 별표 2개 ,c
27,3476,ae59ab531fb125ec85b601ed7fb6cdac3a3f78bb4c9c18aa52e78a86ccf6c26a,미어캣프랜즈,"['마포구', '서교동', '364-3']","364-3 서교동, 마포구 서울특별시",0,"도대체 왜 별점이 높은지 이해가 안된다.
입장료만 13000원에 음료는 따로 구매해야한다. 미어캣이 있는 공간은 단 한 번, 5~10분 정도 있을 수 있다. 동물을 위해 그런다기에는, 다른 동물들은 좁은 우리에서 대부분의 시간을 보냈다. 

내가 자유롭게 볼 수 있는 친구들은 왈라비 셋과 고양이 몇 마리가 전부다. 고양이 볼거면 캣카페를 갔을테니 사실상 13000원 내고 왈라비만 보다 온 것이다. 이 가격으로 이 곳에 갈…", 별표 1개 ,m
29,3473,adc417cb9ba4a26c1339b9a50307d2954c28e257c71161eca2e6e16d0e00df08,하늘을걷는고양이카페,"['동작구', '사당동', '139-21']",서울특별시 동작구 사당동 139-21,5,고양이님께 닝겐이 감히  급식봉사 온듯한 기분., 별표 5개 ,_
31,3473,adc417cb9ba4a26c1339b9a50307d2954c28e257c71161eca2e6e16d0e00df08,하늘을걷는고양이카페,"['동작구', '사당동', '139-21']",서울특별시 동작구 사당동 139-21,6,"고양이 많습니다. 네다섯마리 유치시켜놓고 고양이카페다 우기는 카페보다 좋네요. 근데 사나운 요주의 고양이가 있지만 미리 어떤 앤지 고지해주니 조심하시면 됩니다.
그리고 고양이는 먼저 다가가든 겁나 시간들여 기다리든 둘중 하납니다. 안놀아준다고 너무 섭섭ㄴㄴ", 별표 4개 ,a
33,3473,adc417cb9ba4a26c1339b9a50307d2954c28e257c71161eca2e6e16d0e00df08,하늘을걷는고양이카페,"['동작구', '사당동', '139-21']",서울특별시 동작구 사당동 139-21,7,"많은 고양이들이 있습니다만
평소에 아이들 손님이 많아서 그런지
고양이들이 모두 지쳐있는 느낌입니다.
접대냥이라고 부를 만큼 친근감있는 아이는 없지만
다행이 심하게 까칠한 아이는 많지 않습니다.", 별표 4개 ,l
28,3476,ae59ab531fb125ec85b601ed7fb6cdac3a3f78bb4c9c18aa52e78a86ccf6c26a,미어캣프랜즈,"['마포구', '서교동', '364-3']","364-3 서교동, 마포구 서울특별시",1,"관리가 잘 되는곳이긴함 하지만 몇몇 직원의 말투가 기분 나빴고15세미만은 미어켓룸에 들어갈수없음 이해는 가나 그렇다면 어린이들은 입장료를 더 적게 받아야하지 않을까싶다 병음료도 비싸지만 안사도 괜챦다
 모르고 간 상태라서
아이가 그래도 들어가길원해 할수없이 입장은 했으나 영 찝찝하다 다시 가고 싶은 맘은 없다
애는 또 가고 싶어할지 모르겠지만", 별표 2개 ,a
30,3476,ae59ab531fb125ec85b601ed7fb6cdac3a3f78bb4c9c18aa52e78a86ccf6c26a,미어캣프랜즈,"['마포구', '서교동', '364-3']","364-3 서교동, 마포구 서울특별시",2,"오늘 외국인과 함께 여행하며 들렀습니다.
외국인에게 몇명이냐고 물어봤는데 한국말을 알아듣지
못하자 옆 스테프 에게 비웃으며 대놓고 ""한국에서 왜 영어로 말해야돼?""하면서 그 후 영어로 ""하우메니""라고 하더군요. 
외국가면 그나라 언어 유창하게 하시나봐요? 못알아듣는다고 대놓고 그런말 하지 마세요. 외국인들 많이 가는 장소던데. 한국에 가는만큼 한국을 좋아하는, 한국말을 하는 외국인 많습니다. 영어 힘드셨겠지만 기본 매너…", 별표 1개 ,t
32,3476,ae59ab531fb125ec85b601ed7fb6cdac3a3f78bb4c9c18aa52e78a86ccf6c26a,미어캣프랜즈,"['마포구', '서교동', '364-3']","364-3 서교동, 마포구 서울특별시",3,가격은 좀 비싼편 하지만 후회는없다. 하지만 2번은 못갈듯.. ㅠ, 별표 5개 ,c
34,3476,ae59ab531fb125ec85b601ed7fb6cdac3a3f78bb4c9c18aa52e78a86ccf6c26a,미어캣프랜즈,"['마포구', '서교동', '364-3']","364-3 서교동, 마포구 서울특별시",4,동물들이 직원들과 교감하는 모습이 너무 건강했어요, 별표 5개 ,h
36,3476,ae59ab531fb125ec85b601ed7fb6cdac3a3f78bb4c9c18aa52e78a86ccf6c26a,미어캣프랜즈,"['마포구', '서교동', '364-3']","364-3 서교동, 마포구 서울특별시",5,미어캣들이 무척 사랑스럽지만 전에 왔을 때는 안나던 냄새가 이번엔 너무 심하게 나서 다른 사람에게 추천하고싶지는 않다. 왜인지 미어캣들이 내 무릎에 다 몰려와서 다른사람에겐 미안하지만 난 기분좋았음., 별표 3개 ,_
38,3504,45c3bbaf532bd5124ced11588622c93285ce862e8fb48e3fe37c68dc8ab7a95e,보드게임카페네로,"['안양시', '만안구', '안양동', '674-235']",경기도 안양시 만안구 안양동 674-235,1,고양이 넘귀여워요 직원들도 넘친절해요, 별표 5개 ,a
40,3476,ae59ab531fb125ec85b601ed7fb6cdac3a3f78bb4c9c18aa52e78a86ccf6c26a,미어캣프랜즈,"['마포구', '서교동', '364-3']","364-3 서교동, 마포구 서울특별시",7,동물들 너무 차분하구 귀여워요, 별표 5개 ,l
42,3476,ae59ab531fb125ec85b601ed7fb6cdac3a3f78bb4c9c18aa52e78a86ccf6c26a,미어캣프랜즈,"['마포구', '서교동', '364-3']","364-3 서교동, 마포구 서울특별시",8,"직원분들도 착하시고 좋네요.
음료는 모르겠지만 미어켓들이 너무 귀엽고 뱅갈고양이도 있는데 너무 이쁘고 왈라비나 라쿤도 있고 너무 다양한 동물이 있어서 좋았어요", 별표 4개 ,l
35,3484,8f35e1010efb7474f64b3f65b8545bce3fe6909e7fc813b7ee3d549a76e2622d,책읽는고양이,"['관악구', '봉천동', '495-1']",서울특별시 관악구 봉천동 495-1번지 한독빌딩 7층,0,"책도 읽을 수 있고, 고양이들도 볼 수있어 좋았어요", 별표 5개 ,m
37,3504,45c3bbaf532bd5124ced11588622c93285ce862e8fb48e3fe37c68dc8ab7a95e,보드게임카페네로,"['안양시', '만안구', '안양동', '674-235']",경기도 안양시 만안구 안양동 674-235,0,가볍게 친구들과 놀기좋고 쿠폰적립도 많이 해준다. 고양이도 존재하니 좋아하시는 분들은 겸사겸사 가보시길, 별표 4개 ,m
39,3504,45c3bbaf532bd5124ced11588622c93285ce862e8fb48e3fe37c68dc8ab7a95e,보드게임카페네로,"['안양시', '만안구', '안양동', '674-235']",경기도 안양시 만안구 안양동 674-235,2,"가격도 저렴하고 직원분들도 너무 친절하십니다. 6인 다인석도 2개 있구요. 음료도 맛있습니다!
티빙 포인트 적립 가능하며, 고양이들도 귀여워요 ㅎㅎ 평일 5000 시간무제한, 주말 2시간입니다.", 별표 5개 ,t
41,3504,45c3bbaf532bd5124ced11588622c93285ce862e8fb48e3fe37c68dc8ab7a95e,보드게임카페네로,"['안양시', '만안구', '안양동', '674-235']",경기도 안양시 만안구 안양동 674-235,3,직원분도 친절하시구 시설이 잘 되어있어서 쾌적했어요, 별표 5개 ,c
43,3504,45c3bbaf532bd5124ced11588622c93285ce862e8fb48e3fe37c68dc8ab7a95e,보드게임카페네로,"['안양시', '만안구', '안양동', '674-235']",경기도 안양시 만안구 안양동 674-235,4,"건전한게임 문화 청년층이용이  많은곳이네요
게임설명도 친절합니다", 별표 3개 ,h
45,3510,8d26466ffdfd12a2b698fb3f6ab12179ef6bfc07064b621c066aa8fb2978d5ac,짧냥이네,"['부산진구', '부전동', '142-14']",부전동 142-14번지 3층 부산진구 부산광역시 KR,0,"애기들도 귀엽고 보는 것 만으로도 좋았지만 확실히 공간에 비해 숫자가 많다는 건 부정할 수 없겠더군요. 그리고 간식이 양에 비해 절대적으로 비쌉니다. 물론 따로 담아주고 손이 간다는 이유도 있겠지만..

그리고 냄새는 처음엔 애기들 냄샌가 했는데 있다보니 좀 안 씻겼을 때 나는 냄새 같더라고요. 그래도 노력은 하시는 것 같은데 더 발전된 모습 기대하겠습니다.", 별표 3개 ,m
47,3504,45c3bbaf532bd5124ced11588622c93285ce862e8fb48e3fe37c68dc8ab7a95e,보드게임카페네로,"['안양시', '만안구', '안양동', '674-235']",경기도 안양시 만안구 안양동 674-235,6,평일은 시간 제한이 없어서 너무 좋아요~ 단점이 있다면 몇몇 보드게임은 많이 낡았어요~~, 별표 4개 ,a
49,3504,45c3bbaf532bd5124ced11588622c93285ce862e8fb48e3fe37c68dc8ab7a95e,보드게임카페네로,"['안양시', '만안구', '안양동', '674-235']",경기도 안양시 만안구 안양동 674-235,7,보드게임하기 깔끔하고 좋아요. 고양이가 있습니다., 별표 4개 ,l
51,3504,45c3bbaf532bd5124ced11588622c93285ce862e8fb48e3fe37c68dc8ab7a95e,보드게임카페네로,"['안양시', '만안구', '안양동', '674-235']",경기도 안양시 만안구 안양동 674-235,8,보드게임하고 가기엔 좋다. 고양이도 너무 귀여움 대신 환기가 안되서 아쉽다. 공기가..ㅠㅠ, 별표 3개 ,l
44,3508,e73fcf676f51153023448fd630c67b313fc29c3c790e1124d5d9b1cdcab5d371,덕수네고양이카페,"['부산진구', '부전동', '187-13']",부전동 187-13번지 하층 부산진구 부산광역시 KR,1,0,0,match_all
46,3510,8d26466ffdfd12a2b698fb3f6ab12179ef6bfc07064b621c066aa8fb2978d5ac,짧냥이네,"['부산진구', '부전동', '142-14']",부전동 142-14번지 3층 부산진구 부산광역시 KR,1,아이들이 고양이를 너무좋아해서 가본곳이에요 어른들도 아주많더라고요   귀여운 고양이들과 있으니 시간이 금방지나가네요, 별표 4개 ,a
48,3510,8d26466ffdfd12a2b698fb3f6ab12179ef6bfc07064b621c066aa8fb2978d5ac,짧냥이네,"['부산진구', '부전동', '142-14']",부전동 142-14번지 3층 부산진구 부산광역시 KR,2,고양이들이 이뻐요~ 근데 간식을 자주 줄수가 없어서 아쉬워요ㅎㅎ, 별표 4개 ,t
50,3510,8d26466ffdfd12a2b698fb3f6ab12179ef6bfc07064b621c066aa8fb2978d5ac,짧냥이네,"['부산진구', '부전동', '142-14']",부전동 142-14번지 3층 부산진구 부산광역시 KR,3,"명절이라 아이들과 함께 왔는데 실망입니다

단점
고양이 전용공간이 없고
환기시설이 없으며
위생이 좋지않다.
아이들의 영양상태도 좋아보이지 않다.

공간이 협소한데다 공간분리가 안되어있고
환기시설도 안되어있다니
화가 나네요

여기와서 좋아하시는 분들은 
집사가 되어본적이 없는 분들일껍니다.

일정조건이상의 넓이에 제대로된 환기시설을
갖추고 냥이 전용공간과 사람들이 음료등을 마시며 쉴수있는공간으로 분리하고
원할때만 냥이전용공간으로 들어갈수있게해야
합니다.
관련규정이 없다고 들었는데
국회의원님들 하루빨리 관련법규를 만들었으면
좋겠군요

직원들은 냥이들 상태에는 관심이 없는듯합니다

다시오기 싫은곳...", 별표 1개 ,c
52,3510,8d26466ffdfd12a2b698fb3f6ab12179ef6bfc07064b621c066aa8fb2978d5ac,짧냥이네,"['부산진구', '부전동', '142-14']",부전동 142-14번지 3층 부산진구 부산광역시 KR,4,"아이들이 고양이,고양이 노래를 불러서 집에서 키울수는 없고해서 한번 들러본 고양이 카페 근데 의외로 괜찮은듯 회사 일,집안 일들 여러가지 각종 스트레스들이 고양이들을 보면서 커피한잔하는 동안은 정말 순수한 스트레스가 전혀없는 상태였던거 같다.
다음에도 방문 할 생각 있음.", 별표 4개 ,h
54,3513,9bfb252148ad023b9fa4f9b3e1161d354efb3b31061f6d1720bd8835638ce6ad,양이양이,"['금정구', '장전동', '414-31']",부산광역시 금정구 장전동 414-31,0,아름답고 귀여운 고양이들이 있는 곳, 별표 5개 ,m
56,3516,17532a8fb762ff105b1868cd267927e537c5a8f5dbdbd29f51ffa8e525062660,디캣,"['중구', '봉산동', '3-6']",대구광역시 중구 봉산동 3-6 3층,1,"장모종위주. 냥이들 낯가림적은편이라 사람옆에 잘오고 타고양이까페보다 활달해서 지루하지않음.  흰털이 많이날리지만 공하나 던져주면 고양이 축구판이 벌어짐.  사장님직접하셔그런지 고양이 친밀감이 있고 간식시간되면 손님들에게 고양간식무료로주심.  츄르파워.
일본의 고양이카페는  사람들이 누워서 고양이 기다리는편인데 여기는 고양이에 다가가는 사람많은데 고양이들이 큰거부는 안함.
고양이 카페갈때입고가는랩스커트위로 와서 누워자는 아가땜에…", 별표 5개 ,a
58,3510,8d26466ffdfd12a2b698fb3f6ab12179ef6bfc07064b621c066aa8fb2978d5ac,짧냥이네,"['부산진구', '부전동', '142-14']",부전동 142-14번지 3층 부산진구 부산광역시 KR,7,고양이도 별로 없고 냥이 장난감도 돈줘야 하고 냥이 간식도 비싸고 장소도 좁고 아이도 실망. 카페는 깨끗한편임, 별표 1개 ,l
60,3510,8d26466ffdfd12a2b698fb3f6ab12179ef6bfc07064b621c066aa8fb2978d5ac,짧냥이네,"['부산진구', '부전동', '142-14']",부전동 142-14번지 3층 부산진구 부산광역시 KR,8,고양이들이 조금 꼬질꼬질한 느낌이었으며 화장실을 자주 안갈아주는지 냄새가 조금 심했음., 별표 3개 ,l
53,3512,10baeef8485d8456610ca0371aacae8580e54cabd0cf320d2ba6c86c6409e458,캣스토리,"['금정구', '장전동', '293-105']",부산광역시 금정구 장전동 293-105번지 하나하우스 3층,0,냥이들 다 아파보임 눈에는 눈물 자국있고 관리 안하나봄, 별표 1개 ,m
55,3516,17532a8fb762ff105b1868cd267927e537c5a8f5dbdbd29f51ffa8e525062660,디캣,"['중구', '봉산동', '3-6']",대구광역시 중구 봉산동 3-6 3층,0,고양이들은 진짜 예쁘고 애교많고 귀여운데 주인분이 너무.. 별로였어요ㅠㅠ.. 고양이 슬리퍼로 세게 치는데 제가다 움찔할정도였어요.. 그리고 고양이 애교없으면 키울맛안난다고 하거나 할퀴거나 물면 못키우겠다 하면서 말씀하셨는데 고양이카페를 운영하시는 분께서 그렇게 말씀하셔도 되나요..? 주인때문에 다시 안찾아갈거같아요.., 별표 2개 ,m
57,3516,17532a8fb762ff105b1868cd267927e537c5a8f5dbdbd29f51ffa8e525062660,디캣,"['중구', '봉산동', '3-6']",대구광역시 중구 봉산동 3-6 3층,2,"현금 만원이고 카드결제가안됩니다.
음료:코코아 커피 아이스커피 티백종류
빵: 패스츄리랑 브라우니
비스켓이 있습니다.
입장하면 고양이 간식주시는데 그때가 고양이들이 젤 많이 몰립니다. 고양이들은 전부 귀엽고 이쁩니당", 별표 5개 ,t
59,3516,17532a8fb762ff105b1868cd267927e537c5a8f5dbdbd29f51ffa8e525062660,디캣,"['중구', '봉산동', '3-6']",대구광역시 중구 봉산동 3-6 3층,3,"불친절합니다.
고객과 대화하는 방식이 아닌 처음온 손님에게도 일방적으로 고지하듯 빠른 말투로 후다닥 설명 후 사라짐~ 순간 기분은... 내가 여기 구걸하러 왔나? 기분 드러워서 한소리 하고 나올려다가 동행한 친구가 있어서 참았습니다. 혼자 만족하는 공간으로 사용하려는게 아니라면 서비스의 기본과 본질을 망각하지 마시길 바랍니다. 또 뵐일은 없을겁니다.", 별표 1개 ,c
61,3516,17532a8fb762ff105b1868cd267927e537c5a8f5dbdbd29f51ffa8e525062660,디캣,"['중구', '봉산동', '3-6']",대구광역시 중구 봉산동 3-6 3층,4,고양이 케어를 철저히 한다는 느낌.  같은 종의 고양이지만 각각 개성있는 고양이들ㅋㅋ 너무 착하고 순해요. 시설도 냄새 안나고 청결합니다., 별표 4개 ,h
63,3528,3d397fce45749fccd6911bb061fcbf642dd66d3caed90c199b9b389ace13cec0,콩볶는야옹이,"['부평구', '부평동', '534-61']",부평동 534-61번지 2층 대림빌딩 부평구 인천광역시 KR,0,"넘 오랜되어서, 고양이가 늙음.", 별표 2개 ,m
65,3516,17532a8fb762ff105b1868cd267927e537c5a8f5dbdbd29f51ffa8e525062660,디캣,"['중구', '봉산동', '3-6']",대구광역시 중구 봉산동 3-6 3층,6,한적하고 평화로움. 14세 이상 출입가능. 카드결제 안됨, 별표 4개 ,a
67,3516,17532a8fb762ff105b1868cd267927e537c5a8f5dbdbd29f51ffa8e525062660,디캣,"['중구', '봉산동', '3-6']",대구광역시 중구 봉산동 3-6 3층,7,"고양이가 너무 귀엽습니다!
정도 많고, 개냥이는 아니지만 안물고 착해요.
털은 많음ㅎㅎ", 별표 4개 ,l
69,3516,17532a8fb762ff105b1868cd267927e537c5a8f5dbdbd29f51ffa8e525062660,디캣,"['중구', '봉산동', '3-6']",대구광역시 중구 봉산동 3-6 3층,8,"팁을 알려드리자면, 3pm ~ 4pm에 방문하게 되면 사람 엄청 많아서 앉아 있을자리도 없어요... 크리스마스날 방문했는데 거의 사람만 우글우글했던 기억이 ㅋㅋㅋㅋ", 별표 4개 ,l
62,3520,c95524fa703b72ded85d3dd5905dee3a0586b5f346814e870f78c242c62cbf33,고양이랑카페놀이,"['달서구', '감삼동', '181-2']",감삼동 181-2번지 달서구 대구광역시 KR,0,고양이들이 자유로운 카페, 별표 4개 ,m
64,3528,3d397fce45749fccd6911bb061fcbf642dd66d3caed90c199b9b389ace13cec0,콩볶는야옹이,"['부평구', '부평동', '534-61']",부평동 534-61번지 2층 대림빌딩 부평구 인천광역시 KR,1,고영 사랑해 다들 너무 착하고 귀여움 조용하고ㅠㅠ 담에 또 갈 것임, 별표 5개 ,a
66,3528,3d397fce45749fccd6911bb061fcbf642dd66d3caed90c199b9b389ace13cec0,콩볶는야옹이,"['부평구', '부평동', '534-61']",부평동 534-61번지 2층 대림빌딩 부평구 인천광역시 KR,2,냥이가 너모 귀엽냥!, 별표 5개 ,t
68,3528,3d397fce45749fccd6911bb061fcbf642dd66d3caed90c199b9b389ace13cec0,콩볶는야옹이,"['부평구', '부평동', '534-61']",부평동 534-61번지 2층 대림빌딩 부평구 인천광역시 KR,3,생각보다 작다, 별표 3개 ,c
70,3528,3d397fce45749fccd6911bb061fcbf642dd66d3caed90c199b9b389ace13cec0,콩볶는야옹이,"['부평구', '부평동', '534-61']",부평동 534-61번지 2층 대림빌딩 부평구 인천광역시 KR,4,너므 기여워요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ, 별표 5개 ,h
72,3561,42a43b2f9ecdf4635b83bd919c75639088eba8c28eee6e0d923bd4da60e008a7,고양이네생선가게,"['수원시', '팔달구', '매산로2가', '27-13']",경기도 수원시 팔달구 매산로2가 27-13,0,고양이들이 세상 얌전하고 조금만 친해지면 무릎위에 올라와서 골골송이랑 꾹꾹이를 시전해줌. 딸내미가 완전 빠져서 정신못차렸음. 아이들 고양이 체험하게 하는데 이만한데가 없음. 시설은 그냥 그렇지만 아가들이랑 즐거운시간 보내는걸로 따지면 암것도 아님. 주의사항이 있는데 그것만 잘지키면 참 좋은거 같음. 가끔 냥이들이 털뭉치를 토하는데 놀라지마시기를.., 별표 5개 ,m
74,3528,3d397fce45749fccd6911bb061fcbf642dd66d3caed90c199b9b389ace13cec0,콩볶는야옹이,"['부평구', '부평동', '534-61']",부평동 534-61번지 2층 대림빌딩 부평구 인천광역시 KR,6,, 별표 4개 ,a
76,3528,3d397fce45749fccd6911bb061fcbf642dd66d3caed90c199b9b389ace13cec0,콩볶는야옹이,"['부평구', '부평동', '534-61']",부평동 534-61번지 2층 대림빌딩 부평구 인천광역시 KR,7,, 별표 3개 ,l
78,3528,3d397fce45749fccd6911bb061fcbf642dd66d3caed90c199b9b389ace13cec0,콩볶는야옹이,"['부평구', '부평동', '534-61']",부평동 534-61번지 2층 대림빌딩 부평구 인천광역시 KR,8,, 별표 3개 ,l
