,num,forpet_hash,shop_name,shop_address,address,total_score,review_num,match
1,778,8920232e817865534d31147282259a6a003e79974435fe9af4851706d8574107,대구펫수제간식,"['달서구', '두류동', '105-23']",두류동 105-23번지 달서구 대구광역시 KR,0,0,match_all
2,779,17409233e1d0a5acbb641c0f491fe3459f768f9f8f8ef0a45fa9c8cffbea9405,게코파크,"['달서구', '감삼동', '53-14']",감삼동 53-14번지 달서구 대구광역시 KR,4.0,4,match_all
3,781,170a72dc8d65106ff4b8a9150fcbf4e6cd0f3e27db9ae5a6be745c41b230dc14,해피펫,"['북구', '동변동', '686-2']",동변동 686-2번지 북구 대구광역시 KR,0,0,match_all
4,782,b771e29b9f152c7ac56a8722a770bcfadfceefbe6acc507d7c423cfbc8e9cd07,펫마트수성점,"['수성구', '황금동', '227-1']",대구광역시 수성구 황금동 227-1,3.9,23,match_all
5,784,848412e38eadec6e0c56b522a41fde62484f90a9e58be1dfc401675930b57fbe,퍼피랜드,"['달서구', '성당동', '695-79']",대구광역시 달서구 성당동 695-79번지 1층,0,0,match_all
6,789,b9c252f71ee02c3500896c20eb1410b865dc42b12675d96926c8b0e11078ea67,똥강새이,"['남구', '대명동', '856-2']",대구광역시 남구 대명동 856-2번지,0,0,match_all
7,792,e858374976eef5d15e9bf1c2848b268c53019d352cc7a664d251449ed107c81f,펫월드,"['달서구', '장기동', '131-1']",대구광역시 달서구 장기동 131-1번지 1호,0,0,match_all
8,793,9dab53e9e72ef26269e0dfe0436c03d2a7b526e2c8f6ef5336b941b7e9b96b38,펫로드스타컴퍼니,"['달서구', '본동', '893']",대구광역시 달서구 본동 893,0,0,match_all
9,797,af58f98fbb195b11eb8b0893df940016679984ab25e9ebdf030710d34dcf027e,펫마트칠곡점,"['북구', '태전동', '149']",대구광역시 북구 태전동 149-3,4.2,24,match_all
10,801,618160808672751cb4811670a4f4ef292b7daa37fb2572300d1f9ccee6f4d5f0,마론애견,"['수성구', '두산동', '132-6']",대구광역시 수성구 두산동 132-6,0,0,match_all
11,803,8c91cad35e10db2abce449db8330300f6cd6f27800e618b8f40dc1cd48eb282d,한국플러스팜,"['수성구', '두산동', '123-11']",번지 A 동 KR 대구광역시 수성구 두산동 123-11 102호,0,0,match_all
12,808,d3b7876a0f5ba590febb40b955b4a7a53eec35fab6a9877f965b8962f4a442fe,독구독구,"['북구', '태전동', '1065-1']",칠곡군 KR 대구광역시 북구 태전동 1065-1번지 105동 동10층 1011호 관음타운,0,0,match_all
13,813,5f9090603c2140ce45a4b420b3602ecf1ecda47641925ab338ba8ae890fd7b7d,밥머멍냥,"['수성구', '지산동', '1160-70']",대구광역시 수성구 지산동 1160-70번지 1층,0,0,match_all
14,815,e5e574fc51aa51f4dc6fe03b75dacdaab6e510a1abecd4361bb33b49f1409c47,정유통,"['달서구', '상인동', '1546-2']",상인동 1546-2번지 달서구 대구광역시 KR,0,0,match_all
15,816,d17791a80fff04627ecc4bd469e32606604ee89d6df6fb2eb0bc9f9bb4442599,슈펫,"['달서구', '진천동', '185-1']",진천동 185-1번지 달서구 대구광역시 KR,0,0,match_all
16,817,0de7fe2cdf70311379018d420730e12eefe993a881733c4c861685501e1df5d3,봉구의간식진천점,"['달서구', '진천동', '508']",대구광역시 달서구 진천동 508,0,0,match_all
17,818,c17f32f8bb7792f6cd8577caa7b427bb0da855ce802ad2d657b8342569218d2e,작은새이야기,"['달서구', '신당동', '1697-4']",신당동 1697-4번지 달서구 대구광역시 KR,0,0,match_all
18,823,efea8d22cabf0dcff2b1b0024be672a28ad49bd0ec121d7f4b76a5238f11049d,분홍강아지,"['달성군', '다사읍', '서재리', '486']",다사읍 서재리 486번지 상가 202호 서재휴먼시아 달성군 대구광역시 KR,0,0,match_all
19,827,0f811a19d766000cc67867b3eeff3650d3cfd52141c928427f9a780b8deb546d,개으른고양이,"['중구', '신포동', '18-19']",인천광역시 중구 신포동 18-19번지 1호,0,0,match_all
