,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
31,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,1,강아지들 넘넘 이뻐여!추천!, 별표 5개 ,a
33,3080,771e84105d4565da7eea470503a1ff5ef9afda25d8b3cb5296ac3dae8a438f20,으르렁애견카페,"['파주시', '동패동', '1758-4']",경기도 파주시 동패동 1761-6 KR 으르렁 THE TERRACE 5층,7,분위기좋구 커피도맛나구 댕댕이들도 착하고 이뻐요~~~^^, 별표 5개 ,o
35,3080,771e84105d4565da7eea470503a1ff5ef9afda25d8b3cb5296ac3dae8a438f20,으르렁애견카페,"['파주시', '동패동', '1758-4']",경기도 파주시 동패동 1761-6 KR 으르렁 THE TERRACE 5층,8,친절하고 이쁘게 댕댕이 만들어주시네요, 별표 5개 ,n
37,3080,771e84105d4565da7eea470503a1ff5ef9afda25d8b3cb5296ac3dae8a438f20,으르렁애견카페,"['파주시', '동패동', '1758-4']",경기도 파주시 동패동 1761-6 KR 으르렁 THE TERRACE 5층,9,저희집 애기들 너무 잘 놀고 떡볶이 맛집이에용 ♥️♥️, 별표 5개 ,g
30,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,0,강아지도 손님도 많았어요.좀 복잡하긴 했는데 친절한설명과 청결해서 좋았어요., 별표 4개 ,m
32,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,2,"개들 너무 다들 순하고 귀엽고, 주인분도 설명잘해주시고..
다들 건강해보이는 개들이라 만지기도 거부감이 없고..
카페안에 냄새도 별로 안나요..
음료도 라떼종류시켰는데 전문커피숍이 아닌데도 맛있었네요..ㅎㅎ 다 좋았음👍👍", 별표 5개 ,t
34,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,3,"강아지들이 너무 순하고 착해요~^^ 카페 사장님이 강아지들을 많이 사랑해주시는거 같더라구요~ 직원분들이 손님 관리교육을 철저히 받으셨는지 설명을 잘 해주셨어요.
아이들이 많이 좋아했습니다~^^", 별표 5개 ,c
36,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,4,이쁘고 귀여운 강아지들이 많아요. 애들도 다 순하고 착해서 힐링하러 가요^, 별표 5개 ,h
38,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,0,"댕댕이들과 같이 뛰어놀기 좋게 해놨다. 주차장 작지않아 그게 좋았다. 댕댕이 셋 델꾸 울부부 입장. 다양한 견종들 만나서 4시간이 훌쩍 지나가버린 시간. 소형견위주로 입장가능한,또다른 울타리안의 캠핑촌같이 꾸며놓은 곳 참 이쁘고 센스있었다. 그안에 조그마한 애들끼리 수줍수줍하며 어찌나 잘 놀던지. 밖에 큰 개들은 지 얼굴만한 인형 잘 물고다니는데, 이 아이들은 삑삑 소리에 좋다고 꼬리치고 몰려들고 물어와하면 삼삼오오 모여서…", 별표 4개 ,m
40,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,6,강아지들이 귀여움, 별표 4개 ,d
42,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,7,9천원이고 멍뭉이 기여어, 별표 4개 ,o
44,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,8,강아지들이 너무 이뻐요. 재미있는 정도 되는거 같아요, 별표 5개 ,n
46,3091,faeb7be048a3b235f3d740faf6228e6abf45053ca0e6b014fb1d69000334a24e,몽몽,"['김포시', '장기동', '1949-23']",경기도 김포시 장기동,9,강아지들이 물지도 않고 애교만 부려서 넘나 귀여웠어요><, 별표 5개 ,g
39,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,1,"나쁘지도 그렇다고 좋지도 않지만 무난한 곳.
가까워서 자주 갑니다.", 별표 3개 ,a
41,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,2,대형견중형견들이 많아서 좋당. 음식도 맛잇는듯, 별표 5개 ,t
43,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,3,강아지들이 엄청 많지만 장소가 넓고 애기들이 뛰어놀기 충분했어요! 실내가 좁아서 날이 좋을때 가야할것같아요!, 별표 5개 ,c
45,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,4,"처음 가본곳
좋았어요.. 또 가고싶어요", 별표 3개 ,h
47,3103,c3b5a172050dc0b874bb146adfcf53ea1caf5984d07c049855eff59e9818c40f,클럽아카,"['남양주시', '화도읍', '구암리', '473-7']",경기도 남양주시 화도읍 경춘로 2483,0,"남양주 마석에 위치한 애견 카페입니다.
15년 전부터 알게 되어서 다녔던 애견 카페 겸 호텔이기도 하죠.
예전에 팔당역 옆에 있었을 때 보다도 넓은 장소로 이전하여 대형견, 중형견, 소형견과 고양이들까지도 분류하여 문제가 발생 할 수 있는 확률을 많이 줄여 놓았습니다.
사장님 이하 가족분들이 함께 운영하고 있기 때문에 더욱 신뢰가 가는 애견 샾이기도 합니다.
15년 이상 키웠던 반려 동물이 많이 없어져서 아쉬웠지만 새로이 생겨난 가족들이 있기에 아쉬움을 달랠 수 있었습니다.
반려 동물들을 보고 싶으시면 반드시 가 보아야 할 장소라고 말씀 드리고 싶네요~
강추입니다~~^^", 별표 5개 ,m
49,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,6,잔디를 모두 다 깔아야 하는데 가에는 깔지 않아서 발이 드러워져요. 한쪽으로 싹다 깔아주세요 ㅜㅜ 발싯는곳도 만들어도 좋을것 같아요, 별표 2개 ,d
51,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,7,너무 좋은 곳 이었습니다. 강아지들과 좋은 추억 만들어서 왔어요., 별표 5개 ,o
53,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,8,커피 좀 비싸지만 이용료 1000원, 별표 4개 ,n
55,3093,175bb39b5e6672fd6e2eff5f59fe3eb36429578da7b12e4bb86efd169639fc87,독스아웃,"['남양주시', '화도읍', '금남리', '171-9']",경기도 남양주시 화도읍 북한강로 1542-1,9,시설 낙후되고 음료 맛없음. 다만 주말이라 강아지가 많아 좋음, 별표 3개 ,g
48,3103,c3b5a172050dc0b874bb146adfcf53ea1caf5984d07c049855eff59e9818c40f,클럽아카,"['남양주시', '화도읍', '구암리', '473-7']",경기도 남양주시 화도읍 경춘로 2483,1,분위기도 좋고 강아지들도 교육이 찰되어있어 아이가 정말 좋아해요^^, 별표 5개 ,a
50,3103,c3b5a172050dc0b874bb146adfcf53ea1caf5984d07c049855eff59e9818c40f,클럽아카,"['남양주시', '화도읍', '구암리', '473-7']",경기도 남양주시 화도읍 경춘로 2483,2,직원분들 친절하고 강아지도 많고 참좋아요!! 순내가 쫌 나지만 코막고 가시면 괜찬아요 !! 음료도 맛있습니다, 별표 4개 ,t
52,3103,c3b5a172050dc0b874bb146adfcf53ea1caf5984d07c049855eff59e9818c40f,클럽아카,"['남양주시', '화도읍', '구암리', '473-7']",경기도 남양주시 화도읍 경춘로 2483,3,"반려동물종류-5(견-소중대형견, 고양이, 돼지)
 실내에서 키우는 돼지 한마리(아주 깨끗하고
 지시어를 잘 따름)
직원-5(관리사 외 직원 아주 친절함)
시설-3(빛바랜 인테리어 이기는 하나 깨끗한
 관리로 청결함, 온수 펑펑 나옴). 
주차-5(시 외곽위치해 주차 용이)", 별표 4개 ,c
54,3103,c3b5a172050dc0b874bb146adfcf53ea1caf5984d07c049855eff59e9818c40f,클럽아카,"['남양주시', '화도읍', '구암리', '473-7']",경기도 남양주시 화도읍 경춘로 2483,4,"애완동물을 대하시는 주인분들의 따뜻함이 느껴집니다.

함께하는 애완동물의 수 또한 엄청납니다.", 별표 5개 ,h
56,3189,6ff20374d3333af7e46ff354f05af1182cf7aa930e3492fc3bfdca067c28cbbc,주주,"['원주시', '무실동', '1844-8']",강원도 원주시 소초면 흥양리 47,0,Why dont you stay here. You should feel all jujusanbang's comfortable. 민박과 다원 모두 훌륭. 주인장 친절. 숙박 저렴하고 취사도구 완비. 아쉽게 식사 제공은 안되요. 크으최고최기, 별표 5개 ,m
58,3103,c3b5a172050dc0b874bb146adfcf53ea1caf5984d07c049855eff59e9818c40f,클럽아카,"['남양주시', '화도읍', '구암리', '473-7']",경기도 남양주시 화도읍 경춘로 2483,6,"강아지랑 고양이 넘나 귀엽구요
인테리어가 아기자기해서 예쁩니다
물론 동물친구들이 나한테 실례하는거는
감당하기~", 별표 5개 ,d
60,3103,c3b5a172050dc0b874bb146adfcf53ea1caf5984d07c049855eff59e9818c40f,클럽아카,"['남양주시', '화도읍', '구암리', '473-7']",경기도 남양주시 화도읍 경춘로 2483,7,강아지들 교육이 잘 되어있고 애교가 많습니다., 별표 5개 ,o
62,3103,c3b5a172050dc0b874bb146adfcf53ea1caf5984d07c049855eff59e9818c40f,클럽아카,"['남양주시', '화도읍', '구암리', '473-7']",경기도 남양주시 화도읍 경춘로 2483,8,대형견 중형 소형견에 고양이까지 최고의 애견카페입니다. 돼지도 귀엽고요, 별표 5개 ,n
64,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 사곡면 운암리 726-5,0,가격대가 좀 있지만 나쁘지않아요, 별표 4개 ,m
57,3189,6ff20374d3333af7e46ff354f05af1182cf7aa930e3492fc3bfdca067c28cbbc,주주,"['원주시', '무실동', '1844-8']",강원도 원주시 소초면 흥양리 47,1,경치가 아주 좋아요., 별표 5개 ,a
59,3189,6ff20374d3333af7e46ff354f05af1182cf7aa930e3492fc3bfdca067c28cbbc,주주,"['원주시', '무실동', '1844-8']",강원도 원주시 소초면 흥양리 47,2,조용하고 차 맛이 좋아요., 별표 3개 ,t
61,3189,6ff20374d3333af7e46ff354f05af1182cf7aa930e3492fc3bfdca067c28cbbc,주주,"['원주시', '무실동', '1844-8']",강원도 원주시 소초면 흥양리 47,3,산방지기 분과 편안하게 차 한잔 마시면서  힐링 할수 있는 곳이예요~, 별표 5개 ,c
63,3225,f032ddd62c258fda80d64b66565cb978e98e8a4c55005d0b0a15d3c6a15c8296,달이,"['청주시', '청원구', '사천동', '64-8']",충청북도 청주시 상당구 사천동 103,0,개들이 뛰어놀기 좋아요, 별표 4개 ,m
65,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 사곡면 운암리 726-5,1,맛은 평타 이상이지만 관광지라 그런지 응대 서비스가 영 별로네요.. 공깃밥이랑 간장 추가로 달라고해도 계속 누락되고..., 별표 3개 ,a
67,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 사곡면 운암리 726-5,3,전망좋은   맛은보통, 별표 3개 ,c
69,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 반포면 학봉리 220,1,맛있는 식사와 좋은 분위기 아주 좋아요 ^^, 별표 5개 ,a
66,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 사곡면 운암리 726-5,2,어마어마한 맛집은 아니다만 적당히 신선하게 맛을 즐길 수 있음, 별표 3개 ,t
68,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 반포면 학봉리 220,0,"고즈넉한 분위기에  특히 음식 맛이 좋았읍니다
다시 가보고 싶은 집입니다", 별표 5개 ,m
70,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 반포면 학봉리 220,2,버섯전골맛이 담백하니 맛이좋아요. 나물도 정갈하게 나오고  분위기도 차분하니 좋은듯~~^^, 별표 4개 ,t
72,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 사곡면 운암리 726-5,6,도토리묵도 맛있고 더덕구이도 맛있고 명품파전도 맛있었어요 근데 도토리묵은 정말 엄청 맛있었어요!👍, 별표 5개 ,g
74,3258,9ddc6deed9ada7eaeb9fb793604e35af0dd0eb7e342942a90bc3a06cc6ad112a,바라겔,"['서산시', '음암면', '도당리', '1313']",충청남도 서산시 음암면 도당꽃밭재길 59-57,1,"`파푸아뉴기니`에서 고품질의 생두를 수입하여 전문적으로 직접로스팅하는 ""로스트리카페""와  뒷편에는 대형반려동물도 맘껏 달릴 수 있는 1500평 규모 운동장이 있음.

`에스파치오`라는 커피메뉴를 개발하는 등, 제대로된 커피전문점을 대도시가 아닌 여유로운 지방에서 여유있게 반려동물과 만날 수 있는 한국의 명소가 될 것 같음.", 별표 5개 ,a
71,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 반포면 학봉리 220,3,야간에 라이브해요. 주인마님 친절하고 대추차도 맛있고 분위기 좋아요. 동학사 갈때 들려요, 별표 5개 ,c
73,3258,9ddc6deed9ada7eaeb9fb793604e35af0dd0eb7e342942a90bc3a06cc6ad112a,바라겔,"['서산시', '음암면', '도당리', '1313']",충청남도 서산시 음암면 도당꽃밭재길 59-57,0,저는 결제 하자마자 다들 식사하러 가시고 아이와저와 단둘이 카페를 지키는 느낌도 들고 예전엔 다른 애견 없을시 힌 아아에게만 직중 해주셔서 많은 도움을 받았다는 말에 손님 없을때 방문했는데 이만원 결제하고  카페까지 지켜주고 한시간이면 저에겐 정말 손해이네요... 저도 그냥 노는 시람도 이니고 샵운영하는 사람으로써 저또한 아는 기본적인 설명만 해주시는 훈련사님 보고 많은 실망감이 생겼답니다.. 기름값 버려가면서 가고 싶지 않네요, 별표 1개 ,m
75,3258,9ddc6deed9ada7eaeb9fb793604e35af0dd0eb7e342942a90bc3a06cc6ad112a,바라겔,"['서산시', '음암면', '도당리', '1313']",충청남도 서산시 음암면 도당꽃밭재길 59-57,2,"굉장히 넓어서 반려견들이 뛰놀기 좋아요.
커피과 핫초코는 가격대비 그냥그렇고.. 강아지가 즐겁게 노는 것을 목적으로 생각하고 가기엔 좋습니다.", 별표 4개 ,t
77,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 반포면 학봉리 220,6,청결 상태가 조금 미흡하지만 음식은 맛있었다  매년 한번씩 대전에 내려 가면 들려서 밥을 먹고 오는 곳이다, 별표 4개 ,g
79,3253,447725e685ab65a4d3bf125be212f12a9db86d8709bfd6921220babb2d527536,구름,"['공주시', '신관동', '640-2']",충청남도 공주시 반포면 학봉리 220,7,"7080 음악은 좋고,
음식은 풍성.", 별표 3개 ,u
76,3258,9ddc6deed9ada7eaeb9fb793604e35af0dd0eb7e342942a90bc3a06cc6ad112a,바라겔,"['서산시', '음암면', '도당리', '1313']",충청남도 서산시 음암면 도당꽃밭재길 59-57,3,잔디 깔린 운동장에서 맘껏 뛰놀수 있어서 정말 좋습니다., 별표 5개 ,c
78,3258,9ddc6deed9ada7eaeb9fb793604e35af0dd0eb7e342942a90bc3a06cc6ad112a,바라겔,"['서산시', '음암면', '도당리', '1313']",충청남도 서산시 음암면 도당꽃밭재길 59-57,4,"최고의 갱얼쥐플레이스 분위기 오지는 카페와 
갱얼쥐 인싸맨들

개인적으로 베이컨치즈 스콘 대박 맛있습니다 대추천

그리고 강아지가 놀수있는 플레이그라운드와 강아지식기 간식도 있어서 견주님들에게는 짱일듯", 별표 5개 ,h
80,3269,5b1b0e82b06a1a2670c24811398968f2186f0203464377cc6187cddd13657e67,리틀포레스트,"['군산시', '옥구읍', '선제리', '815-1']",전라북도 군산시 옥구읍 옥구남로 31-8 KR,0,진찐힐링되고시설조쿠  시내에서가까운곳에 이런곳이있는게넘조아여  사장님도넘친절하세여~^^, 별표 5개 ,m
82,3258,9ddc6deed9ada7eaeb9fb793604e35af0dd0eb7e342942a90bc3a06cc6ad112a,바라겔,"['서산시', '음암면', '도당리', '1313']",충청남도 서산시 음암면 도당꽃밭재길 59-57,6,유치원이 있어서 체계적으로 애견교육을 받을수 있어서 좋아요., 별표 5개 ,d
84,3271,18c9cca5734aaa3afdc9db5e32cae355d2797bf5780f8a57d694465a5e2f8adf,빙고애견카페,"['홍성군', '홍성읍', '내법리', '396-27']",충청남도 홍성군 내법리 396-27,0,새로 맞이한 아이랑 처음 방문해봤는데 사장님도 친절하시고 아이들이 놀기 딱인 환경이네요. 추천합니다!, 별표 5개 ,m
86,3271,18c9cca5734aaa3afdc9db5e32cae355d2797bf5780f8a57d694465a5e2f8adf,빙고애견카페,"['홍성군', '홍성읍', '내법리', '396-27']",충청남도 홍성군 내법리 396-27,2,잘 놀다 갑니다. 멍이 데리고 또 놀러 갈께여~, 별표 5개 ,t
88,3284,9b723b34686ca101048238d035a0f0d7528c5cbea30e38c039259d3cad91c7e2,고마워복실아,"['전주시', '덕진구', '우아동1가', '889-3']",전라북도 전주시 인교7길 20-10 KR,1,"작은 견종과 큰견종이 분리 되어 있어요!
매장안의 강아지들은 상주견이 아닌 호텔 등으로 맡겨진 아이들이니 함부로 안거나 하지말아주세요!!(상주견이라도 이건 하면 안돼는 행동이에요)
동반견이 있다면 컵홀더에 이름을 써줘요.
음료에 입장포함가격이러 1인 1음료에요!
첫이용시 안내서 잘읽어보세요", 별표 5개 ,a
