,num,forpet_hash,shop_name,shop_address,address,total_score,review_num,match
1,3003,addbb9f1fe335058a4417a7d0ccb7cf7c652abca56623a38c92490fa2acc155d,애견카페,"['천안시', '서북구', '차암동', '462']",동남구 신부동 463-5번지 천안시 충청남도 KR,5.0,1,x
2,3007,57dfdded217f51da592744265ed71774f391eb443813cdfc86216336504c576a,아롱,"['동두천시', '송내동', '673']",송내동 673번지 동두천시 경기도 KR,0,0,x
3,3018,6db5b0b0aacb64366d7ee72f1b08cc1d96f6afe4028ab24641898dbdc5ca4c56,원더우먼인테리어,"['천안시', '서북구', '두정동', '668-1']",충청남도 천안시 서북구 백석동 330,0,0,x
4,3023,3e3433729a274c463c319fc0ef1e2a570cbde2bcbd4fa2c133a500ece3d0da40,펫포포즈애완동물전문점,"['천안시', '동남구', '성황동', '10-10']",충청남도 천안시 동남구 문성동 대흥로 324,0,0,x
5,3024,670d476d29642d181c4e339cce69a9770779c0fb0e8115504d8ad9d2c74a8160,이츠독,"['천안시', '동남구', '신부동', '458-4']",충청남도 천안시 동남구 신부동 번지 3층 458-4 KR,0,0,x
6,3025,e8dcb6d57e0431a71e9477a50c0df1ff7a178fbce3abe8de20ef8c77d0bd0f79,더캣카페,"['천안시', '동남구', '신부동', '386-58']",충청남도 천안시 동남구 신부동 386-5 지하 KR 1층,0,0,x
7,3028,e376e5ab5ddb1d1385343ce02e2158cb3ec6c4b68166e5b2d867ece5db49f9de,행복하개애견카페,"['포천시', '소흘읍', '고모리', '145-7']",경기도 포천시 소흘읍 고모리 145-7,3.7,3,x
8,3030,8200bdb1fcbd6f749d3e8d685b11d69c7ca40ee16103f7d21022e681338b6971,바우와우애견펜션호텔,"['포천시', '소흘읍', '고모리', '145-7']",경기도 포천시 일동면 화동로 1606 KR,4.5,28,x
9,3030,8200bdb1fcbd6f749d3e8d685b11d69c7ca40ee16103f7d21022e681338b6971,써니네애견카페애완동물미용사,"['포천시', '소흘읍', '고모리', '145-7']",서울특별시 마포구 동교동 169-29 3층,4.4,93,x
10,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,개간지애견카페,"['안산시', '상록구', '부곡동', '666-5']",단원구 선부동 1070-11번지 304호 동양빌딩 안산시 경기도 KR,4.7,3,x
11,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,도그맘애완동물용품점,"['안산시', '상록구', '부곡동', '666-5']",경기도 안산시 상록구 본오1동 923-10,4.3,11,x
12,3036,84c2471fbc0361261b71a9349cf76e46da5f5b9f324c9d34a64241143fbba2da,도그앤미,"['안산시', '상록구', '부곡동', '666-5']",상록구 본오동 870-9번지 4층 안산시 경기도 KR,0,0,x
13,3037,581d4f508f48051b4dcb907a7ae93d0af8d3c64815a86b72bd845dfb878d5c89,아이러브도그애완동물용품점,"['안산시', '상록구', '월피동', '461-8']",경기도 안산시 상록구 월피동 493-9,3.0,1,x
14,3038,ff159f43750df45ad702534d2738cb4000db3b0fb5d52b605a8ecfe0e862cbef,팻스토어,"['안산시', '단원구', '고잔동', '775-4']",경기도 안산시 단원구 고잔동 775-4,4.0,9,x
15,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,가나동물병원시운영동물병원,"['안산시', '단원구', '고잔동', '537-4']",경기도 안산시 단원구 고잔동 중앙대로 899,3.2,42,x
16,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,도그앤캣시동물병원동물병원,"['안산시', '단원구', '고잔동', '537-4']",경기도 안산시 단원구 고잔2동 531-2,2.2,10,x
17,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,허니듀카페,"['안산시', '단원구', '고잔동', '537-4']",경기도 군포시 둔대동 호수로 124-9,3.8,271,x
18,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,고양이숲카페,"['안산시', '단원구', '고잔동', '537-4']",경기도 안양시 만안구 안양동 장내로 143번길 29,4.5,10,x
19,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,애견카페개그멍애견카페,"['안산시', '단원구', '고잔동', '537-4']",서울특별시 노원구 상계2동 상계로1길 8,4.5,4,x
20,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,애니동물종합병원동물병원,"['안산시', '단원구', '고잔동', '537-4']",경기도 안산시 상록구 사동 1518,3.6,5,x
21,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,카페일보스코음식점,"['안산시', '단원구', '고잔동', '537-4']",경기도 안산시 상록구 건건동 627,4.0,166,x
22,3043,a9565b54c46b6fce4c8a66fcafdff575b461eba5c0b151963d70cac28de22f20,가나애견방애완동물전문점,"['안산시', '단원구', '고잔동', '537-4']",충청남도 천안시 동남구 영성동 67-3,0,0,x
23,3049,903993d7e5d6aaaaa92bdcdae763d03e32e7bd707b22fbbb16ec1c63bf279003,애견카페,"['시흥시', '정왕동', '1737-13']",월곶동 1009-2번지 2층 시흥시 경기도 KR,0,0,x
24,3064,ba92e3e857b8d54af2bb7fe5e7edd9570dee8b04a4dc9ce8719b9536ac5cb258,아가펫애완동물전문점,"['고양시', '일산동구', '장항동', '770-2']",경기도 고양시 일산동구 장항2동 정발산로 15,3.0,1,x
