,num,forpet_hash,shop_name,match
1,1000,8768f182542d52746e53ee9f5bba98f8d4e0c7160efd0a98fd340457995d9100,허니비,not info
2,1001,f21c12d316cec61e6a8c541bde8c375a0e9e1dcd882b739cb355671479eab0ea,해피펫,not info
3,1002,9226e92c93eb745a2f6c5bf861ed11c60d8ab6475bb2ae6253957061b9adaa63,더블링블링,not info
4,1004,e1a3d1347217ca746f18f1cb52cbf1a8aab5156f830aa0576bfeee7a55311e5d,개날라리가정점,not info
5,1005,4b3b434bd24848bf65be0871bfe0a6fd2acfb2e9a284b14bd81692badef0670b,푸들리펫샵,not info
6,1006,393b13289e465107c7c23bdf9d3a091611bf452f97fa42d8ce562898d5949a15,인천이네까까,not info
7,1007,316da3ac994b38ca8039bffcfdaf22993fef554de94adc823d5b01b2f870ce7a,개스키맘마라빈스,not info
8,1011,7030fa69cd40863a6f9540d6d380ea1ae78a709749812861983794636c3ee1e6,펫클럽강화점,not info
9,1012,1411efb7d7461c135f2a25ac03f83579aa8df7bdf13632f610088db65fae8b5c,우성사료강화대리점,not info
10,1014,109841c1644cccb2745be58847077c4d8e5ef4fe551e970c6ede5b44b5469645,복슬강아지,not info
11,1014,109841c1644cccb2745be58847077c4d8e5ef4fe551e970c6ede5b44b5469645,복슬강아지,not info
12,1018,b866b10b3e95ded81b84e2fcbec3d912e8bafc09bec65525169211295ecbdd6c,뭉,not info
13,1020,bd5cf8b1cfb47324ef7e701a608c28e42b7a05104fc476fadbec81fd2a9dd1cd,애완용품아울렛,not info
14,1026,10fe9e164aa56d41d7779728edcdac333970ec9849bb339453cf12a43a6249f7,BOB봉선점,not info
15,1030,505b7f70e773a320990a79c7fa962536eded7b4e8d6cb63dab1cc0072388d4c8,애견사랑용품점,not info
16,1033,570ed9500c0fedd54bc224cf1380ccbab94f983927b6045225e374b9448545dc,제이리빙호남영업소,not info
17,1034,126d69f82151287d229dbe27ffc1071dbb6f53093f52638a37bef620dd81b902,엠에스유통,not info
18,1039,21d7ad047dffd58c3ca91b9ae258735794b6d75088ce71f175f531649d003704,비오비애완용품아울렛금호점,not info
19,1041,1d1582fb6db1f9cad2350b9deec289a3aace5ffa09bcdfa0bc60a39c2f1fe234,꼬마애견,not info
20,1042,e306d5a8385c2095c0833e19f9a66d379bc1be7d165b705b4322abe38e763981,개밥도둑,not info
21,1048,fa49ce1f6ca95208048705981f719e8222c1db2f3e64dcc59722faa898a7caa8,스타일독,not info
22,1049,605ee7f85726011a9aeb4ac31992f9a784f91e0215251c9d4056256739cad198,수작,not info
23,1051,beed31da9c0ecc0f0878e722deec248e759ce194a6558dee6da8731d04865440,아이독케어,not info
24,1055,ebd59b6c8a65d57f7ee1dbb84cc09209474f0649e19fe34b6e46a6f5e0c6d41b,펫마트,not info
25,1058,9480dc58870195e5efb14b260b454b61b6081d3a386fd53ffde83f2bb2bbf5bd,독샵,not info
26,1064,d43804d813707fe96de875bafa1feeca7ffe6991703de93763fe94472937c1f0,이리와펫애견용품아울렛삼성점,not info
27,1065,c87f26e5381af7336234208d55ce56381545184135638600b5cfbcfa622b2089,아뜰리빌,not info
28,1071,629d161ff337c901b2587878665b521978e7ec3e474244bb9dbc6ee0a72c1d2f,야옹아멍멍해봐대전용문점,not info
29,1071,629d161ff337c901b2587878665b521978e7ec3e474244bb9dbc6ee0a72c1d2f,야옹아멍멍해봐대전용문점,not info
30,1071,629d161ff337c901b2587878665b521978e7ec3e474244bb9dbc6ee0a72c1d2f,야옹아멍멍해봐대전용문점,not info
31,1071,629d161ff337c901b2587878665b521978e7ec3e474244bb9dbc6ee0a72c1d2f,야옹아멍멍해봐대전용문점,not info
32,1071,629d161ff337c901b2587878665b521978e7ec3e474244bb9dbc6ee0a72c1d2f,야옹아멍멍해봐대전용문점,not info
33,1071,629d161ff337c901b2587878665b521978e7ec3e474244bb9dbc6ee0a72c1d2f,야옹아멍멍해봐대전용문점,not info
34,1071,629d161ff337c901b2587878665b521978e7ec3e474244bb9dbc6ee0a72c1d2f,야옹아멍멍해봐대전용문점,not info
35,1071,629d161ff337c901b2587878665b521978e7ec3e474244bb9dbc6ee0a72c1d2f,야옹아멍멍해봐대전용문점,not info
36,1075,8de6ea5db168c042aa16679f65ed98f45743be4ab3b84baf644b38a3e7e72dc3,주티펫태평점,not info
37,1076,9fd0671939b7b7d1bd15bcf0d00d5612bddc221b0f477400c4c00dd9e974939c,엘리시,not info
38,1077,b108c703ab4ff94ac324cf3ee9923b8bc541d88ee89f39dd7755658339a4b4de,대광애견사료,not info
39,1077,b108c703ab4ff94ac324cf3ee9923b8bc541d88ee89f39dd7755658339a4b4de,대광애견사료,not info
40,1078,e6368608e34e454c6657701e14aa014017b2fe043b82f7d0fd5ef1bf57773927,몬스터펫샵,not info
41,1079,47915c6a04d6a9e7f86cde579233725eca5ed59d07654607bd0fd6f28b5ce323,아이러브캣츠,not info
42,1083,2e6a57e12ffbdb5076d3798057c83c9fb723684a6c27cdb515e4d2faba166790,펫츠마트,not info
43,1084,7b46a2e15d4139e0fd5e11f61b38cbbf10d30e3c5b55ebb29a53c7b19641a7a8,개코마을,not info
44,1090,b664ba9ded6347b470e8bea21f8f2cc170f8b2ce159352fba07a492e072fc02b,민들레애견분양장,not info
45,1092,b34da62fd72eb3d1ca0322379f83cc6a7887413cbbea9484a34f7cc161edadb0,펫츄어,not info
46,1093,45b80db97a73834b17b24b94c96605514656d01504761b6246628a3e404f0ded,뭉앤쿡,not info
47,1096,b01da1f5aa2dfcdd2a224122553fbe7ca53ca43897f88f1bbdd0ffc45c618eb0,관저애견,not info
48,1099,d61a8dc979d42b6d62455f1400ebcda684dce1f766c244a9e88ae80af923fc20,싸다펫,not info
49,1101,bc6ebaa169ad99850f0d5064fc30a452f84ac59b9ee744fa1d67fcc26a066c10,강아지사랑,not info
50,1101,bc6ebaa169ad99850f0d5064fc30a452f84ac59b9ee744fa1d67fcc26a066c10,강아지사랑,not info
51,1102,0d0ab02531cecc5f109c1392e94a61d2db7fa6467a270f02d4a22633c18e00e4,웨이즈,not info
52,1103,82306c71e0e9dd85c48dc50afa5cacffb92877683354d2d435a9eca256feba6c,네츄럴펫,not info
53,1104,da63749879628bdab7a7ed0d8c51ac37a9972d99cdc899c02a2e058787353400,헬로푸드,not info
54,1105,d3709977db9710f452facfb53a56539eaa8b092611c16285878620d402ac68ce,우리동네멍멍이클럽,not info
55,1108,2735313494398ff21a6efd2587a83d66adfe2595787e8d7bda88a410529ef4d7,장보는강아지와고양이대전유성점,not info
56,1108,2735313494398ff21a6efd2587a83d66adfe2595787e8d7bda88a410529ef4d7,장보는강아지와고양이대전유성점,not info
