,num,forpet_hash,shop_name,shop_address,address,num,review,score,match
29,458,2ffe426e08b76b66592ba934ed0e9d1f05a2b58c8fffdfb92f2fbffb72de0233,방배동강아지,"['서초구', '방배동', '831-15']",서울특별시 서초구 방배동 831-15,1,0,0,match_all
30,459,1462dce9f001f3cda97bf4c0b0ff7cd31d9325c9f47990ba31a1ea9ed4200d23,프랑소와펫,"['서초구', '반포동', '107-80']",서울특별시 서초구 반포동 107-80 번지 하층,1,0,0,match_all
31,475,e72e4cc0f4b68845c41e7cdd1e38614c9fca8c1a738cf8fb9d646c97da998242,디디테이블,"['서초구', '양재동', '391-2']",서울특별시 서초구 양재동 391-2,1,0,0,match_all
32,480,4883fc0a6003d241c40c97f1fd42611d7eae4d246caf9582831c83d72442f722,독베이커리,"['강남구', '논현동', '180']",서울특별시 강남구 논현동 180,1,0,0,match_all
33,482,3ea968208be03a375ee03a66eea8e41d64bba8ce2d9046facc88fc3dd8826d10,정살롱,"['강남구', '논현동', '158-32']",서울특별시 강남구 논현동 158-32번지 1층,1,0,0,match_all
34,484,4a24b4ea59fdfdb4807c9e907f6f3d84ef66757f5f80f09416767f744513a33b,봉구의간식역삼점,"['강남구', '역삼동', '830-70']",서울특별시 강남구 역삼동 830-70번지,1,0,0,match_all
35,489,244bb0172cd1d48d91d8f8e3259bea4bc6070008c63cf165ed8270507b6c2445,심콩캣,"['서초구', '서초동', '1599-2']",서초동 1599-2번지 726호 LG서초에클라트 서초구 서울특별시 KR,1,0,0,match_all
36,493,2c2916ce0759164368154801d17f350b8bb5e17d08ca23673073c83e18c82899,강남강아지,"['강남구', '역삼동', '724-45']",역삼동 724-45번지 202호 강남구 서울특별시 KR,1,0,0,match_all
37,494,1c875af56982dd7822a49593f2ca5469d18ef6f657e0c983e6344467ac4128cc,몽슈슈,"['강남구', '역삼동', '671-10']",역삼동 671-10번지 강남구 서울특별시 KR,1,0,0,match_all
38,499,61bf8b8cec4cf2b6064c6f1843b6f186785c77f1ff454ceabe6aa93689e63559,까루아,"['강남구', '논현동', '147-23']",논현동 147-23번지 1층 102호 강남구 서울특별시 KR,1,0,0,match_all
39,504,aac10758464bc0f54f7319d935ecd18ff3a54d580d88e96af43969d96efe6f34,반가운동물약국,"['송파구', '가락동', '120-4']",서울특별시 송파구 가락동 120-4,0,, 별표 3개 ,m
40,508,b518ac4edfd1f120ebec82fba789b1be18a3d5a050523c4fe1890a38cc993646,디자인바이펫,"['송파구', '석촌동', '247']",서울특별시 송파구 석촌동 247번지 1층,1,0,0,match_all
41,511,cd024c77e8e5efa68a66d4e955a1a2206eeba9758da513095448be96a4c0cdc3,멍멍이와야옹이,"['송파구', '거여동', '559']",거여동 559번지 1층 1호 삼우빌딩 송파구 서울특별시 KR,1,0,0,match_all
42,519,f9e4239b73a6ae809f6b7f88a744966287c429eccb7925a94a630d31d0382433,유벤타스베일이즈,"['강남구', '논현동', '61-6']",논현동 61-6번지 402호 강남구 서울특별시 KR,1,0,0,match_all
43,520,d40002395c9457eebd663379e1ebb9a7488efc21fedffecd6d8ea4e4a551cbcc,강남똥개,"['강남구', '대치동', '906-15']",서울특별시 강남구 대치동 906-15,1,0,0,match_all
44,524,f01efd2c872d8cd910cffb08a6cbf8cf11026fadaa15fd069f01909889e83e70,디투에이치,"['강남구', '역삼동', '683-14']",서울특별시 강남구 역삼동 683-14번지 UBINA사옥 203호,1,0,0,match_all
45,530,892324422af5ef0fc1969bd561bd75bf8e5335ed8ba451703618fb7d62face80,사이조아,"['송파구', '삼전동', '39']",삼전동 39번지 상가동 301호 현대아파트 송파구 서울특별시 KR,1,0,0,match_all
46,538,6647c1b535aa2067bc2c5ea28ffaca458c08e9e7ce1ab324b83e100d7dffdefc,식탐창고,"['송파구', '문정동', '121-3']",문정동 121-3번지 1층 송파구 서울특별시 KR,1,0,0,match_all
47,539,a23de57b7ab0d7f2456cffa24a3ed0f57d6c4d050a041a1f4911eb2751a663bd,행복한강고모,"['송파구', '문정동', '40-10']",서울특별시 송파구 문정동 40-10번지 1층,1,0,0,match_all
48,550,39e52c50de41b28c66fe339cc7a7e7b5c3a1f7b7dded4c5ce20700dfa2fc43f8,펫클럽상일점,"['강동구', '상일동', '457-3']",상일동 457-3번지 강동구 서울특별시 KR,1,0,0,match_all
